,Headline,Body ID,Stance
58,Citi sees Apple Watch price points of $550 and $950; myriad accessories,1415,discuss
59,ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,511,unrelated
60,"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1273,unrelated
61,Amazon is about to open its first-ever physical store in New York City,195,unrelated
62,Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,730,unrelated
63,Iraqi media says ISIS militants have contracted Ebola,93,unrelated
64,ISIS Militants Allegedly Contracted Ebola,720,unrelated
65,Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,2256,discuss
66,BREAKING: ISIS Beheads American Journalist James Wright Foley,1589,agree
67,Google Grows With $1.6 Billion in California Office Deals,1948,unrelated
68,Insurgents killed in Nigeria despite alleged truce with Boko Haram,2314,unrelated
69,Gateway Pundit,1314,discuss
70,Indian civil servant sacked 'after 24-year sickie',2299,unrelated
71,Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1949,unrelated
72,Macaulay Culkin dead: Actor is victim of another death hoax,2523,unrelated
73,Lebanon confirms holding ISIS chief’s kin,1913,unrelated
74,Missing American journalist reportedly beheaded by Islamic State ,1351,unrelated
75,Report: Christian Bale Drops Out Of Steve Jobs Biopic,574,unrelated
76,Batman Set To Play Steve Jobs In Upcoming Biopic,286,unrelated
77,Islamic State fighters detonate 'SCORPION bombs' in terror siege,1127,agree
78,"Boko Haram agrees to ceasefire, release of school girls",1374,unrelated
79,[Updated] Saudi State Television Allegedly Blurs Michelle Obama’s Face During Meeting With New Saudi King,1498,unrelated
80,"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",639,unrelated
81,Macaulay Culkin Dead?,1559,discuss
82,"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",686,unrelated
83,Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1461,unrelated
84,"Islamic State leader's family detained by Lebanon, officials say",1004,discuss
85,ISIS Reportedly Beheads American Photojournalist in Iraq,1011,discuss
86,There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,825,unrelated
87,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1574,unrelated
88,Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,186,unrelated
89,ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1572,unrelated
90,iOS 8 bug could delete your iCloud Drive documents,2423,agree
91,Predator drones being flown over Isil's Syrian 'capital',933,unrelated
92,Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,646,unrelated
93,"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",1651,unrelated
94,Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,472,unrelated
95,Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,1800,discuss
96,Homeland Security: No ISIL fighters on U.S. border,1483,unrelated
97,High school student scores $72M playing the stock market,945,unrelated
98,Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,1866,discuss
99,Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1547,unrelated
100,Report: Christian Bale Just Bailed on the Steve Jobs Movie,1406,unrelated
101,Boko Haram ceasefire ignored as violence flares in Borno state,1541,unrelated
102,Video Purports to Show Beheading of American Journalist,1720,unrelated
103,A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,2155,unrelated
104,Canadian Soldier Shot At Ottawa War Memorial: Report,1325,unrelated
105,British Man Slaps People If They Sneeze In Public,1660,unrelated
106,"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",533,unrelated
107,Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,2208,discuss
108,Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1839,unrelated
109,Russian TV actor wakes up to find his testicles stolen,1258,unrelated
110,DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,225,unrelated
111,"Islamic State Training Pilots in Military Jets, Monitors Say",687,unrelated
112,Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1047,unrelated
113,"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",706,unrelated
114,Another American hostage at risk by Islamic state,1166,unrelated
115,Pentagon: 1 weapons bundle seized by militants,2252,unrelated
116,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1400,unrelated
117,Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',2092,unrelated
118,"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2489,unrelated
119,#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2404,unrelated
120,Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1295,unrelated
121,"Nun gives birth, intends to keep baby",1480,unrelated
122,CNN Plays Alleged Recording of Michael Brown Shooting,2520,unrelated
123,Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1815,unrelated
124,ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1645,discuss
125,US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),186,unrelated
126,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,385,unrelated
127,This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,125,unrelated
128,Media outlets identify 'Jihadi John',961,unrelated
129,New Audio Shows Michael Brown Was Shot at 11 Times,1403,unrelated
130,"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2114,unrelated
131,"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",1789,unrelated
132,Homeland Security: No ISIL fighters on U.S. border,1538,unrelated
133,Robert Plant ripped up $800M Led Zeppelin reunion contract,1939,unrelated
134,Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,2161,discuss
135,Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,1277,unrelated
136,Christian Bale in Talks to Play Steve Jobs (Exclusive),852,discuss
137,"Fidel Castro Is Dead, According to Viral Twitter Rumors",35,unrelated
138,"HBO streaming service could launch in April for $15 per month, work on Apple TV",1074,discuss
139,Video messaging service verifies timing of CNN audio recording,2020,unrelated
140,"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",1898,unrelated
141,KIM JONG-UN NECKS SNAKE WINE FOR VIRILITY,587,unrelated
142,IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1013,unrelated
143,"Analyst: Apple Watch Edition Could Cost $5,000",1700,discuss
144,Audio recording allegedly captures moment Michael Brown was shot,195,unrelated
145,Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1789,unrelated
146,"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",2118,unrelated
147,Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,125,unrelated
148,Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1009,unrelated
149,Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,2175,unrelated
150,"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",2184,disagree
151,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,1939,unrelated
152,ISIL allegedly kills US journalist in video,2261,unrelated
153,Nicaragua says meteorite probable cause of blast in capital,1939,unrelated
154,Isis claims it has US airdrop of weapons,2252,unrelated
155,Boko Haram denies ceasefire claim by Nigeria's government,1630,agree
156,CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,346,unrelated
157,New Audio Shows Michael Brown Was Shot at 11 Times,321,unrelated
158,ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1968,unrelated
159,"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",68,unrelated
160,Robert Plant ripped up $800M Led Zeppelin reunion contract,483,unrelated
161,Priest who died for 48 minutes says he met God and she’s a woman,398,unrelated
162,Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],2269,unrelated
163,Islamic State claims to have beheaded American journalist,511,unrelated
164,Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,181,unrelated
165,Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2388,discuss
166,Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1572,unrelated
167,Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,161,unrelated
168,It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,964,unrelated
169,ISIS Seemingly Beheaded American Journalist James Wright Foley,2070,unrelated
170,NET Extra: Back-from-the-dead Catholic priest claims God is a female,858,unrelated
171,Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,1393,discuss
172,A Bogus Banksy,2024,agree
173,"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",2197,unrelated
174,"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",204,unrelated
175,The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1253,unrelated
176,URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,1136,discuss
177,Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,2161,agree
178,Video messaging service verifies timing of CNN audio recording,1564,disagree
179,"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1139,discuss
180,Unverified video shows beheading of aid worker David Haines,1178,unrelated
181,SEE IT: California homeless man uses $100 gift to give food to others,2240,unrelated
182,'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2123,discuss
183,Missing American journalist reportedly beheaded by Islamic State ,608,discuss
184,Meteor Leaves 40-Foot Crater Near Managua's Airport,966,agree
185,Chugging eggnog sends Utah man to hospital,2407,unrelated
186,J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,125,unrelated
187,ISIL video claims beheading of kidnapped journalist James Foley,1009,unrelated
188,Video Purports To Show Beheading Of U.S. Journalist By Militants,903,discuss
189,Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',40,unrelated
190,"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",2283,unrelated
191,Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1989,discuss
192,Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1541,unrelated
193,Boko Haram denies truce to release kidnapped schoolgirls,2192,unrelated
194,Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),320,discuss
195,Islamic State reports youngest jihadist 'martyred' in battle,2213,unrelated
196,Dog abandoned at railway station with suitcase set for happy ending as offers pour in,304,unrelated
197,Is the iPhone 6 Really Pulling Out Your Hair?,689,unrelated
198,"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2329,unrelated
199,"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",2016,unrelated
200,"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",1839,unrelated
201,Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,643,unrelated
202,The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1423,unrelated
203,Is Kim Jong-un Opening North Korean Restaurant in Scotland?,2290,unrelated
204,"Boko Haram denies truce, says kidnapped girls married",1541,unrelated
205,"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",2509,unrelated
206,Questions raised over Nicaragua 'meteorite',1900,unrelated
207,Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,1588,unrelated
208,US officials: Video shows American's execution,1295,unrelated
209,Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2161,unrelated
210,"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",2076,agree
211,"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",1877,unrelated
212,Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2078,unrelated
213,Insurgents killed in Nigeria despite alleged truce with Boko Haram,308,discuss
214,KC hospital: Patient does not have symptom profile of Ebola,304,unrelated
215,Mexico finds 4 more graves at site of suspected student massacre,1613,discuss
216,Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2463,unrelated
217,"Jose Canseco injured in accidental shooting, per reports",186,unrelated
218,Reports: Boko Haram may release schoolgirls as part of deal,298,unrelated
219,BATMAN VS. SUPERMAN BATMOBILE STOLEN,1751,discuss
220,"Woman catches husband cheating with her twin, humiliates them",1828,unrelated
221,MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1900,discuss
222,Islamic State fighters detonate 'SCORPION bombs' in terror siege,1474,agree
223,HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1940,unrelated
224,WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,2506,discuss
225,Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,1365,unrelated
226,Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,757,unrelated
227,We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,723,discuss
228,Nun 'has surprise baby' after complaining of stomach pains,220,unrelated
229,BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1358,unrelated
230,Unlucky in love man CHOPS OFF own penis because he was fed up with not having a girlfriend,460,agree
231,Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,1637,unrelated
232,Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1760,unrelated
233,Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,2186,unrelated
234,Homeland Security says terrorists haven't crossed U.S-Mexico border,1764,agree
235,Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2156,unrelated
236,Islamic State killer 'Jihadi John' named as Mohammed Emwazi,472,unrelated
237,ISIS Reportedly Beheads American Photojournalist in Iraq,139,unrelated
238,Rumors of ISIS leader's death debunked,1222,unrelated
239,"Meet Magneto Boy, the kid who attracts metal with his body",1916,unrelated
240,Street Artist BANKSY Arrested? Again?,1940,discuss
241,God is a woman- Priest who died for 48 minutes claims,1849,agree
242,Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1642,unrelated
243,Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,17,unrelated
244,Two blokes dared to eat 20-year-old burger for charity,628,discuss
245,Pumpkin Spice condoms? Don't fall for this hoax.,1170,unrelated
246,Man who SLAPS people if they sneeze in public being hunted by police,2175,unrelated
247,Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,1437,unrelated
248,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1288,discuss
249,NYC relaxes response to marijuana possession,2237,discuss
250,"Spider burrowed into appendix scar, crawled through WA man's body",1638,agree
251,Sugarhill Gang Rapper Big Bank Hank Dies at 57,1979,unrelated
252,"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",1260,unrelated
253,Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,694,unrelated
254,Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2020,unrelated
255,Texas City plumber's truck ends up in Syrian war,339,unrelated
256,Report: Christian Bale Will Play Steve Jobs,1217,discuss
257,IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,938,discuss
258,Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2502,agree
259,New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,395,agree
260,Report: Possible audio tape of Michael Brown shooting,321,unrelated
261,This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,2483,agree
262,British aid worker David Haines beheaded by ISIL,15,unrelated
263,Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1673,agree
264,HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2138,discuss
265,A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,1693,unrelated
266,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1351,unrelated
267,ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1524,unrelated
268,Newly Discovered Mass Grave Linked to Missing Mexican Students,1538,unrelated
269,Student accidentally sets college on fire during fireworks proposal,842,unrelated
270,"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",955,unrelated
271,"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1036,unrelated
272,"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",986,unrelated
273,Speeding Up ‘Seinfeld’ For Younger Viewers,1260,agree
274,After ISIS trick mum into eating son - 5 other reluctant cannibals including those forced to eat own body parts,220,unrelated
275,White House fence-jumper made it far deeper into building than previously known,1869,unrelated
276,Prisoner Released in Bergdahl Exchange Tried to Reconnect With Taliban,592,unrelated
277,7 Bosnian teens get pregnant on school trip,169,unrelated
278,"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",2387,discuss
279,Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2242,agree
280,Lynch Mob Castrates Alleged Rapist In Rajasthan,805,agree
281,"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",1331,unrelated
282,Macaulay Culkin Victim of Another Online Death Hoax,539,agree
283,"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2296,unrelated
284,CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,958,unrelated
285,Isis claims to behead US journalist,115,unrelated
286,Mexico finds 4 more graves at site of suspected student massacre,1213,unrelated
287,ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,1699,disagree
288,Islamic State using 'SCORPION bombs' to terrorise victims,1120,unrelated
289,"Fidel Castro Is Dead, According to Viral Twitter Rumors",125,unrelated
290,Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,1789,unrelated
291,Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,1554,discuss
292,Is There an ISIS Threat on the Texas-Mexico Border or Not?,564,unrelated
293,Resetting iOS 8 Preferences May Wipe iCloud Files,54,unrelated
294,Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,961,unrelated
295,Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,2405,discuss
296,Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,206,unrelated
297,6 Islamist militants killed in US attack in Somalia,511,unrelated
298,Islamic State accused of using chlorine gas on Iraqi soldiers,2002,discuss
299,Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,570,unrelated
300,"Why the Gold Apple Watch Edition Must Cost $10,000",418,discuss
301,Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,1365,unrelated
302,'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',959,discuss
303,News sites fall for Putin bird-dropping video,2463,unrelated
304,Samsung is reportedly making a secret new chip in the Apple Watch,1368,unrelated
305,"In Kim Jong Un's absence, his sister may rule. Or not.",271,unrelated
306,"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",1848,unrelated
307,Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,298,discuss
308,'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',903,unrelated
309,Eyewitness Says Viral Video of Homeless Man Was Staged,1395,unrelated
310,Kim Jong-Un 'Has Difficulty Walking And Needs About 100 Days To Recuperate',236,unrelated
311,Nigeria Boko Haram blamed for raids despite truce claim,2192,unrelated
312,ISIS Getting Ebola,2299,unrelated
313,Militant Group Says It Killed American Journalist in Syria,539,unrelated
314,Man chops off own penis after being dumped by his girlfriend,714,unrelated
315,"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",214,unrelated
316,FBI Probing Alleged Audio of Michael Brown Shooting,1832,unrelated
317,"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",1787,unrelated
318,Nicaragua Meteorite Impact Theory May Be Meteor-wrong,757,unrelated
319,Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,557,unrelated
320,Isis tells mother on rescue mission :’You’ve just eaten your son’,2526,unrelated
321,Woman Says She Gave Her Cheating Man a Printout of His DMs for Christmas,1011,unrelated
322,Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',2297,agree
323,Robert Plant ripped up $800M Led Zeppelin reunion contract,158,unrelated
324,"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1481,unrelated
325,"Apple Watch Gold Edition may cost as much as $5,000",1700,discuss
326,IS Fighters Seize Weapons Cache Meant for Kurds,2009,unrelated
327,Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,1885,discuss
328,That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,2530,discuss
329,A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,803,unrelated
330,Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1384,unrelated
331,Meteor Leaves 40-Foot Crater Near Managua's Airport,971,unrelated
332,Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1289,unrelated
333,Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1921,unrelated
334,CNN Posts Alleged Audio of Michael Brown Shooting,2118,discuss
335,"Elon University has not banned the term ‘freshman,’ despite rumors",2360,unrelated
336,Research Medical Center denies reports that a patient has Ebola,1404,agree
337,Spider burrowed through tourist's stomach and up into his chest,1888,unrelated
338,"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",1101,discuss
339,Bird defecates on Vladimir Putin during speech (video),1843,unrelated
340,That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1646,unrelated
341,Christian Bale in Talks to Play Steve Jobs (Exclusive),1226,discuss
342,Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1330,discuss
343,"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",648,unrelated
344,"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",577,discuss
345,The rats eat Prada at Vogue NY office,387,unrelated
346,Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,552,agree
347,"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2367,unrelated
348,Unbearable! Carolling toy in Shefford 'gagged' by council,1606,unrelated
