,Headline,Body ID,Stance
58,Nigeria says ceasefire agreed with Boko Haram,2096,unrelated
59,Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,1761,unrelated
60,Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,704,unrelated
61,"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",324,unrelated
62,Obama: murder of James Foley 'shocks the conscience of the entire world',1808,unrelated
63,'Spiderman' squished: Experts debunk claims,1888,unrelated
64,"Rats at Vogue's NYC offices - watch your step, Anna Wintour",1931,unrelated
65,Boko Haram ceasefire ignored as violence flares in Borno state,2403,discuss
66,MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2240,unrelated
67,Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,2523,unrelated
68,Eggnog-chugging contest leads to hospital stay,2509,unrelated
69,Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1689,unrelated
70,Pentagon: death of al Shabaab leader in U.S. strike would be major blow,1024,unrelated
71,US Marine survives headshot in Afghanistan,532,unrelated
72,DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1893,unrelated
73,"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",690,discuss
74,"So, There Might Be a Rat Infestation at Vogue",483,unrelated
75,Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',404,unrelated
76,Apple Watch reportedly has low-energy 'power reserve' mode,241,discuss
77,Graffiti Artist Banksy Arrested In London; Identity Revealed,667,unrelated
78,Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,1647,unrelated
79,Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,559,unrelated
80,Report—Jose Canseco accidentally shot at his home tonight,744,unrelated
81,ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,499,unrelated
82,North Korean leader Kim Jong-un to open restaurant in Scotland,2148,discuss
83,Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,2524,unrelated
84,Mexico Says Students Not Among Dead in Mass Grave,1613,discuss
85,NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,2492,unrelated
86,"Amazon to launch first brick-and-mortar store, report says",986,unrelated
87,ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,505,unrelated
88,"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",1198,unrelated
89,ISIS militants trick mother into ‘eating her kidnapped son’,527,unrelated
90,Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,2124,unrelated
91,"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1541,unrelated
92,ISIS Getting Ebola,1289,unrelated
93,"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",2330,agree
94,Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1829,discuss
95,Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1299,disagree
96,Islamic State fighters training to fly captured jets — watchdog,777,unrelated
97,Report—Jose Canseco accidentally shot at his home tonight,1697,discuss
98,US probing claims ISIS fighters seized airdropped weapons meant for Kurds,1572,unrelated
99,"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",1821,unrelated
100,Christian Bale will not play Steve Jobs,1841,agree
101,Christian Bale won't play Steve Jobs,1157,discuss
102,Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,592,unrelated
103,Is Kim Jong-un’s sister now the power behind the North Korean throne?,271,unrelated
104,"Obama, Outraged Over Beheading, Vows to Stay on Course",2261,unrelated
105,American hostage killed in rescue attempt in Yemen - senior official,2015,unrelated
106,"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2470,discuss
107,Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2070,unrelated
108,ISIL video claims beheading of kidnapped journalist James Foley,1658,discuss
109,"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1438,unrelated
110,NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2088,unrelated
111,That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1681,unrelated
112,David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',882,unrelated
113,Electric shock turns Russian boy into Marvel's Magneto,1637,unrelated
114,Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1294,unrelated
115,Dog found abandoned outside railway station with suitcase of his belongings,1198,unrelated
116,Christian Bale won't play Steve Jobs,1234,unrelated
117,Source: Tom Brokaw Wants Brian Williams Fired,1988,unrelated
118,"Boko Haram denies truce, says kidnapped girls married",1817,unrelated
119,Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,2252,unrelated
120,"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1256,unrelated
121,Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,107,unrelated
122,CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,1255,discuss
123,Macaulay Culkin Victim of Another Online Death Hoax,2022,unrelated
124,"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1913,unrelated
125,The pumpkin spice condom is not happening,1642,unrelated
126,Bunbury local discovered a spider had burrowed under his skin on Bali holiday,214,unrelated
127,"NYPD to issue tickets instead of arrest for weed possession, report says",1217,unrelated
128,Amazon plans ad-supported video streaming service - NY post,2442,unrelated
129,#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2196,unrelated
130,Weather Channel’s Mike Seidel was not caught with his pants down,775,unrelated
131,"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1541,unrelated
132,This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,321,unrelated
133,Militant Group Says It Killed American Journalist in Syria,1627,unrelated
134,Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1888,unrelated
135,Alleged audio of Michael Brown shooting has surfaced,900,unrelated
136,US hostage Luke Somers dies after rescue bid,1740,unrelated
137,"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",837,discuss
138,Duped again: Macaulay Culkin is not dead,1293,unrelated
139,IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1438,unrelated
140,"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",2307,unrelated
141,Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,612,unrelated
142,Comcast Declares War on Tor?,277,unrelated
143,ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2116,unrelated
144,ISIS cracks down on five confirmed Ebola cases among fighters: official,75,unrelated
145,This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1361,unrelated
146,Missing Libyan jetliners raise fears of terror attacks on 9/11,2317,unrelated
147,Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,2034,agree
148,Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,816,unrelated
149,British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,975,unrelated
150,Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,586,unrelated
151,Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,2176,unrelated
152,CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1289,unrelated
153,"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",760,agree
154,WHO investigates media reports ISIS fighters contracted Ebola,2175,unrelated
155,US officials: Video shows American's execution,2147,discuss
156,#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,513,unrelated
157,NASA Raises Doubts About Reports of Nicaraguan Meteorite,1790,discuss
158,Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,886,unrelated
159,Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1661,unrelated
160,"Video showing American journalist beheaded believed real, officials and family say",1658,agree
161,Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,2002,unrelated
162,"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",1040,unrelated
163,Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,1549,unrelated
164,Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1036,discuss
165,Detroit Police Issue Statement That The Batmobile Is Safe,1790,unrelated
166,There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,1988,unrelated
167,A Mass Grave Points to a Student Massacre in Mexico,2334,discuss
168,Apple may launch 12-inch MacBook Air with Retina Display,1179,unrelated
169,Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,2130,unrelated
170,Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,2326,agree
171,Italian fisherman catches monstrous 280-pound catfish,0,unrelated
172,Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,402,unrelated
173,"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",1268,unrelated
174,"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",2002,unrelated
175,Report: HBO Now coming to Apple TV next month,727,discuss
176,North Korea reportedly bans anyone sharing Kim Jong Un's name,1975,unrelated
177,Militant Group Says It Killed American Journalist in Syria,847,discuss
178,"If you want an Apple Watch, you’ll probably be trekking to an Apple Store",456,unrelated
179,HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,267,unrelated
180,"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",1165,unrelated
181,IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,950,unrelated
182,Saudis Say Michelle Obama Not Blurred on TV,1531,unrelated
183,Luke Somers' sister says he was killed in failed Yemen rescue attempt,120,unrelated
184,"Rumor: Apple Watch to feature 512MB of RAM, 4GB of storage",1302,unrelated
185,#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,903,discuss
186,"""This is the recording you thought you'd lost forever""",1294,unrelated
187,Report: Possible audio tape of Michael Brown shooting,346,unrelated
188,"Yemen says U.S. man freed, sister says he’s dead",1256,unrelated
189,U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,40,unrelated
190,The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,2288,unrelated
191,"No, there aren’t any Ebola cases in Iraq",1974,discuss
192,WHO says reports of suspected Ebola cases in Iraq are untrue,75,unrelated
193,Apple Watch Smartwatch to Ship 15 Million Units Worldwide in 2015,1524,discuss
194,"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",493,unrelated
195,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1817,discuss
196,Audio of gunfire in Michael Brown case authenticated by app company,757,unrelated
197,Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,121,unrelated
198,Man who SLAPS people if they sneeze in public being hunted by police,195,unrelated
199,Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',1689,unrelated
200,Video messaging service verifies timing of CNN audio recording,968,unrelated
201,Christian Bale will not play Steve Jobs,1215,disagree
202,A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,1034,discuss
203,WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1644,unrelated
204,Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,882,unrelated
205,Report: Amazon to Launch Ad-Supported Streaming Service,1179,unrelated
206,Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1731,disagree
207,UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1459,discuss
208,Somali terrorist leader dead after US airstrike,60,unrelated
209,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,2130,unrelated
210,"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1197,unrelated
211,Woman Dumped by Boyfriend Spends Entire Week Mourning at KFC,1819,unrelated
212,Small Meteorite Strikes in Nicaragua's Capital City of Managua,1068,discuss
213,Pure Evil: Islamic State Beheads American Journalist James Wright Foley,539,unrelated
214,ISIS Militant “Jihadi John” Identified As Young West Londoner,1437,unrelated
215,Nun who gave birth ‘had no idea’ she was pregnant,1597,unrelated
216,Snowmen Declared Anti-Islamic As Snow Falls in Saudi Arabia,1064,agree
217,Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,1384,unrelated
218,Texas City plumber's truck ends up in Syrian war,776,unrelated
219,Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,320,unrelated
220,11 jetliners 'missing' after Islamist takeover of airport,1681,unrelated
221,Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,1751,unrelated
222,"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",2347,agree
223,'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,1815,unrelated
224,The iPhone 6 'Hairgate' Is Not a Thing,1308,discuss
225,"Don't forget to tip...especially if you spend $300,000",1817,unrelated
226,Amazon plans ad-supported video streaming service - NY post,1323,discuss
227,Cold Turkey,2016,unrelated
228,CNN Airs Alleged Audio from Michael Brown Shooting,900,unrelated
229,"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",2295,unrelated
230,Large space object slams Nicaragua’s capital as asteroid passes Earth,220,unrelated
231,"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2175,unrelated
232,"Audio captured at time of Michael Brown shooting, company says",1021,unrelated
233,Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,280,unrelated
234,Pumpkin Spice condoms? Don't fall for this hoax.,2410,unrelated
235,Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,2369,disagree
236,BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,2495,discuss
237,Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,2519,discuss
238,This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,695,unrelated
239,REPORT: Apple's Watch Will Come In 2 Storage Sizes,1585,discuss
240,Are Rumors of the Apple Watch in Feb True?,2401,discuss
241,Video Purports To Show Beheading Of U.S. Journalist By Militants,2453,unrelated
242,Nasa questions whether crater in Nicaragua caused by meteorite,1744,unrelated
243,Ottawa Gunman Identified As Michael Zehaf-Bibeau,1178,discuss
244,"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1374,unrelated
245,Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1166,discuss
246,Cheese addiction breaks Kim Jong-un's ankles,2042,unrelated
247,The Chinese Guide to Avoiding a Bad English Name,1699,unrelated
248,Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1893,unrelated
249,Apple Watch Developers Told to Limit Features to Save Battery Life,885,unrelated
250,Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),125,unrelated
251,Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,1296,unrelated
252,Lego letter to parents in 1974 on gender equality still resonates 40 years on,1969,discuss
253,ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1471,discuss
254,Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,483,unrelated
255,Tropical spider burrowed under Bali tourist's skin,1923,disagree
256,Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1926,discuss
257,Pentagon: death of al Shabaab leader in U.S. strike would be major blow,2374,discuss
258,"No, a spider (probably) didn't crawl through a man's body for several days",2459,unrelated
259,Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,687,disagree
260,App brush list actually do so sister you tired it?,1040,unrelated
261,Watch marine take sniper shot to the head and live,1239,unrelated
262,"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",1881,discuss
263,Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2501,unrelated
264,"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1549,unrelated
265,ISIS Appears To Behead American Photojournalist In YouTube Video,2287,unrelated
266,Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,2303,discuss
267,Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,2130,unrelated
268,Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,919,unrelated
269,80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,2286,agree
270,WHO ‘probing’ whether ISIS fighters got Ebola,516,unrelated
271,ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1093,discuss
272,Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',1950,unrelated
273,Christian Bale to Play Steve Jobs in New Movie,1897,unrelated
274,Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,887,unrelated
275,Sugarhill Gang rapper Big Bank Hank dies aged 57,2080,disagree
276,U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,1931,unrelated
277,IS militant 'Jihadi John' named as Mohammed Emwazi from London,1427,unrelated
278,"Small meteorite strikes Nicaragua, government says",1379,unrelated
279,State House time capsule from 1795 unearthed,851,unrelated
280,"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",731,unrelated
281,NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,206,unrelated
282,Weather Channel’s Mike Seidel was not caught with his pants down,381,unrelated
283,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",533,unrelated
284,"Spider burrowed into appendix scar, crawled through WA man's body",1012,unrelated
285,You all had an abortion! [Google Translate],1221,unrelated
286,Report: Christian Bale Just Bailed on the Steve Jobs Movie,932,unrelated
287,"So, There Might Be a Rat Infestation at Vogue",944,unrelated
288,More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1896,discuss
289,"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1040,unrelated
290,ISIL video claims beheading of kidnapped journalist James Foley,2261,unrelated
291,"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2448,unrelated
292,Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',2252,unrelated
293,Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1197,unrelated
294,‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1574,unrelated
295,"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",1040,unrelated
296,"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",2459,unrelated
297,Michael Brown shooting audio caught on tape?,958,unrelated
298,Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1361,unrelated
299,"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",72,unrelated
300,Government employee fired after skipping work for 24 years,1242,unrelated
301,NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2445,disagree
302,Amazon to Open First Brick-and-Mortar Site,1239,unrelated
303,"Boko Haram denies truce, says kidnapped girls married",2192,unrelated
304,Nicaragua Meteorite Impact Theory May Be Meteor-wrong,534,unrelated
305,ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1873,unrelated
306,Former British Rapper Reportedly Under Investigation for James Foley Beheading,2434,unrelated
307,Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1012,unrelated
308,"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2356,discuss
309,MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2022,unrelated
310,"TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED",524,unrelated
311,"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1323,unrelated
312,New iOS 8 bug can delete all of your iCloud documents,2385,unrelated
313,Nigeria says it has deal with Boko Haram to release kidnapped girls,402,unrelated
314,Islamic State accused of using chlorine gas on Iraqi soldiers,1357,unrelated
315,Iraqi media says ISIS militants have contracted Ebola,137,unrelated
316,"Pope Francis did not tell boy heaven has room for pets, contrary to report",2370,agree
317,Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,1921,unrelated
318,Does Vogue's New Office Have a Rat Infestation?,618,unrelated
319,Islamic State accused of using chlorine gas on Iraqi soldiers,1136,discuss
320,New Audio Allegedly Captures Moment Michael Brown Was Shot,776,unrelated
321,"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",1693,unrelated
322,You're Not Going to Become Weightless on January 4th,2367,unrelated
323,Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,2072,unrelated
324,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,721,discuss
325,Amazon plans a streaming-video alternative,1477,unrelated
326,You all had an abortion! [Google Translate],2508,agree
327,Video Purports to Show Beheading of American Journalist,511,unrelated
328,Man chops off his own penis after girlfriend told him he was no good in bed,503,agree
329,Street Artist BANKSY Arrested? Again?,2468,discuss
330,‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,77,unrelated
331,ISIS Getting Ebola,1689,discuss
332,Man discovers spider living under his skin during Bali vacation,1210,unrelated
333,Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1299,unrelated
334,Ferguson riots: audio may have captured Michael Brown shooting,2317,discuss
335,'Spiderman' squished: Perth experts debunk spider burrowing claims,1709,unrelated
336,CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,132,unrelated
337,#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,36,unrelated
338,"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",1007,discuss
339,Michael Brown shooting audio caught on tape?,1803,unrelated
340,ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,2288,unrelated
341,"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2250,discuss
342,New Audio Shows Michael Brown Was Shot at 11 Times,826,unrelated
