,Headline,Body ID,Stance
43,Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,730,unrelated
44,Newly Discovered Mass Grave Linked to Missing Mexican Students,1613,discuss
45,Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1210,unrelated
46,Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1786,unrelated
47,"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",950,unrelated
48,Sugarhill Gang rapper Big Bank Hank dead at 57,1107,unrelated
49,"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",2084,unrelated
50,Nasa questions whether crater in Nicaragua caused by meteorite,524,unrelated
51,Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,1355,unrelated
52,Cold Turkey,2448,unrelated
53,Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1019,unrelated
54,ISIS fighters ‘have contracted Ebola’,1807,discuss
55,"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1642,unrelated
56,ISIS chlorine attack on security forces confirmed – Iraq officials,1590,discuss
57,Rapper Big Bank Hank of Sugarhill Gang dies at 57,752,unrelated
58,#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1646,discuss
59,Pentagon: ISIS seized materials airdropped to Kurds,2404,discuss
60,"Spider burrowed into appendix scar, crawled through WA man's body",1500,unrelated
61,Meteorite 'caused mysterious boom in Nicaragua',304,unrelated
62,"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1251,unrelated
63,Meteorite leaves crater in Nicaraguan capital Managua,2475,disagree
64,Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2448,unrelated
65,Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,1125,unrelated
66,Report: Fence jumper made it into East Room of White House,1916,unrelated
67,"A message from Jim's mom, Diane Foley:",2115,unrelated
68,SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,2520,unrelated
69,Dog Found Abandoned With Suitcase Filled With His Belongings,882,unrelated
70,"Tropical spider burrows under man's skin, lives there for three days",1531,disagree
71,IS Fighters Seize Weapons Cache Meant for Kurds,2213,unrelated
72,Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1531,agree
73,Man chops off his own penis after girlfriend told him he was no good in bed,2496,agree
74,"Nun gives birth, intends to keep baby",706,discuss
75,Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,1967,discuss
76,"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",1104,unrelated
77,Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1832,unrelated
78,New Audio Shows Michael Brown Was Shot at 11 Times,2304,unrelated
79,Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2020,unrelated
80,Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,251,unrelated
81,Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1438,unrelated
82,"A Vice Guide To Spending $300,000 On Dinner",524,unrelated
83,Dog found abandoned outside railway station with suitcase of his belongings,1000,agree
84,NBC weatherman caught urinating in the woods live on air,381,unrelated
85,"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",690,unrelated
86,CPWD official sacked for absence from duty for 25 years,932,agree
87,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1403,unrelated
88,America's oldest time capsule unearthed at Boston statehouse after being buried in 1795 by Sam Adams and Paul Revere,855,unrelated
89,Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,855,discuss
90,Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),2336,unrelated
91,"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",15,unrelated
92,Shocking! Chinese parents sell their son to fund for daughter’s Cancer treatment,1698,agree
93,"Despite ceasefire announcement, new Boko Haram attacks reported",1603,unrelated
94,Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1256,unrelated
95,Government fires employee who skipped work for 24 years,1296,unrelated
96,Jordan’s King May Participate Personally In ISIS Raids,516,unrelated
97,"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",1916,unrelated
98,Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,1252,unrelated
99,Texas Truck Winds Up in Syria With Islamic Militants,1009,unrelated
100,Attorney: New audio reveals pause in gunfire when Michael Brown was shot,398,agree
101,Mexico prosecutor: Students not in 1st mass graves,2342,discuss
102,Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,22,unrelated
103,Newly Discovered Mass Grave Linked to Missing Mexican Students,646,disagree
104,Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,691,unrelated
105,"Islamic State training fighter pilots in captured jets, monitoring group says",280,discuss
106,Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2458,unrelated
107,"UPDATE: Soldier, gunman who died in Ottawa rampage identified",419,unrelated
108,An audio recording of the Michael Brown shooting has reportedly surfaced,2235,discuss
109,Kim Jong-un 'set to open a new restaurant in SCOTLAND',2290,unrelated
110,Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,170,unrelated
111,Christian Bale Won't Play Steve Jobs After All,1646,unrelated
112,1901 Boston time capsule yields small red book,1471,unrelated
113,ISIS Appears To Behead American Photojournalist In YouTube Video,991,discuss
114,Michael Phelps’ alleged girlfriend says she was born intersex,1183,unrelated
115,Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,944,unrelated
116,Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,568,unrelated
117,James Foley remembered as 'brave and tireless' journalist,7,unrelated
118,Mexico Student Massacre Update: More Graves Discovered At Murder Site,324,unrelated
119,Russian Man Wakes Up to Find His Testicles Have Been Stolen,777,unrelated
120,"Audio captured at time of Michael Brown shooting, company says",1403,unrelated
121,Magic mushrooms found at Buckingham Palace,1854,unrelated
122,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2388,discuss
123,God Is A Woman – Resurrected Father Narated,478,unrelated
124,ISIS Getting Ebola,366,unrelated
125,Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1385,unrelated
126,James Foley remembered as 'brave and tireless' journalist,206,agree
127,Government fires employee who skipped work for 24 years,686,unrelated
128,NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,244,unrelated
129,Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,2526,unrelated
130,Weatherman caught peeing live on camera,2511,discuss
131,"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1384,unrelated
132,Nigeria Boko Haram blamed for raids despite truce claim,344,unrelated
133,Boko Haram Denies Nigeria Cease-Fire Claim,2156,unrelated
134,"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",570,unrelated
135,SEE IT: California homeless man uses $100 gift to give food to others,359,unrelated
136,Mexican students not among bodies found in mass graves,1269,unrelated
137,"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2265,unrelated
138,Missing Mexican students 'not found in mass grave',777,discuss
139,North Korean dictator Kim Jong-Un to open restaurant in Scotland,2225,disagree
140,Islamic State militants claim to behead missing American journalist,1857,unrelated
141,Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,882,unrelated
142,"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",2130,discuss
143,WHO says reports of suspected Ebola cases in Iraq are untrue,1034,unrelated
144,Small Meteorite Strikes in Nicaragua's Capital City of Managua,40,unrelated
145,Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,2187,unrelated
146,An audio recording of the Michael Brown shooting has reportedly surfaced,1950,unrelated
147,Vogue’s Rat Infestation: Disturbing New Details,367,unrelated
148,Nigeria and Boko Haram 'agree ceasefire and girls' release',459,unrelated
149,Isis claims it has US airdrop of weapons,1363,discuss
150,Video shows ISIL beheading of photojournalist James Foley,694,discuss
151,New Audio Recording From Ferguson May Capture Michael Brown Shooting,346,unrelated
152,Insurgents killed in Nigeria despite alleged truce with Boko Haram,455,discuss
153,'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,1697,unrelated
154,Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1539,unrelated
155,"Suspected meteorite leaves crater in Managua, is linked to asteroid",1148,unrelated
156,Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,734,discuss
157,Homeland Security: No ISIL fighters on U.S. border,666,agree
158,The iPhone 6 'Hairgate' Is Not a Thing,1738,discuss
159,One of 'Taliban Five' in Bowe Bergdahl swap allegedly returned to militancy,1251,unrelated
160,India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',1648,unrelated
161,"Meteorite makes big crater in Nicaragua, government says",715,discuss
162,REPORT: The Batmobile Might Have Been Stolen In Detroit,2431,unrelated
163,Meteorite leaves crater in Nicaraguan capital Managua,724,unrelated
164,Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,80,unrelated
165,Homeland Security: No ISIL fighters on U.S. border,258,unrelated
166,Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,438,unrelated
167,Scientists Doubt That Meteor Caused Crater In Nicaragua,649,unrelated
168,UPDATE: Internet report of Ebola outbreak in Purdon not true,241,unrelated
169,Small Meteorite Strikes in Nicaragua's Capital City of Managua,0,agree
170,Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,1289,discuss
171,"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",2328,unrelated
172,Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,2483,unrelated
173,"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",887,unrelated
174,Her Majesty’s magic mushrooms,1575,unrelated
175,"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",880,discuss
176,"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1130,disagree
177,Terrorism fears rise amid reports of stolen jetliners,1372,discuss
178,ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1786,unrelated
179,Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1647,agree
180,Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1364,unrelated
181,Kim Jong-un 'Had Surgery on Fractured Ankles',2329,unrelated
182,"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1458,unrelated
183,Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1661,discuss
184,Christian Bale will not play Steve Jobs,945,disagree
185,James Foley remembered as 'brave and tireless' journalist,1361,unrelated
186,Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,2445,unrelated
187,"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",2002,unrelated
188,Spider burrowed through tourist's stomach and up into his chest,1530,unrelated
189,Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,1040,unrelated
190,KANE'S FUTURE IN WINNIPEG IN DOUBT?,572,unrelated
191,"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",993,unrelated
192,The Case of the Stolen Batmobile Has Been Solved,1751,discuss
193,Vice squad’s $1m win lights up Las Vegas,640,unrelated
194,Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,2230,unrelated
195,"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",508,unrelated
196,WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,1439,unrelated
197,Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,2531,unrelated
198,US confirms death of Somalia terror group leader,213,unrelated
199,Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1808,unrelated
200,"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",1477,unrelated
201,ISIS executioner 'Jihadi John' named by media,503,unrelated
202,Ottawa Gunman Identified As Michael Zehaf-Bibeau,789,agree
203,A Mass Grave Points to a Student Massacre in Mexico,2360,unrelated
204,Audio of gunfire in Michael Brown case authenticated by app company,1564,disagree
205,"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1547,unrelated
206,Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1500,unrelated
207,Insurgents killed in Nigeria despite alleged truce with Boko Haram,1195,discuss
208,ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,1785,discuss
209,Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,321,unrelated
210,"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1274,discuss
211,Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2047,discuss
212,Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1095,unrelated
213,Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,2022,unrelated
214,ISIS Beheads American Journalist,1580,agree
215,Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1375,unrelated
216,Breaking: Soldier shot at National War Memorial in Ottawa,2403,unrelated
217,CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2287,discuss
218,"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",1883,unrelated
219,"US, UK eye rapper as British-born militant who beheaded journalist James Foley",1237,unrelated
220,Canadian-Israeli Woman May Have Been Captured In Syria: Reports,513,unrelated
221,"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2404,unrelated
222,New policy could reduce marijuana possession arrests,1646,unrelated
223,Apple Watch’s Power Reserve feature combats short battery life,1911,discuss
224,Priest who died for 48 minutes says he met God and she’s a woman,1055,agree
225,"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1347,unrelated
226,Priest' claim of seeing God as a woman dismissed as hoax,2328,unrelated
227,DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2344,unrelated
228,#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,928,discuss
229,"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",788,unrelated
230,"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2155,discuss
231,Islamic State claims to have beheaded American journalist,1547,unrelated
232,Vogue’s Shiny New Office Has a Big Rat Problem,725,unrelated
233,James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,634,unrelated
234,"Fidel Castro Is Dead, According to Viral Twitter Rumors",545,unrelated
235,#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1966,agree
236,"So, There Might Be a Rat Infestation at Vogue",618,unrelated
237,Video Purports To Show Beheading Of U.S. Journalist By Militants,1721,discuss
238,Not coming to a store near you: The pumpkin spice condom,242,unrelated
239,KC hospital: Patient does not have symptom profile of Ebola,1404,agree
240,"Suspected meteorite leaves crater in Managua, is linked to asteroid",534,unrelated
241,Would you take a bite out of the world's oldest burger? Men keep Quarter Pounder they bought 20 YEARS ago for a friend who never showed up to meet them,1196,unrelated
242,‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,2419,unrelated
243,"Hoax Report Claims 250,000 Texas Turkeys Infected With Ebola",2210,disagree
244,Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,1438,unrelated
245,Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1815,unrelated
246,Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,511,unrelated
247,Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,2036,discuss
248,James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1237,unrelated
249,Here Are Microsoft's New Robot Security Guards,311,unrelated
250,"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1722,discuss
251,Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,1338,unrelated
252,Resetting iOS 8 Preferences May Wipe iCloud Files,1278,unrelated
253,ISIS Militant “Jihadi John” Identified As Young West Londoner,2470,unrelated
254,An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,217,unrelated
255,Did a Meteorite Impact in Nicaragua over the Weekend?,971,unrelated
256,Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1893,unrelated
257,Mexico Student Massacre Update: More Graves Discovered At Murder Site,295,unrelated
258,Someone Spraypainted A Penis On A £1.5m Bugatti Veyron And It Went Very Viral,2369,discuss
259,Islamic State killer 'Jihadi John' named as Mohammed Emwazi,997,discuss
260,Audio recording allegedly captures moment Michael Brown was shot,1564,discuss
261,"Batmobile stolen in Detroit? Good one, joker!",917,agree
262,"Suspected meteorite leaves crater in Managua, is linked to asteroid",2264,discuss
263,ISIL video claims beheading of kidnapped journalist James Foley,2096,discuss
264,Christian Bale in Talks to Star in Sony's Steve Jobs Film,1897,unrelated
265,‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,205,unrelated
266,Nigeria says it has deal with Boko Haram to release kidnapped girls,2144,discuss
267,Sugarhill Gang rapper Big Bank Hank dies aged 57,1979,unrelated
268,Video Purports To Show Beheading Of U.S. Journalist By Militants,1347,unrelated
269,"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2056,unrelated
270,Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,2115,unrelated
271,Lebanon detains wife and son of Al-Baghdadi,1875,unrelated
272,"No, Pumpkin Spice Condoms Are Not A Real Thing",958,unrelated
273,Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1013,unrelated
274,‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,2453,unrelated
275,Frisco: Sick patient claims to have had contact with Ebola victim,1119,unrelated
276,SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1802,unrelated
277,"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1877,agree
278,Meteorite leaves crater in Nicaraguan capital Managua,534,unrelated
279,Microsoft's Silicon Valley campus now guarded by Daleks,1721,unrelated
280,"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",585,unrelated
281,NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,855,unrelated
282,"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1406,unrelated
283,Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,2455,discuss
284,Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],649,unrelated
285,"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1912,discuss
286,"Spider burrowed into appendix scar, crawled through WA man's body",43,unrelated
287,Apple May Or May Not Hold An Event On The 24th Of February [Rumor],1435,discuss
288,BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,634,unrelated
289,Singing polar bear facing ASBO after noise complaint,982,agree
290,Mystery man slaps shoppers around head for sneezing,1897,agree
291,"Audio captured at time of Michael Brown shooting, company says",195,unrelated
292,"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2240,unrelated
293,Mexico Says Students Not Among Dead in Mass Grave,2360,unrelated
294,Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,2072,discuss
295,US officials: Video shows American's execution,694,discuss
296,"Texas, Hold 'Em",1627,unrelated
297,Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),2523,unrelated
298,ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2453,unrelated
299,ISIS Appears To Behead American Photojournalist In YouTube Video,1580,discuss
300,CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,322,unrelated
301,Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1263,unrelated
302,Is There an ISIS Threat on the Texas-Mexico Border or Not?,882,unrelated
303,Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,1820,unrelated
304,SEE IT: California homeless man uses $100 gift to give food to others,1020,agree
305,"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",1349,unrelated
306,CNN Plays Alleged Recording of Michael Brown Shooting,1289,unrelated
307,Country Music Legend Willie Nelson Dies at Age 81,858,unrelated
308,Tiger Woods' luxe Viking island in Sweden is for sale,240,unrelated
309,"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1857,unrelated
310,"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",1828,discuss
311,Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,467,unrelated
312,See the Crater a Meteorite Made in Nicaragua,816,unrelated
313,KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,1222,disagree
314,Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,126,unrelated
315,Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,2132,agree
316,Saudi cleric condemns snowmen as anti-Islamic,599,unrelated
317,Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,321,unrelated
318,"""This is the recording you thought you'd lost forever""",1864,unrelated
319,The Apple Watch has a low-power mode that only tells the time,1539,unrelated
320,Islamic State 'training pilots to fly fighter jets',886,unrelated
321,"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",2303,unrelated
322,"Fidel Castro Is Dead, According to Viral Twitter Rumors",1661,unrelated
323,‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1873,unrelated
324,ISIS video showing beheading triggers international response,1301,unrelated
325,It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,2090,unrelated
326,BATMAN VS. SUPERMAN BATMOBILE STOLEN,1529,discuss
327,Developer quits using the app he was hired to make—or did he?,2185,discuss
328,Small Meteorite Strikes in Nicaragua's Capital City of Managua,1795,unrelated
329,Experts: More facts needed on purported audio recording of Michael Brown shooting,2354,unrelated
330,Predator drones being flown over Isil's Syrian 'capital',2186,unrelated
331,Meteorite strike in Nicaragua puzzles experts,438,unrelated
332,Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,564,unrelated
333,"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",559,unrelated
334,"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",1984,discuss
335,Pentagon: ISIS Got U.S. Weapons Package,271,unrelated
336,"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",1256,unrelated
337,ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1648,unrelated
338,ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1084,agree
339,"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",972,unrelated
340,"No, Pumpkin Spice Condoms Are Not A Real Thing",119,unrelated
341,"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",1212,unrelated
342,"High-end Apple Watch to start at $5,000 -- analyst",2092,discuss
343,"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",2020,unrelated
344,Video Purports to Show Beheading of American Journalist,2404,unrelated
345,"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",524,unrelated
