Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
"No, a bird didn't poop on Vladimir Putin",2078,unrelated,1.4066816e-05,4.2765664e-06,9.034425e-07,0.9999808
CPWD official sacked for absence from duty for 25 years,1718,unrelated,1.2918447e-07,1.3651179e-08,2.9776338e-08,0.9999999
Cameron vows to hunt down IS 'monsters' after Haines murder,1183,discuss,0.006314376,0.00011011543,0.9818063,0.011769266
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',1883,unrelated,1.8135745e-07,4.2184585e-08,6.180618e-08,0.99999976
"TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED",1689,discuss,0.017591896,0.008803748,0.9539615,0.019642867
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1802,unrelated,2.5870341e-09,6.797842e-09,4.711722e-06,0.99999523
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,1266,unrelated,1.5743264e-05,7.2373723e-07,0.00039895353,0.9995846
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2367,unrelated,1.4657805e-07,2.8008678e-06,5.486122e-05,0.9999422
"Don't forget to tip...especially if you spend $300,000",1939,unrelated,5.0568175e-08,1.2629861e-08,1.4042074e-06,0.99999857
Google to Buy Redwood City Offices for $585M,513,unrelated,1.5969609e-07,1.7508942e-08,2.0149567e-07,0.99999964
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2187,unrelated,5.9198304e-09,6.3417667e-09,2.1265053e-06,0.99999785
Missing Mexico students not among 28 bodies found in mass grave,1825,unrelated,1.6853981e-08,1.7471125e-09,1.0963593e-06,0.9999989
Christian Bale quits Steve Jobs movie,1839,unrelated,7.473473e-08,2.1169417e-09,6.8480803e-09,0.9999999
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,60,unrelated,4.9152124e-08,1.9775078e-08,2.2359483e-05,0.9999776
Chugging eggnog sends Utah man to hospital,251,unrelated,5.5770688e-08,4.93213e-08,4.3636265e-07,0.9999994
Kim Jong-un 'Had Surgery on Fractured Ankles',2042,unrelated,2.8457185e-07,3.702184e-07,3.7303738e-07,0.9999989
Video: Marine survives Taliban sniper headshot thanks to helmet,1549,unrelated,5.709709e-08,7.394256e-08,1.3743218e-08,0.9999999
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,557,unrelated,1.5089952e-08,3.272059e-08,1.2102926e-06,0.9999987
eBay working on bidding app for Apple Watch,209,unrelated,7.655488e-09,6.4834738e-09,1.6521999e-06,0.99999833
CNN Plays Alleged Recording of Michael Brown Shooting,1252,unrelated,8.684216e-09,1.8622673e-08,4.5110496e-06,0.99999547
Chinese advised to choose British-sounding names to get ahead,2220,unrelated,1.07494664e-07,7.3811194e-08,9.977354e-06,0.99998987
"'A wonderful, wonderful sound': Man breaks down after hearing voicemail from his late wife that was lost for 14 years",2227,unrelated,0.0028994426,5.2491955e-06,7.138351e-05,0.9970239
Islamic State militants claim to behead missing American journalist,2261,unrelated,4.310886e-08,4.8097462e-08,0.00018281925,0.9998171
"Small meteorite strikes Nicaragua, government says",1661,discuss,1.47847895e-05,1.5759022e-07,0.9999851,1.02042765e-08
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",879,unrelated,1.42422225e-08,2.7804829e-08,1.1965662e-07,0.9999999
Small Meteorite Strikes in Nicaragua's Capital City of Managua,2371,unrelated,4.4378105e-08,4.1609926e-08,5.262288e-07,0.9999994
11 jetliners 'missing' after Islamist takeover of airport,723,unrelated,6.185814e-08,1.3793678e-08,6.7543288e-06,0.9999932
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1786,unrelated,5.981698e-08,2.3561324e-09,9.984608e-07,0.9999989
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",1014,agree,0.9968047,0.0006452832,0.0022620324,0.00028798694
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",480,unrelated,5.7544877e-08,8.4994817e-10,5.1771633e-07,0.9999994
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,944,discuss,0.015000215,4.1696137e-05,0.9849068,5.1210733e-05
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,1266,unrelated,6.5921624e-10,8.789298e-09,6.8886743e-07,0.9999993
ISIS Video Purports To Show Beheading Of British Aid Worker,1360,unrelated,8.5250615e-09,4.0162536e-09,1.17994226e-07,0.9999999
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1669,discuss,2.8332631e-06,1.9363962e-07,0.9999969,4.6189662e-08
Amazon is about to open its first-ever physical store in New York City,1369,unrelated,1.247e-08,3.3722714e-09,2.2993747e-06,0.99999774
Missing American journalist reportedly beheaded by Islamic State ,2453,unrelated,2.5827148e-07,5.517879e-07,2.3256996e-05,0.9999759
Mechanical polar bear ‘threatened with ASBO for singing Christmas songs’,2299,unrelated,3.276222e-08,7.4976265e-09,3.8949943e-06,0.99999607
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",1329,discuss,0.048107762,0.00016828702,0.9516981,2.5791016e-05
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,698,unrelated,4.281855e-08,7.421674e-08,1.0028745e-06,0.9999989
See the Crater a Meteorite Made in Nicaragua,1913,agree,0.968934,0.016968692,0.014082741,1.4541307e-05
Missing Libyan jetliners raise fears of terror attacks on 9/11,508,discuss,0.0843406,0.00011531625,0.9155395,4.529805e-06
Rumor Fatigue Sets In at False Alarms of Castro’s Death,2221,discuss,0.43906993,0.0017617851,0.5591527,1.5526664e-05
Fence-jumper made it farther in White House than Secret Service let on,1804,unrelated,1.8978284e-06,4.4371596e-08,2.7637017e-07,0.99999774
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,80,unrelated,5.0916947e-07,1.9726983e-08,2.1102302e-07,0.9999993
Pope Francis turns out not to have made pets in heaven comment,1832,disagree,0.1648928,0.83373964,0.0013629518,4.65204e-06
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",564,unrelated,0.00016919711,7.5287944e-06,0.0012316614,0.9985916
Militant Group Says It Killed American Journalist in Syria,903,discuss,9.627961e-06,9.2343527e-07,0.99998415,5.2854675e-06
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,1331,unrelated,1.7659539e-07,1.6010574e-08,2.9172887e-07,0.9999995
Italian catches huge wels catfish; is it a record?,1028,agree,0.9972052,4.628814e-05,0.0027394285,9.040856e-06
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2501,unrelated,1.6175353e-07,1.5121605e-08,1.1857708e-07,0.99999976
Teacher suspended after sex session with teen pupil ends up on hardcore porn website,1608,unrelated,3.2698551e-07,1.7162702e-07,9.396281e-06,0.9999901
Axl Rose Dead? Fans Freak Out Over Death Rumors,1645,unrelated,3.6851212e-05,6.0509797e-06,0.00063787383,0.9993192
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1857,unrelated,1.1545352e-08,4.0058374e-08,3.0072935e-05,0.99996984
Zack Snyder Responds to Fake Stolen Batmobile Report,1338,unrelated,4.1038642e-05,7.379171e-08,2.447136e-07,0.99995863
IS Fighters Seize Weapons Cache Meant for Kurds,2116,unrelated,7.941788e-09,5.78733e-09,5.254485e-07,0.9999994
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,7,unrelated,1.1348459e-08,3.1659448e-09,5.1132126e-08,0.9999999
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2354,unrelated,4.075022e-08,2.8696142e-08,3.0205618e-07,0.99999964
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1034,unrelated,5.343707e-07,8.088623e-08,6.202242e-06,0.9999932
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1004,unrelated,4.9136406e-07,4.6505424e-08,1.0327849e-05,0.99998915
Texas plumber's truck on front line of Syria war,800,unrelated,9.373369e-08,1.0887779e-08,2.0773518e-06,0.99999785
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2096,discuss,6.342641e-06,3.1083417e-07,0.99999297,3.7374593e-07
Sugarhill Gang rapper Big Bank Hank dies at age 57,1979,unrelated,3.7063912e-06,1.1718047e-07,1.7161018e-06,0.9999945
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,625,unrelated,4.7959445e-09,3.401121e-08,9.99403e-06,0.99999
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,1883,unrelated,1.7746146e-08,1.5360353e-08,5.997824e-08,0.9999999
WHO says reports of suspected Ebola cases in Iraq are untrue,2177,unrelated,8.722574e-06,9.2930554e-07,5.602826e-06,0.99998474
Macaulay Culkin dead hoax: Fake death report spreads on social networks,1752,agree,0.9992188,4.4127282e-05,0.00073051197,6.474255e-06
Audio recording allegedly captures moment Michael Brown was shot,968,unrelated,1.17911824e-07,1.0104248e-07,1.3185295e-06,0.99999845
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2096,unrelated,1.1402371e-08,7.275308e-09,2.3424156e-05,0.9999765
Obama denounces killing of journalist James Foley and pledges ‘justice’,2296,unrelated,1.0126812e-06,1.3061561e-08,8.476626e-08,0.9999989
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,2431,unrelated,2.608116e-10,9.4520525e-09,2.476424e-07,0.99999976
"In Moscow, police are looking for a felon, cut the male genitals",687,unrelated,0.008950872,0.00030906938,0.0012665507,0.9894735
Vogue’s Shiny New Office Has a Big Rat Problem,2080,unrelated,3.9138795e-05,3.4609172e-07,4.2119e-06,0.99995625
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1934,discuss,0.0019091109,0.00027968455,0.9977769,3.4231136e-05
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1781,discuss,0.0034501108,0.00031736674,0.9962218,1.07391115e-05
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",2313,unrelated,8.657643e-09,1.7520953e-10,1.7542347e-07,0.99999976
How did a Texas plumber's truck end up with Syrian rebels? (+video),2174,unrelated,0.057914585,0.004056385,0.007576445,0.9304526
"North Korean leader Kim Jong Un had ankle surgery, report says",1294,discuss,8.584805e-05,1.202616e-06,0.9997278,0.00018520592
Mass grave found after 40 students disappear in Mexican protest,702,discuss,0.007876753,0.0005620431,0.99155957,1.6382011e-06
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1721,discuss,0.0025304514,9.189333e-06,0.997459,1.342239e-06
New Audio Recording From Ferguson May Capture Michael Brown Shooting,472,unrelated,9.07312e-08,1.8964574e-08,3.874104e-06,0.99999607
Tiger Woods' luxe Viking island in Sweden is for sale,236,unrelated,4.2671192e-07,3.1689342e-09,9.209145e-08,0.9999995
The Arrest of the ISIS Leader's Wife and Son,1883,unrelated,4.6449225e-07,2.3252659e-07,5.2332478e-08,0.9999993
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",720,discuss,0.035167925,0.0004048272,0.96340454,0.0010227599
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",405,unrelated,6.9835856e-08,5.3326694e-08,5.903355e-07,0.9999993
North Korean dictator Kim Jong-Un to open restaurant in Scotland,385,unrelated,7.019711e-08,3.0008334e-07,5.0318356e-08,0.9999995
NYC relaxes response to marijuana possession,2217,agree,0.7255071,0.0023857048,0.268275,0.0038322317
"Ann Arbor pizza delivery driver surprised with $2,000 tip",51,unrelated,4.9596036e-07,4.018254e-08,1.747873e-06,0.99999774
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),1802,unrelated,4.944673e-09,1.0469965e-09,7.523724e-07,0.9999993
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1821,agree,0.96070707,0.026976837,0.012312393,3.6416625e-06
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1873,unrelated,2.499557e-08,3.445611e-08,1.0336763e-06,0.9999989
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1157,unrelated,2.1801538e-05,6.8114053e-07,0.039841108,0.9601364
Mystery man slaps shoppers around head for sneezing,1019,unrelated,2.0854178e-07,5.7635962e-08,2.8686404e-08,0.99999976
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,2410,unrelated,1.4359834e-07,1.1343493e-08,4.7634303e-06,0.9999951
"Yang Hu, worker in Zhejiang, cuts off own penis over desperation of finding love",460,agree,0.9965513,4.1095667e-05,0.0034021193,5.5045143e-06
Missing Planes,1958,discuss,0.05791753,2.958745e-05,0.94196755,8.53618e-05
"In Kim Jong Un's absence, his sister may rule. Or not.",1152,discuss,0.0002552558,8.606671e-06,0.999724,1.212576e-05
Audio of gunfire in Michael Brown case authenticated by app company,2220,discuss,0.0025411425,0.00077809434,0.99661356,6.7242094e-05
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",826,unrelated,1.380645e-06,1.3720299e-07,3.0493698e-06,0.99999547
Samsung is reportedly making a secret new chip in the Apple Watch,1835,unrelated,8.859999e-09,1.1853608e-09,5.5150276e-06,0.9999945
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,643,unrelated,3.3101892e-09,1.748512e-08,1.0765496e-07,0.9999999
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,344,unrelated,5.176862e-08,7.80545e-09,1.1384619e-05,0.99998856
North Korea denies plans to open a restaurant in Scotland,1339,unrelated,5.730678e-07,1.7582156e-08,1.9022896e-07,0.99999917
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1948,unrelated,1.614633e-08,4.0725958e-08,4.6086325e-06,0.99999535
'Jihadi John' named as Mohammed Emwazi from London,2240,unrelated,1.131409e-07,1.4543194e-08,4.2240952e-08,0.9999999
Ottawa Gunman Identified As Michael Zehaf-Bibeau,1883,unrelated,6.396113e-07,2.494871e-08,3.618306e-08,0.9999993
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1873,unrelated,5.300631e-07,3.1402325e-07,5.042469e-08,0.99999905
NASA: Viral news on days of darkness in December is hoax,696,unrelated,0.0002329246,0.000109025255,2.8955788e-05,0.999629
Dog Found Abandoned With Suitcase Filled With His Belongings,1642,agree,0.9996327,5.7530615e-05,0.00030879426,9.3661987e-07
Audio of gunfire in Michael Brown case authenticated by app company,1446,discuss,0.003163108,0.0007799781,0.9959974,5.947292e-05
BREAKING NEWS: Baseball star Jose Canseco hurt in accidental shooting,186,unrelated,1.1876892e-06,2.3355149e-08,1.3747965e-05,0.9999851
ISIS Reportedly Beheads American Photojournalist in Iraq,1295,unrelated,5.5243477e-06,2.7129548e-07,0.0002071032,0.99978715
Media outlets identify 'Jihadi John',81,unrelated,8.113456e-08,2.490384e-07,4.183988e-06,0.99999547
An audio recording of the Michael Brown shooting has reportedly surfaced,1817,discuss,6.2705285e-06,2.1648038e-06,0.99999106,5.1407665e-07
CNN Plays Alleged Recording of Michael Brown Shooting,121,unrelated,4.9473647e-06,2.6230614e-06,0.0017835577,0.9982089
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2003,discuss,1.0101409e-05,6.4135265e-06,0.99998343,4.087512e-08
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",2385,unrelated,4.5218889e-07,1.7319687e-07,1.1755061e-07,0.9999993
Lynch Mob Castrates Alleged Rapist In Rajasthan,36,unrelated,1.844889e-06,8.442083e-08,7.706919e-07,0.99999726
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",181,unrelated,1.2712617e-07,1.6298706e-08,3.3670954e-06,0.99999654
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1435,unrelated,8.0345225e-10,8.649565e-09,2.9091289e-06,0.99999714
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1013,unrelated,5.921205e-09,3.4757552e-09,7.8133456e-07,0.99999917
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,331,discuss,0.00039346563,4.6018497e-05,0.9995121,4.8474216e-05
CNN audio: Is this the moment Michael Brown was shot?,121,unrelated,4.4034645e-05,1.1459976e-05,0.004694062,0.99525046
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1627,unrelated,1.4315399e-08,1.8859014e-09,3.6172705e-07,0.99999964
"#Daysofdarkness: No, There Won't Be Six Days Of Darkness In December",1491,agree,0.97669995,0.0177697,0.005489731,4.0597035e-05
YPG Confirms: Gill Rosenberg Not Captured in Kobani,2067,unrelated,3.358759e-06,7.433199e-08,4.3637246e-07,0.9999962
Graffiti Artist Banksy Arrested In London; Identity Revealed,2051,disagree,0.07025225,0.91795534,0.011239592,0.0005528331
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,2470,unrelated,8.446443e-08,5.3413767e-09,7.041019e-06,0.99999285
Ebola Scare in Kansas City,1843,unrelated,8.6544645e-08,8.85144e-08,5.2678283e-06,0.9999945
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,1533,discuss,0.00025553268,9.052524e-05,0.9996332,2.0721343e-05
Isis claims to behead US journalist,2109,unrelated,5.098505e-08,1.906728e-08,0.000118731565,0.99988115
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1854,unrelated,5.4976687e-07,2.5178707e-07,4.5799014e-05,0.9999534
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,830,agree,0.99739695,8.040671e-06,0.0025938307,1.210046e-06
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,295,unrelated,1.2723393e-07,5.196548e-08,8.149489e-08,0.99999976
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2127,unrelated,6.0235277e-07,7.679363e-09,4.236147e-08,0.9999994
Dog found abandoned outside railway station with suitcase of his belongings,1197,unrelated,1.913567e-06,3.3887986e-08,3.6687126e-07,0.99999774
Could Kim Jong Un open a restaurant in Scotland?,1217,unrelated,1.8772571e-08,4.277336e-08,1.928411e-05,0.9999807
Iraqi media says ISIS militants have contracted Ebola,1904,discuss,2.0843102e-06,2.029075e-07,0.9997074,0.00029030823
Mexican investigators fear mass grave might hold 43 missing students,324,unrelated,2.9218168e-07,2.4058163e-08,1.6517582e-06,0.999998
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,195,unrelated,1.8398794e-07,5.7608114e-09,2.688309e-07,0.9999995
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',568,unrelated,6.7037225e-09,1.6647655e-09,4.7774705e-07,0.9999995
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1263,discuss,0.0023147229,0.0020971203,0.99026954,0.005318658
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",521,unrelated,3.3617798e-07,5.6844414e-08,0.000524739,0.99947494
ISIS Seemingly Beheaded American Journalist James Wright Foley,1256,unrelated,3.0684813e-08,2.470955e-09,3.0995736e-07,0.99999964
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1294,unrelated,2.2294897e-08,5.1577512e-08,3.8657045e-06,0.99999607
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",1213,unrelated,7.2401384e-08,3.7291173e-07,1.7800434e-06,0.99999774
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),381,unrelated,0.00015510662,9.000065e-06,0.0013846616,0.99845123
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,968,unrelated,9.4213895e-08,2.40352e-07,3.4782238e-06,0.9999962
US Marine survives headshot in Afghanistan,2389,unrelated,6.246274e-08,4.5730166e-09,1.9048389e-06,0.999998
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1048,unrelated,1.2116685e-08,1.7007497e-09,8.192549e-07,0.99999917
ISIL Beheads American Photojournalist in Iraq,2525,unrelated,2.9411965e-06,1.1976991e-07,5.55581e-07,0.9999964
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",2067,agree,0.99486935,3.4995177e-05,0.0050552473,4.0456056e-05
Snowmen Declared Anti-Islamic As Snow Falls in Saudi Arabia,2167,agree,0.9894308,0.002776792,0.007768338,2.4068906e-05
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1034,unrelated,3.8607695e-08,8.675716e-09,1.3818639e-06,0.99999857
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2213,unrelated,4.858898e-08,2.0996586e-08,4.3900698e-07,0.9999995
Seth Rogen Is Woz,646,unrelated,3.5895448e-06,1.3650686e-06,4.5434604e-06,0.99999046
The pumpkin spice condom is not happening,2269,agree,0.9978421,3.0004654e-05,0.0021274316,4.6039898e-07
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2313,unrelated,8.5578705e-08,3.2303564e-09,7.3007106e-07,0.99999917
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",125,unrelated,4.969634e-09,3.4407352e-10,8.455979e-07,0.99999917
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1648,unrelated,2.357237e-09,5.475506e-09,5.232067e-06,0.99999475
God Is A Woman – Resurrected Father Narated,2520,unrelated,3.953486e-08,2.5856135e-08,1.3659197e-06,0.99999857
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,120,unrelated,6.409014e-08,1.2746351e-08,4.083741e-06,0.9999958
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2096,unrelated,5.221952e-09,4.9802087e-09,5.667163e-06,0.9999943
Apple Watch’s Power Reserve feature combats short battery life,2124,discuss,0.0014375097,0.0001002138,0.9982331,0.00022915663
Apple Watch launch has new timetable: Analyst,1760,unrelated,4.884672e-07,7.040917e-08,0.0011333849,0.9988661
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1385,unrelated,2.336708e-07,3.1423575e-09,1.2707291e-06,0.99999845
Report claims Kim Jong-un underwent surgery to repair fractured ankles,1103,unrelated,5.7154256e-08,3.4887023e-08,6.547749e-05,0.99993443
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1637,unrelated,3.7896015e-07,3.2551615e-08,7.0934135e-08,0.9999995
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1400,agree,0.997869,8.0742095e-05,0.002049905,3.7427577e-07
7 Bosnian teens get pregnant on school trip,1836,unrelated,4.247407e-08,1.03367634e-08,1.0410556e-06,0.9999989
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1385,unrelated,3.173783e-09,3.4700154e-10,3.2532407e-06,0.9999968
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",698,unrelated,1.5235003e-07,1.3680005e-07,1.435997e-06,0.99999833
Rats are still running around at Vogue,618,unrelated,6.722371e-05,7.5934466e-08,3.9845536e-06,0.9999287
Nun who gave birth ‘had no idea’ she was pregnant,2269,unrelated,1.812077e-07,7.5235285e-08,8.00796e-08,0.99999964
You all had an abortion! [Google Translate],2124,unrelated,8.327562e-05,2.1272079e-05,0.0011375641,0.99875784
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",1296,unrelated,9.540008e-08,2.3254715e-08,3.744719e-07,0.9999995
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2508,agree,0.9988117,0.00033692634,0.0008496799,1.6323035e-06
WTC rats scare off Anna Wintour,1212,unrelated,2.655363e-07,8.672949e-08,9.1878455e-08,0.9999995
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1721,discuss,1.1313801e-06,5.3967534e-07,0.9999939,4.4603544e-06
Islamic State Declares Captured Aid Worker to be 'Innocent',760,unrelated,1.7853691e-07,1.512446e-08,7.269669e-08,0.99999976
Christian Bale in Talks to Play Steve Jobs (Exclusive),1913,unrelated,1.5647117e-08,9.3668024e-09,5.7014057e-07,0.9999994
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1377,disagree,0.3913732,0.3957246,0.21286973,3.2457487e-05
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,2055,unrelated,6.5816856e-08,7.235948e-08,3.2236044e-06,0.99999666
Zack Snyder Responds to Fake Stolen Batmobile Report,702,unrelated,6.2863535e-07,3.070494e-08,1.6511041e-07,0.99999917
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1313,discuss,0.009517265,2.0349893e-05,0.9904604,2.0036869e-06
