Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,1383,unrelated,6.979543e-08,2.120726e-08,3.6207912e-06,0.9999963
Macaulay Culkin Victim of Another Online Death Hoax,1752,agree,0.9991935,0.00011734076,0.0006672355,2.1890122e-05
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2130,unrelated,3.1969628e-07,5.8596402e-08,6.21607e-06,0.99999344
British hostage David Haines beheaded by Islamic State terrorists,2034,unrelated,4.7458165e-05,1.379473e-06,9.70091e-07,0.9999502
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),1959,agree,0.9994012,1.7295946e-05,0.0005812238,2.1461652e-07
"Video showing American journalist beheaded believed real, officials and family say",1721,discuss,0.0061748005,6.897421e-05,0.9932647,0.00049148756
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,666,unrelated,1.2699056e-06,1.4782974e-07,1.7078666e-05,0.9999815
BREAKING: ISIS Beheads American Journalist James Wright Foley,2127,unrelated,1.8846459e-06,1.1289498e-08,2.3798667e-07,0.99999785
Judd Nelson isn't dead; report is a hoax,2281,unrelated,1.4444172e-06,2.0289434e-08,6.499976e-07,0.99999785
ISIL video claims beheading of kidnapped journalist James Foley,2067,discuss,0.0010055265,4.264022e-06,0.9989435,4.6722118e-05
Sushi lover's entire body left riddled with WORMS after eating contaminated sashimi,156,agree,0.91572434,0.0021897317,0.082067795,1.8109022e-05
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",626,unrelated,1.2972984e-07,5.0684857e-08,4.8853934e-07,0.9999993
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1034,unrelated,3.4559786e-08,3.3611823e-08,7.875049e-05,0.9999212
Small Meteorite Hits Managua,1744,unrelated,1.4700879e-07,1.1668524e-07,4.141997e-06,0.9999956
Citi sees Apple Watch price points of $550 and $950; myriad accessories,1415,discuss,0.00041522086,7.002046e-06,0.99927956,0.00029824383
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,511,unrelated,7.196405e-07,1.2008367e-08,1.1589017e-07,0.99999917
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",1273,unrelated,0.0009433668,4.07439e-06,0.00031829916,0.9987343
Amazon is about to open its first-ever physical store in New York City,195,unrelated,3.888951e-08,3.70946e-09,1.103371e-06,0.9999988
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,730,unrelated,2.1394623e-08,5.159724e-09,4.1731082e-07,0.9999995
Iraqi media says ISIS militants have contracted Ebola,93,unrelated,2.1458586e-08,2.215567e-09,2.2695184e-07,0.99999976
ISIS Militants Allegedly Contracted Ebola,720,unrelated,6.428174e-07,4.967073e-08,4.8607367e-06,0.9999944
Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,2256,discuss,0.015485441,0.000271508,0.9839655,0.0002775644
BREAKING: ISIS Beheads American Journalist James Wright Foley,1589,agree,0.9992866,2.9312037e-06,0.0007033598,7.0921637e-06
Google Grows With $1.6 Billion in California Office Deals,1948,unrelated,9.332994e-09,1.146221e-08,2.0604787e-06,0.999998
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2314,unrelated,1.2946168e-07,1.5771858e-08,2.1471565e-06,0.99999774
Gateway Pundit,1314,discuss,0.0027789848,7.121338e-06,0.9866132,0.010600634
Indian civil servant sacked 'after 24-year sickie',2299,unrelated,4.888626e-07,9.253907e-08,3.3960112e-06,0.99999607
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1949,unrelated,4.6841446e-06,2.738037e-07,2.8910267e-06,0.99999213
Macaulay Culkin dead: Actor is victim of another death hoax,2523,unrelated,1.0995198e-07,5.2142783e-09,2.2081885e-09,0.9999999
Lebanon confirms holding ISIS chief’s kin,1913,unrelated,1.0807564e-07,3.0174806e-07,1.8875637e-07,0.9999994
Missing American journalist reportedly beheaded by Islamic State ,1351,unrelated,2.249165e-08,3.1451897e-09,1.6151034e-05,0.9999838
Report: Christian Bale Drops Out Of Steve Jobs Biopic,574,unrelated,8.229242e-09,6.7136177e-09,1.8101013e-06,0.9999982
Batman Set To Play Steve Jobs In Upcoming Biopic,286,unrelated,2.7067513e-09,8.538503e-08,4.5237354e-07,0.9999994
Islamic State fighters detonate 'SCORPION bombs' in terror siege,1127,agree,0.9951934,0.00015478554,0.0046293302,2.2492732e-05
"Boko Haram agrees to ceasefire, release of school girls",1374,unrelated,1.1526626e-07,4.3835506e-08,3.455835e-08,0.99999976
[Updated] Saudi State Television Allegedly Blurs Michelle Obama’s Face During Meeting With New Saudi King,1498,unrelated,1.7787213e-05,4.2790947e-05,0.061233725,0.9387057
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",639,unrelated,3.8563805e-08,1.9625588e-08,2.2342284e-07,0.99999976
Macaulay Culkin Dead?,1559,discuss,0.0033317285,4.5861405e-05,0.9966208,1.6000563e-06
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",686,unrelated,3.5438126e-07,1.2870544e-07,1.0497992e-07,0.9999994
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,1461,unrelated,4.264253e-08,3.2530183e-09,4.62453e-07,0.9999995
"Islamic State leader's family detained by Lebanon, officials say",1004,discuss,2.1896598e-05,3.192923e-05,0.9999372,9.030918e-06
ISIS Reportedly Beheads American Photojournalist in Iraq,1011,discuss,7.765181e-06,3.9839344e-07,0.9997776,0.00021422439
There was never a panel discussion on domestic violence planned for ESPN’s ‘Monday Night Football’ pregame show,825,unrelated,3.714804e-07,3.8390404e-08,6.9630632e-06,0.9999926
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1574,unrelated,1.5533388e-07,2.8547964e-09,2.2381735e-07,0.99999964
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,186,unrelated,3.9081176e-08,3.480448e-09,9.613166e-08,0.9999999
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1572,unrelated,2.0080185e-07,9.705661e-08,0.00030791466,0.99969184
iOS 8 bug could delete your iCloud Drive documents,2423,agree,0.5804317,7.911543e-05,0.41947153,1.7628476e-05
Predator drones being flown over Isil's Syrian 'capital',933,unrelated,1.1879123e-06,3.9810555e-08,4.14862e-05,0.9999573
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,646,unrelated,3.248424e-07,9.661055e-08,1.2470969e-05,0.9999871
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",1651,unrelated,1.372483e-08,2.1712065e-09,3.439311e-08,1.0
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,472,unrelated,2.5005296e-05,2.0617755e-07,2.3166913e-05,0.9999516
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,1800,discuss,0.0045585115,9.448284e-06,0.9954308,1.2498089e-06
Homeland Security: No ISIL fighters on U.S. border,1483,unrelated,7.222566e-06,5.440896e-07,1.2979232e-06,0.99999094
High school student scores $72M playing the stock market,945,unrelated,2.1593885e-06,3.6326755e-06,3.501709e-06,0.9999907
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,1866,discuss,6.6581633e-06,5.734774e-07,0.9999927,8.0433885e-08
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,1547,unrelated,3.062472e-05,1.5515301e-06,1.4142095e-05,0.9999536
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1406,unrelated,5.692165e-08,5.970756e-08,8.461189e-07,0.99999905
Boko Haram ceasefire ignored as violence flares in Borno state,1541,unrelated,9.1200485e-07,8.526537e-08,3.8844515e-08,0.9999989
Video Purports to Show Beheading of American Journalist,1720,unrelated,2.2841695e-08,1.2976064e-08,1.0867668e-05,0.99998915
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,2155,unrelated,3.861746e-07,1.9359538e-07,0.00012038158,0.999879
Canadian Soldier Shot At Ottawa War Memorial: Report,1325,unrelated,5.382214e-08,5.0188138e-08,2.6204429e-05,0.99997365
British Man Slaps People If They Sneeze In Public,1660,unrelated,0.00021920282,2.4259468e-06,4.182711e-06,0.99977416
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",533,unrelated,1.0531645e-08,3.4081712e-10,1.4381735e-07,0.9999999
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,2208,discuss,0.49508795,0.0004613343,0.5043407,0.000110004745
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1839,unrelated,2.632704e-08,5.4410404e-10,1.0268277e-07,0.9999999
Russian TV actor wakes up to find his testicles stolen,1258,unrelated,7.335855e-05,7.4388385e-07,5.3871663e-06,0.9999205
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,225,unrelated,4.5580768e-07,2.632777e-09,3.2569314e-08,0.9999995
"Islamic State Training Pilots in Military Jets, Monitors Say",687,unrelated,3.0536017e-07,1.2029588e-07,7.2457915e-06,0.9999924
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1047,unrelated,5.648919e-08,3.6224172e-08,1.8736216e-06,0.9999981
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",706,unrelated,5.2420387e-07,1.0895457e-07,0.00013431102,0.99986506
Another American hostage at risk by Islamic state,1166,unrelated,6.456099e-07,2.8082313e-08,2.1742519e-05,0.9999776
Pentagon: 1 weapons bundle seized by militants,2252,unrelated,4.4703074e-07,2.5887788e-08,1.08466566e-07,0.9999994
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1400,unrelated,4.157502e-08,3.1770455e-08,5.0538205e-07,0.9999994
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',2092,unrelated,6.5514065e-09,1.6428507e-08,9.583727e-08,0.9999999
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2489,unrelated,3.9642263e-08,3.4173229e-09,6.853218e-07,0.9999993
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2404,unrelated,1.9824017e-06,4.9026045e-08,3.6698737e-05,0.99996126
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1295,unrelated,1.7868766e-07,1.5153068e-09,2.8005642e-08,0.99999976
"Nun gives birth, intends to keep baby",1480,unrelated,2.439323e-07,4.6698942e-09,1.9256208e-07,0.9999995
CNN Plays Alleged Recording of Michael Brown Shooting,2520,unrelated,4.267584e-09,1.5165138e-09,1.2683632e-05,0.99998736
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1815,unrelated,8.301694e-09,3.0194443e-09,2.286759e-06,0.99999774
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1645,discuss,4.142199e-05,4.7520834e-06,0.99995327,4.953768e-07
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),186,unrelated,3.2910554e-09,2.4557172e-09,2.6219536e-06,0.9999974
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,385,unrelated,2.881201e-07,1.7533662e-07,9.3842743e-07,0.99999857
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,125,unrelated,2.7106676e-06,3.492316e-08,3.4566117e-05,0.9999627
Media outlets identify 'Jihadi John',961,unrelated,4.9511247e-08,1.0264341e-07,1.8590815e-06,0.999998
New Audio Shows Michael Brown Was Shot at 11 Times,1403,unrelated,1.774398e-06,1.5263517e-07,3.0013111e-06,0.9999951
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",2114,unrelated,0.00037540594,2.8496559e-06,6.0295723e-05,0.9995615
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",1789,unrelated,2.1971123e-06,2.3248738e-07,1.2937416e-07,0.9999975
Homeland Security: No ISIL fighters on U.S. border,1538,unrelated,7.16404e-08,9.567328e-08,3.6669492e-06,0.9999962
Robert Plant ripped up $800M Led Zeppelin reunion contract,1939,unrelated,1.1482596e-08,1.10850795e-08,4.46311e-06,0.99999547
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,2161,discuss,0.036817413,0.00018863354,0.96016586,0.0028281393
Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus,1277,unrelated,1.1539683e-08,5.5085625e-08,5.388688e-07,0.9999994
Christian Bale in Talks to Play Steve Jobs (Exclusive),852,discuss,0.0749765,0.004816516,0.92015827,4.877755e-05
"Fidel Castro Is Dead, According to Viral Twitter Rumors",35,unrelated,2.7684175e-08,1.207592e-09,8.0509054e-08,0.9999999
"HBO streaming service could launch in April for $15 per month, work on Apple TV",1074,discuss,0.00014786451,3.2145824e-06,0.9998462,2.6277298e-06
Video messaging service verifies timing of CNN audio recording,2020,agree,0.6891652,0.23647921,0.03077179,0.043583825
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",1898,unrelated,8.0267064e-08,2.9843186e-08,5.1601376e-07,0.9999994
KIM JONG-UN NECKS SNAKE WINE FOR VIRILITY,587,unrelated,8.84494e-08,7.18563e-09,4.0548027e-08,0.9999999
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1013,unrelated,2.0238952e-08,2.2036775e-09,1.3762724e-05,0.9999862
"Analyst: Apple Watch Edition Could Cost $5,000",1700,discuss,0.0002754751,7.570568e-05,0.9857728,0.013876046
Audio recording allegedly captures moment Michael Brown was shot,195,unrelated,1.1454957e-07,2.0540063e-09,1.1743212e-05,0.9999882
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1789,unrelated,4.4387493e-06,9.434704e-07,1.4211246e-07,0.9999945
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",2118,unrelated,9.997816e-08,3.897892e-08,2.9473697e-06,0.9999969
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,125,unrelated,1.6485158e-07,2.9641156e-09,6.88281e-07,0.99999917
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1009,unrelated,3.825399e-08,1.9569706e-08,1.8931891e-07,0.99999976
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,2175,unrelated,1.7974668e-09,8.3678986e-10,8.486687e-07,0.99999917
"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",2184,disagree,0.31309175,0.63733184,0.047285058,0.002291354
An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,1939,unrelated,1.6887968e-08,7.1137594e-09,6.792115e-07,0.9999993
ISIL allegedly kills US journalist in video,2261,unrelated,8.076611e-09,1.7078435e-08,3.9013023e-05,0.999961
Nicaragua says meteorite probable cause of blast in capital,1939,unrelated,4.372909e-09,1.8024048e-09,2.1796739e-06,0.99999785
Isis claims it has US airdrop of weapons,2252,unrelated,8.541592e-06,5.5161263e-07,0.0004889964,0.99950194
Boko Haram denies ceasefire claim by Nigeria's government,1630,agree,0.97857875,0.0005837364,0.020833096,4.3838572e-06
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,346,unrelated,4.8986784e-08,1.6176081e-08,2.1452453e-05,0.9999784
New Audio Shows Michael Brown Was Shot at 11 Times,321,unrelated,3.406652e-07,4.0787023e-09,8.940375e-07,0.9999988
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1968,unrelated,5.9391635e-08,7.094635e-08,1.7506596e-06,0.9999981
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",68,unrelated,1.6366398e-07,3.037254e-08,1.00359614e-07,0.99999976
Robert Plant ripped up $800M Led Zeppelin reunion contract,483,unrelated,3.24748e-08,3.244997e-08,1.5671847e-06,0.99999833
Priest who died for 48 minutes says he met God and she’s a woman,398,unrelated,1.933213e-07,3.475288e-08,1.00807945e-07,0.99999964
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],2269,unrelated,6.4382544e-07,7.852455e-08,7.112595e-08,0.99999917
Islamic State claims to have beheaded American journalist,511,unrelated,2.1684087e-08,4.825453e-09,6.0224767e-07,0.9999994
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,181,unrelated,1.5932033e-08,2.5116325e-09,9.2225656e-07,0.99999905
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2388,discuss,0.0005221008,1.44135265e-05,0.9994462,1.7320297e-05
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1572,unrelated,3.6694556e-07,1.9126151e-08,5.4278403e-06,0.99999416
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,161,unrelated,5.0244915e-07,2.7241538e-07,0.00010562621,0.99989355
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,964,unrelated,2.8171272e-07,1.0213628e-07,3.0304625e-06,0.99999654
ISIS Seemingly Beheaded American Journalist James Wright Foley,2070,unrelated,7.391025e-08,1.1585955e-08,2.154439e-07,0.99999964
NET Extra: Back-from-the-dead Catholic priest claims God is a female,858,unrelated,4.7443658e-07,1.1713566e-07,9.919677e-08,0.9999993
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,1393,discuss,0.0002902303,2.6581329e-05,0.99968314,7.132678e-08
A Bogus Banksy,2024,agree,0.98611903,0.0005911713,0.013268302,2.1456593e-05
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",2197,unrelated,1.2399231e-06,1.0888329e-08,3.424708e-05,0.9999645
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",204,unrelated,1.795127e-06,5.38005e-08,1.3268537e-06,0.9999968
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1253,unrelated,2.5474407e-07,1.5422822e-08,1.8496677e-06,0.99999785
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,1136,discuss,0.012054269,0.0008457688,0.98704356,5.6346067e-05
Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,2161,agree,0.99772376,1.424789e-05,0.00226166,3.632938e-07
Video messaging service verifies timing of CNN audio recording,1564,disagree,0.08148508,0.63102204,0.28712845,0.00036441113
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1139,discuss,3.3610133e-05,8.1302705e-06,0.9999571,1.1399312e-06
Unverified video shows beheading of aid worker David Haines,1178,unrelated,2.2303086e-08,5.365661e-09,4.4798144e-05,0.9999552
SEE IT: California homeless man uses $100 gift to give food to others,2240,unrelated,3.0897013e-07,1.0358307e-07,8.343442e-09,0.9999995
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2123,discuss,0.0009151492,2.1432372e-05,0.9990233,4.0144445e-05
Missing American journalist reportedly beheaded by Islamic State ,608,discuss,2.013718e-06,3.862222e-07,0.99999654,1.1161906e-06
Meteor Leaves 40-Foot Crater Near Managua's Airport,966,agree,0.8436491,0.14214475,0.014181623,2.4566716e-05
Chugging eggnog sends Utah man to hospital,2407,unrelated,3.1281164e-07,2.7970893e-07,5.3185914e-08,0.9999994
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,125,unrelated,7.902841e-09,1.8289156e-09,1.432862e-06,0.99999857
ISIL video claims beheading of kidnapped journalist James Foley,1009,unrelated,3.2474873e-08,9.574832e-09,4.1284733e-05,0.99995863
Video Purports To Show Beheading Of U.S. Journalist By Militants,903,discuss,7.250248e-07,2.0046575e-07,0.9999964,2.5985762e-06
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',40,unrelated,1.2722792e-08,2.5242617e-08,2.3086265e-07,0.99999976
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",2283,unrelated,9.733046e-08,6.992489e-08,6.6998535e-07,0.99999917
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1989,discuss,0.0013426311,5.1085994e-05,0.9985721,3.4156306e-05
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1541,unrelated,4.9732614e-07,3.4519132e-08,2.154924e-06,0.99999726
Boko Haram denies truce to release kidnapped schoolgirls,2192,unrelated,6.1886624e-08,1.7152997e-09,3.0222333e-07,0.99999964
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),320,discuss,0.038123757,0.23243243,0.72730947,0.0021342947
Islamic State reports youngest jihadist 'martyred' in battle,2213,unrelated,5.1179743e-08,2.9031793e-09,1.07475444e-07,0.9999999
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,304,unrelated,9.9733676e-05,1.4540836e-06,2.090624e-06,0.99989676
Is the iPhone 6 Really Pulling Out Your Hair?,689,unrelated,6.1175776e-08,1.2556949e-08,9.77409e-06,0.9999901
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2329,unrelated,5.7046712e-08,6.585891e-08,3.4647337e-06,0.9999964
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",2016,unrelated,1.7793473e-05,2.1666396e-07,4.1142346e-05,0.9999409
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",1839,unrelated,4.2147757e-08,5.576055e-10,1.7743945e-08,0.9999999
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,643,unrelated,7.400347e-09,1.078446e-08,7.7784485e-08,0.9999999
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1423,unrelated,1.4223497e-07,2.1456366e-09,5.4200182e-08,0.99999976
