Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1351,unrelated,3.370124e-08,4.304863e-10,7.377315e-07,0.9999993
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",913,unrelated,5.3354533e-08,1.2015851e-08,5.666844e-05,0.99994326
Doubts cast over Nicaragua meteorite claim,816,unrelated,4.1689095e-06,1.0201081e-07,1.6171647e-07,0.9999956
Man With Ebola-Like Symptoms Claims Contact With 'Patient Zero' in Texas,303,unrelated,5.3596483e-07,1.5455849e-07,9.702238e-07,0.99999833
Boko Haram denies it has agreed ceasefire,1506,unrelated,1.1935338e-08,2.3991646e-08,5.8322566e-05,0.9999416
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",2506,discuss,0.008567917,5.318446e-06,0.991424,2.715244e-06
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],1820,unrelated,0.00018967227,4.5062043e-06,3.3337143e-05,0.9997725
Michael Brown shooting audio caught on tape?,1916,discuss,1.4815256e-05,2.9519128e-06,0.99997985,2.3606297e-06
Meteor Leaves 40-Foot Crater Near Managua's Airport,524,unrelated,6.348477e-08,6.169325e-08,1.7200126e-06,0.9999982
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",882,unrelated,0.00021449459,6.423056e-08,4.625514e-05,0.9997392
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",1799,agree,0.99938905,8.600982e-06,0.00059948984,2.855181e-06
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,666,unrelated,1.5114922e-07,5.013912e-08,3.7201293e-08,0.99999976
Ottawa Gunman Identified As Michael Zehaf-Bibeau,205,unrelated,1.4064371e-06,1.0997503e-08,3.0172328e-07,0.99999833
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',509,discuss,0.013686455,0.0057001747,0.9804757,0.00013769837
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1982,unrelated,8.3427976e-10,3.317069e-09,2.8977654e-06,0.99999714
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1939,unrelated,6.205097e-10,1.1277579e-07,2.2187575e-07,0.99999964
Video shows ISIL beheading of photojournalist James Foley,578,discuss,0.0107751135,1.4514981e-06,0.98922145,1.9467807e-06
Scientists Doubt That Meteor Caused Crater In Nicaragua,220,unrelated,9.615696e-08,2.5501715e-08,6.5224086e-08,0.99999976
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",529,unrelated,1.8839616e-08,5.3360766e-10,1.5675294e-08,1.0
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,2385,unrelated,3.7232576e-07,2.7569877e-06,8.700662e-08,0.9999968
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,1400,unrelated,1.9270561e-07,1.7593909e-08,4.9511428e-08,0.99999976
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,1885,unrelated,1.1910568e-07,5.47445e-08,1.1356031e-07,0.99999976
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,1549,unrelated,2.5989122e-08,5.525549e-08,2.127121e-09,0.9999999
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1081,discuss,4.2939213e-05,1.2190411e-06,0.9999542,1.6513851e-06
Homeless man receives $100... then shocks everyone with how he spends it,2434,unrelated,3.3128618e-08,4.903803e-08,2.5485653e-07,0.99999964
Did Paul Rudd Help Take Down Dallas Airport Homophobe?,2514,agree,0.48471317,0.48030874,0.034881577,9.652034e-05
"12in Retina MacBook Air release date rumours: All-new 12in MacBook Air design for 2015, launching at WWDC?",2509,unrelated,2.0525121e-08,8.241206e-10,9.457562e-06,0.99999046
Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.,2197,unrelated,1.0094124e-06,1.2130445e-07,1.5475516e-05,0.99998343
World's oldest burger,1913,unrelated,1.4436915e-06,2.3280477e-07,3.5658843e-07,0.999998
"And finally: Apple Watch to launch 9 March with 100,000 apps",964,unrelated,7.0053234e-09,4.1315844e-09,1.3409091e-06,0.9999987
"And finally: Apple Watch to launch 9 March with 100,000 apps",280,unrelated,3.6361815e-08,8.736678e-09,1.1692362e-06,0.9999988
Who Should Play Steve Jobs Now That Christian Bale Quit?,1234,unrelated,3.8313285e-08,7.2073023e-09,2.4757415e-07,0.99999976
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1883,agree,0.98985696,0.0039655794,0.0061724503,5.061075e-06
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2415,unrelated,4.266839e-08,1.9992463e-09,2.7132364e-06,0.99999726
Meet the X-BOY: Electric shock turns kid into MAGNETO,2203,discuss,0.004513835,5.601659e-06,0.9954797,7.8409215e-07
The next Apple Watch could be platinum,2296,unrelated,9.321808e-08,1.1246809e-09,1.2668158e-07,0.99999976
GCPD Solved Stolen Batmobile Case?,2090,unrelated,2.7119366e-08,2.0382876e-08,5.95998e-06,0.99999404
A Man Says Comcast Called His Boss And Got Him Fired After He Complained About Its Service,1338,unrelated,6.408934e-05,2.3481414e-06,7.374169e-05,0.9998598
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,299,unrelated,6.7185373e-09,3.828443e-09,9.3445715e-06,0.9999907
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,1267,unrelated,2.1138653e-08,2.7375322e-09,1.4573485e-06,0.99999857
Will King of Jordan lead airstrikes on ISIS HIMSELF? Reports say trained pilot plans to take part in attack after quoting Clint Eastwood's Unforgiven to Congressmen,2433,discuss,1.9960276e-05,4.5070174e-06,0.99993086,4.4616834e-05
WHO says reports of suspected Ebola cases in Iraq are untrue,737,unrelated,1.0332282e-06,8.478968e-09,9.394465e-06,0.9999895
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2477,discuss,0.0006259708,2.6642692e-05,0.9437894,0.05555794
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2495,discuss,0.0010128716,4.9815244e-06,0.9989623,1.985555e-05
This Kid Made $72 Million During Lunch,409,unrelated,1.5036579e-06,2.5696638e-06,5.401802e-07,0.99999535
7 Bosnian teens get pregnant on school trip,1408,unrelated,1.6719308e-07,3.713584e-09,6.1048584e-09,0.9999999
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",2087,unrelated,1.2815227e-06,1.6432871e-08,7.468829e-05,0.99992406
Jihadi John identity revealed as Mohammed Emwazi: live,2123,discuss,0.0009714576,0.00012788658,0.9988965,4.148424e-06
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,269,unrelated,1.4440832e-07,4.476499e-09,7.90391e-08,0.99999976
Zack Snyder Responds to Fake Stolen Batmobile Report,1751,agree,0.9913594,9.909878e-05,0.008538439,3.0073725e-06
Isis claims to behead US journalist,1034,unrelated,3.5693457e-08,8.870174e-09,7.074874e-05,0.9999292
First Human Death Confirmed From Eating GMO [Satire],2098,agree,0.940144,0.012848541,0.04699335,1.4061983e-05
Woman spends a week in KFC to get over her break up,817,unrelated,2.2748745e-08,4.402448e-09,8.8976776e-07,0.99999905
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,1296,unrelated,1.0357513e-08,9.597147e-09,3.178672e-07,0.99999964
Obama: murder of James Foley 'shocks the conscience of the entire world',387,unrelated,4.720298e-07,6.468514e-08,7.701913e-08,0.9999994
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1938,unrelated,5.187744e-08,6.619989e-09,2.3929073e-07,0.99999976
Conflicting reports on alleged IS capture of Canadian woman,2471,discuss,3.0738815e-05,6.688089e-06,0.9999616,1.0112597e-06
Meteorite 'caused mysterious boom in Nicaragua',1541,unrelated,6.743832e-07,2.0731123e-08,1.5278623e-06,0.99999774
New policy could reduce marijuana possession arrests,932,unrelated,4.3545452e-07,9.839676e-09,5.842344e-07,0.9999989
Did Comcast Get a Man Fired From His Job for Complaining About Its Service?,2034,unrelated,1.237506e-05,3.3495257e-07,4.285639e-06,0.99998295
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",2210,unrelated,3.3202763e-08,1.05694205e-07,9.849717e-08,0.99999976
ISIL video claims beheading of kidnapped journalist James Foley,1011,discuss,1.5300442e-06,4.4168495e-08,0.9999876,1.0800925e-05
WHO ‘probing’ whether ISIS fighters got Ebola,737,unrelated,7.258244e-08,1.868895e-08,1.0847041e-05,0.99998903
Christian Bale Drops Out of Steve Jobs Biopic,1658,unrelated,2.9399187e-06,3.9025636e-08,1.9381918e-07,0.9999968
Star Wars VII for a New SUMMER Release Date!?,1873,unrelated,7.1991275e-09,1.0873826e-09,2.2737451e-07,0.99999976
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1549,unrelated,7.089183e-08,6.924104e-08,3.104907e-08,0.9999999
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1808,unrelated,8.130862e-08,2.9198365e-08,1.4315027e-06,0.99999845
Comcast blocks Tor,1572,discuss,0.024306908,0.036216743,0.9394292,4.709092e-05
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,564,unrelated,1.3334305e-08,4.584822e-09,1.2089845e-05,0.99998784
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",788,unrelated,4.503432e-08,7.537041e-08,4.484301e-06,0.99999535
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",2360,unrelated,1.5658179e-07,1.0836111e-08,8.3324245e-09,0.9999999
Ottawa Gunman Identified As Michael Zehaf-Bibeau,804,unrelated,1.488631e-07,3.5025038e-09,2.5662834e-08,0.9999999
Islamic State reports youngest jihadist 'martyred' in battle,1336,discuss,0.017651249,0.000101675934,0.5325937,0.44965336
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",640,unrelated,1.515484e-08,1.794813e-09,1.6676452e-07,0.99999976
Isilkulskom student has gained superhero powers after shock,213,unrelated,4.5628408e-07,4.2087546e-08,6.065033e-07,0.9999989
US officials: Video shows American's execution,938,unrelated,6.2979217e-09,1.3570327e-08,1.9974836e-05,0.99998
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,634,unrelated,2.2908027e-09,6.626795e-10,2.1553022e-07,0.99999976
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,75,unrelated,3.2830464e-08,3.385569e-08,1.7243177e-05,0.9999827
"In Moscow, police are looking for a felon, cut the male genitals",630,unrelated,1.6159346e-07,4.5214176e-08,1.2625031e-06,0.99999857
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,281,unrelated,1.083381e-09,1.8985375e-09,2.0005803e-06,0.999998
US officials: Video shows American's execution,826,unrelated,5.9519302e-06,1.0448488e-06,0.12015287,0.87984014
Saudis Say Michelle Obama Not Blurred on TV,1975,agree,0.9777269,0.0152287325,0.007038535,5.90317e-06
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2192,unrelated,4.2054773e-09,3.8460466e-09,5.084251e-06,0.9999949
Alleged audio of Michael Brown shooting released,900,unrelated,1.2711861e-07,8.712808e-09,3.6478946e-06,0.9999962
White House Fence Jumper Made It Further Into Building Than Reported,917,unrelated,3.786801e-07,1.14646916e-07,5.084637e-08,0.9999994
Here Are Microsoft's New Robot Security Guards,1837,agree,0.997547,0.0006971379,0.0017315517,2.436961e-05
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",781,unrelated,9.647915e-07,9.52636e-09,1.11192584e-07,0.9999989
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,800,unrelated,4.7055455e-08,1.2502532e-08,0.00011663761,0.9998833
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1906,unrelated,3.792458e-07,6.633699e-10,1.02949e-08,0.99999964
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,269,unrelated,1.1777996e-06,2.4475474e-08,2.7408055e-07,0.99999857
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,440,discuss,0.00012436535,2.1979942e-05,0.9998529,7.038795e-07
1901 Boston time capsule yields small red book,1997,discuss,0.027115464,0.0013840456,0.9664588,0.005041706
"Batmobile stolen in Detroit? Good one, joker!",621,unrelated,1.054927e-06,1.7491787e-07,3.2516514e-06,0.99999547
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,1506,unrelated,3.2728122e-09,7.218286e-09,5.261127e-06,0.99999475
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,961,unrelated,9.705579e-08,1.0494148e-08,6.2358815e-08,0.9999999
Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,2046,agree,0.99198276,0.00047229958,0.007529052,1.5890728e-05
ISIS Reportedly Beheads American Photojournalist in Iraq,524,unrelated,4.6275662e-07,2.9724498e-08,8.8475e-05,0.99991107
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,1370,discuss,0.007434423,0.02582861,0.96670514,3.179381e-05
Vogue's new digs are reportedly swarming with rats,2367,unrelated,6.7061256e-07,2.6837055e-05,0.0001705954,0.99980193
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",1897,unrelated,6.185816e-06,2.7101976e-08,3.9978354e-07,0.99999344
Everyone chill! Banksy has NOT been arrested,77,unrelated,1.2128979e-06,3.446106e-08,8.8179095e-06,0.99999
Is Durex Planning To Release A Pumpkin Spice Condom?,1954,discuss,0.004773584,4.963529e-05,0.995169,7.800268e-06
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",2367,unrelated,2.4306956e-07,2.9632163e-06,2.6094574e-07,0.99999654
Teen Makes $72 Million on the Stock Market,1184,agree,0.89857787,0.04457782,0.056365453,0.0004788488
Militant Group Says It Killed American Journalist in Syria,2304,unrelated,3.0937297e-08,5.3855107e-08,4.9094524e-05,0.99995077
Microsoft turns to robotic security guards to watch for trouble,2295,unrelated,5.048099e-08,4.2154618e-09,7.5524423e-07,0.99999917
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",1169,unrelated,0.0012133213,2.7544798e-05,0.0008389069,0.9979202
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1873,unrelated,3.8742893e-08,3.585776e-09,1.648136e-08,1.0
Durex is not confirming or denying rumors of a “pumpkin spice” condom,609,unrelated,2.8764473e-08,4.310217e-08,4.1946504e-07,0.9999995
Doubts cast over Nicaragua meteorite claim,1071,unrelated,1.2552789e-07,2.7759834e-08,2.1333951e-06,0.99999774
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),1483,unrelated,2.6692214e-05,9.700558e-07,4.060235e-06,0.9999683
Islamic State using 'SCORPION bombs' to terrorise victims,1040,unrelated,5.517049e-06,3.2741954e-07,0.0010097633,0.9989844
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,818,unrelated,1.6504927e-07,1.0467559e-08,2.753971e-08,0.99999976
Now the Vogue Rats Are Chewing Through Couture,1543,discuss,0.0074033234,3.6721438e-05,0.9925471,1.2906835e-05
God Is A Woman – Resurrected Father Narated,2142,unrelated,3.3150238e-06,4.173459e-07,1.368752e-06,0.9999949
Marijuana May Soon Spark Just a Ticket in New York,666,unrelated,5.146381e-08,3.0852483e-08,2.0007107e-07,0.99999976
UPDATE: Internet report of Ebola outbreak in Purdon not true,2313,unrelated,2.621419e-08,5.5436273e-09,4.981119e-07,0.9999995
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,1018,discuss,0.0072926837,0.0014820416,0.9911412,8.409956e-05
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,2067,unrelated,1.0589905e-07,1.1646246e-08,1.8466648e-06,0.9999981
"In Vogue vs Rats War, the Rats Are Winning",585,unrelated,1.6060376e-07,2.2325063e-08,1.1682423e-07,0.99999964
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,550,unrelated,7.952766e-09,1.0401321e-09,1.5307234e-07,0.9999999
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1603,unrelated,2.6729166e-08,2.9009476e-08,4.0955107e-05,0.999959
"Ann Arbor pizza delivery driver surprised with $2,000 tip",51,unrelated,7.927864e-07,2.6848255e-08,7.1939917e-07,0.99999845
Obama denounces killing of journalist James Foley and pledges ‘justice’,2304,unrelated,5.6338894e-07,7.9053656e-08,4.623844e-05,0.99995315
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,651,unrelated,8.260317e-08,2.921322e-08,1.0053166e-07,0.99999976
Setting the record straight on tor,2299,unrelated,1.3365049e-06,4.866937e-08,3.398634e-05,0.9999646
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",205,unrelated,3.634305e-05,2.0268437e-06,1.0295244e-05,0.99995136
"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",513,unrelated,1.5104489e-07,2.1481437e-08,5.4919468e-08,0.99999976
North Korea reportedly bans anyone sharing Kim Jong Un's name,1857,discuss,4.2667285e-05,2.4753253e-05,0.9999279,4.66038e-06
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,2087,unrelated,2.4613216e-08,6.197125e-09,9.448667e-07,0.99999905
Christian Bale in Talks to Star in Sony's Steve Jobs Film,630,unrelated,8.853278e-09,3.778461e-09,1.3914314e-06,0.99999857
Saudis Say Michelle Obama Not Blurred on TV,1242,unrelated,3.8639064e-07,7.83881e-08,7.09294e-08,0.9999995
"Suspected meteorite leaves crater in Managua, is linked to asteroid",1825,discuss,7.422772e-05,9.276231e-06,0.99991643,1.4185676e-08
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",1003,unrelated,3.8317527e-08,7.3884294e-09,2.0085674e-06,0.999998
Jihadi John identity revealed as Mohammed Emwazi: live,2328,unrelated,9.585342e-07,1.6812814e-07,7.633171e-07,0.9999981
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",321,unrelated,2.8779482e-07,1.9693893e-08,2.7315186e-06,0.999997
"Man chops off own penis, throws it in a dustbin after poor show in bed",1799,agree,0.98957986,9.823433e-05,0.0021710088,0.00815089
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1854,unrelated,1.6466011e-09,2.2032012e-10,4.380877e-07,0.9999995
Nicaraguan commission on possible meteorite crash presents rock samples,220,unrelated,1.7302717e-08,9.321804e-09,1.226486e-07,0.9999999
Nun who gave birth ‘had no idea’ she was pregnant,2192,unrelated,1.1718724e-07,2.1583766e-08,9.1845766e-07,0.9999989
If Only A Bird Really Did Poop on Putin,1051,agree,0.795172,0.19348028,0.011346154,1.5765078e-06
"Meet Magneto Boy, the kid who attracts metal with his body",1503,unrelated,2.1963197e-07,3.955193e-09,1.0173297e-07,0.99999964
"If you really believed Colorado KFCs were selling pot, here’s a reality check",1277,unrelated,1.910245e-07,1.8331112e-07,0.00015299628,0.9998466
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,2375,unrelated,3.8108954e-07,1.3849537e-07,1.4051485e-06,0.9999981
ISIS Appears To Behead American Photojournalist In YouTube Video,1361,unrelated,7.984315e-07,1.0294107e-07,0.032680776,0.96731836
Magic mushroom found growing at Buckingham Palace,1647,agree,0.99768937,0.00031587915,0.0019944292,3.0528602e-07
Lynch Mob Castrates Alleged Rapist In Rajasthan,2523,unrelated,2.1712422e-06,4.134523e-08,6.263631e-08,0.99999774
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,80,unrelated,3.3189252e-07,5.7005117e-08,3.8873523e-08,0.9999995
Met police denies reports of Banksy arrest,1020,unrelated,2.5369465e-08,4.303975e-08,2.2133624e-09,0.9999999
Report: Secret Service Lied About White House Fence Jumper,2463,unrelated,5.0606186e-09,9.387761e-09,1.6213506e-05,0.9999838
Tiger Woods' former luxury island goes on sale,2508,unrelated,2.6199061e-06,2.4157098e-08,7.8947444e-08,0.99999726
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2220,discuss,0.0014316519,0.0021002055,0.99617165,0.00029651745
ISIS Getting Ebola,2078,unrelated,3.107165e-06,2.640245e-06,3.8414496e-06,0.99999046
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,2419,unrelated,3.337339e-10,2.4542465e-10,4.1302886e-07,0.99999964
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1419,unrelated,1.5314406e-09,7.635673e-10,7.3832064e-07,0.9999993
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",244,unrelated,1.1760938e-08,1.1913744e-08,1.3600494e-07,0.9999999
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",221,unrelated,1.889479e-07,3.223811e-08,5.052167e-08,0.99999976
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,2042,unrelated,1.4445185e-07,1.0485448e-07,2.117427e-08,0.99999976
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",220,discuss,0.10559525,0.40898955,0.44794828,0.03746694
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,1883,unrelated,1.4154671e-06,3.5080535e-07,1.685359e-07,0.9999981
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1933,agree,0.8742962,0.05579328,0.06990725,3.2438686e-06
Meteor Leaves 40-Foot Crater Near Managua's Airport,1722,discuss,0.0026731584,0.0036204637,0.99370533,1.0123103e-06
Axl Rose Dead? Fans Freak Out Over Death Rumors,1161,agree,0.99533635,0.00016633254,0.00449613,1.2489458e-06
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",725,unrelated,5.7964247e-09,5.6670775e-09,5.3499715e-08,0.9999999
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,2213,unrelated,3.5525295e-07,2.6387559e-08,5.556206e-08,0.9999995
Senator: Detainees swapped for Bergdahl have contacted militants,371,discuss,0.0015748781,0.0001852289,0.9979913,0.0002485487
Priest who died for 48 minutes says he met God and she’s a woman,2526,unrelated,1.02733885e-07,5.5567586e-08,3.8720977e-06,0.99999595
More American Weapons for ISIS,2009,unrelated,2.2364684e-07,2.6187215e-09,1.2221777e-06,0.99999857
This resignation letter in a video-game could be the greatest ever,2458,agree,0.97122395,0.0036718417,0.02508286,2.1375097e-05
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1385,unrelated,5.6913095e-08,2.8277267e-09,2.3912332e-06,0.9999975
Is There an ISIS Threat on the Texas-Mexico Border or Not?,239,unrelated,1.7741012e-07,3.757526e-08,1.6597056e-06,0.9999981
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,1104,unrelated,5.071743e-07,6.787146e-08,3.328581e-08,0.9999994
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",1165,unrelated,7.922389e-07,3.724498e-07,0.0016473765,0.99835145
Jilted lover chops off his penis after girlfriend dumps him,522,discuss,0.015672544,1.6078448e-05,0.9843038,7.6134784e-06
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1372,unrelated,9.847055e-09,1.00487476e-07,1.0084023e-06,0.9999989
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,529,unrelated,5.7701395e-09,8.513667e-10,2.2706631e-08,1.0
A Bogus Banksy,614,unrelated,2.3193336e-07,2.8939695e-08,1.3531353e-07,0.99999964
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,402,agree,0.9960945,2.9698702e-05,0.0038750244,7.37132e-07
ISIS fighters ‘have contracted Ebola’,737,unrelated,2.1776272e-07,3.788402e-08,4.639977e-05,0.9999534
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,761,unrelated,7.958078e-07,6.2757415e-08,1.11564795e-07,0.99999905
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1808,unrelated,3.6050643e-08,8.683517e-09,9.979829e-07,0.9999989
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",1832,unrelated,5.0858908e-08,2.7286283e-08,9.859167e-09,0.9999999
