Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
Apple may launch 12-inch MacBook Air with Retina Display,524,discuss,3.945044e-05,3.7187942e-06,0.99995077,6.0478787e-06
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,1530,discuss,0.00021244535,6.20302e-06,0.9997801,1.261681e-06
ISIS Appears To Behead American Photojournalist In YouTube Video,1863,unrelated,1.8178541e-07,6.745329e-07,0.0005280464,0.9994711
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1503,unrelated,5.475978e-07,3.3059646e-07,3.646911e-07,0.9999988
Boko Haram denies it has agreed ceasefire,1364,unrelated,7.9819694e-07,1.1108594e-08,1.7945e-06,0.9999974
World's oldest burger,199,unrelated,1.3271989e-06,4.790273e-08,2.8087356e-07,0.99999833
"Dead for 48 minutes, Catholic Priest claims God is female",2520,unrelated,3.3571347e-08,2.82451e-09,2.0366926e-06,0.999998
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1011,discuss,0.0064517185,4.7034887e-06,0.99347454,6.902076e-05
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,198,agree,0.9992576,7.709875e-05,0.00066050387,4.787853e-06
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,2523,agree,0.99965584,5.9708625e-05,0.00023836894,4.6120946e-05
Video Purports To Show Beheading Of U.S. Journalist By Militants,2304,unrelated,1.3274318e-08,4.481753e-08,0.00017989105,0.99982005
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2175,unrelated,2.8642878e-08,4.103216e-08,4.4961405e-07,0.9999995
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",251,unrelated,1.1418349e-08,3.390595e-09,2.3073609e-07,0.99999976
Video Purports to Show Beheading of American Journalist,1569,unrelated,6.398531e-08,1.9195356e-08,6.9566073e-07,0.99999917
'Spiderman' squished: Perth experts debunk spider burrowing claims,1210,unrelated,2.1500493e-06,1.231912e-07,4.841904e-06,0.99999285
ISIL Beheads American Photojournalist in Iraq,337,discuss,0.0036633958,8.592978e-05,0.9960674,0.00018329098
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1298,discuss,0.00044006752,0.00038483343,0.9991511,2.3941735e-05
The Case of the Stolen Batmobile Has Been Solved,942,discuss,3.2066632e-06,3.4852678e-06,0.9999927,5.538332e-07
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1708,unrelated,1.5547458e-07,1.4597771e-07,8.27973e-06,0.9999914
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2177,unrelated,1.4024758e-05,1.3489348e-06,3.7561574e-06,0.9999809
Matt Taibbi on leave of absence from First Look Media,879,discuss,0.11910833,0.0075439652,0.87304467,0.00030299355
Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,677,unrelated,1.9824292e-07,1.6599579e-08,1.3341127e-06,0.99999845
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1249,discuss,0.0005482101,6.5169916e-05,0.9993851,1.4703224e-06
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,1500,unrelated,6.0865233e-09,1.916709e-08,1.4243778e-07,0.9999999
Isis video claims to show beheading of British hostage David Haines,1011,unrelated,1.2339184e-06,2.6926782e-07,0.07589348,0.92410505
McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,2096,unrelated,5.7369224e-08,2.474639e-09,2.0824157e-06,0.99999785
Christian Bale to Play Steve Jobs in New Movie,286,unrelated,5.169729e-09,1.2382508e-08,1.1204261e-06,0.9999988
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2045,unrelated,8.246309e-09,1.641532e-09,1.3685353e-06,0.99999857
Apple in talks to become launch partner for cable-free HBO Now service,551,unrelated,1.39711185e-08,1.3332321e-09,4.000778e-07,0.99999964
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",2377,unrelated,1.0787363e-08,2.4982445e-08,3.668975e-06,0.9999963
Kim Jong-Un planning Scottish restaurant,1574,unrelated,1.07246485e-07,1.0506884e-08,9.531408e-08,0.99999976
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,860,unrelated,1.6045102e-07,4.7501842e-08,5.558859e-06,0.9999943
The Chinese Guide to Avoiding a Bad English Name,87,unrelated,2.0272297e-07,1.527171e-08,6.596032e-07,0.99999917
'Spiderman' squished: Perth experts debunk spider burrowing claims,1422,unrelated,6.900714e-07,3.7595374e-08,3.9168537e-08,0.9999993
Tiger Woods' former luxury island goes on sale,1660,unrelated,1.1632786e-07,1.7465986e-08,9.348654e-09,0.9999999
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",208,unrelated,1.5456749e-07,1.3936868e-07,4.2565653e-06,0.99999547
"Vice's Shane Smith drops $300,000 on Vegas dinner",500,unrelated,9.0691265e-07,1.3031779e-07,1.1612169e-05,0.99998736
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,846,unrelated,8.0707724e-07,6.0927285e-08,8.5191285e-05,0.99991393
REPORT: Alleged New Audio of Michael Brown Shooting,900,unrelated,8.668212e-08,1.5407752e-08,1.2189558e-06,0.9999987
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1786,unrelated,6.687967e-07,2.1037668e-08,1.9236873e-05,0.9999801
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2172,discuss,0.0007899237,7.4819676e-05,0.9991073,2.7908842e-05
"Apple Watch Gold Edition may cost as much as $5,000",1483,unrelated,1.8571889e-08,2.3895756e-09,3.90583e-08,0.9999999
Government fires employee who skipped work for 24 years,2036,unrelated,6.6135605e-08,2.5593582e-08,1.4491492e-06,0.99999845
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1776,unrelated,2.25292e-07,7.7376946e-08,7.327188e-08,0.99999964
Rodney Constantine keeps Facebook promise and turns himself in to police,686,unrelated,0.00087944145,0.0019663426,4.5113058e-05,0.9971091
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,1835,unrelated,2.2438726e-08,3.871655e-08,1.1343135e-06,0.9999988
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1266,unrelated,5.5587133e-08,3.627792e-08,1.2255626e-06,0.9999987
BREAKING: British-born hostage 'KILLED in failed rescue attempt',691,unrelated,1.996882e-08,6.5315424e-09,2.3556647e-07,0.99999976
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,2203,discuss,0.0009839495,2.135954e-06,0.9990139,5.010861e-08
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1660,unrelated,1.67319e-08,3.081661e-08,5.9379847e-08,0.9999999
Michelle Obama’s face blurred by Saudi state television,1263,unrelated,5.236444e-07,2.1741904e-05,8.378782e-06,0.99996936
A Murdered Witness?,1921,unrelated,2.4339807e-08,1.1229519e-08,2.0920776e-05,0.999979
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1857,unrelated,3.8854978e-08,2.1486057e-08,6.254237e-07,0.9999993
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",2328,unrelated,5.221963e-07,1.3027434e-07,1.4040978e-07,0.99999917
Is There an ISIS Threat on the Texas-Mexico Border or Not?,220,unrelated,3.4147135e-08,4.820551e-09,2.3805998e-07,0.99999976
This Kid Made $72 Million During Lunch,2009,unrelated,1.3482294e-07,1.672572e-07,6.3956027e-06,0.9999933
Isis video claims to show beheading of British hostage David Haines,2034,unrelated,5.674961e-08,4.5135724e-07,2.297024e-06,0.99999714
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1034,unrelated,9.638775e-08,1.9334184e-08,0.00011094306,0.9998889
"So, There Might Be a Rat Infestation at Vogue",2064,discuss,0.012462953,0.0007548717,0.9867229,5.927565e-05
Texas plumber's truck on front line of Syria war,320,unrelated,4.010271e-07,5.5849053e-08,3.6106867e-06,0.99999595
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1260,unrelated,3.96027e-06,3.5620002e-07,3.5025786e-07,0.99999535
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",821,unrelated,1.6697076e-07,5.4585964e-10,1.3661335e-08,0.99999976
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1549,unrelated,3.12236e-08,2.34722e-06,1.48388555e-08,0.9999976
Christian Bale will not play Steve Jobs,2531,unrelated,1.4548827e-07,1.1789215e-07,3.807413e-07,0.9999994
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",984,unrelated,5.3746657e-08,1.4768462e-07,0.00010781385,0.999892
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2033,unrelated,1.5604863e-07,1.5908088e-07,4.1333315e-06,0.9999956
Video: Marine survives Taliban sniper headshot thanks to helmet,2115,unrelated,3.7691725e-06,3.1688996e-09,3.8746215e-08,0.9999962
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",1156,unrelated,1.0055676e-07,1.8366372e-08,2.1856476e-06,0.99999774
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1361,unrelated,2.0502094e-08,2.1051865e-09,9.474519e-07,0.99999905
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,559,unrelated,1.0998174e-07,2.9453515e-08,2.0871414e-06,0.99999774
According to some Russians this dark figure stumbling through the snowy woods is a Yeti - and they even have a footprint. Hmmmmm,2280,unrelated,2.2594854e-06,5.624814e-07,0.0016595284,0.9983376
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1820,unrelated,9.528332e-06,7.3619094e-07,9.896182e-07,0.9999888
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,2002,unrelated,6.6169446e-06,9.987787e-07,0.0021227035,0.9978696
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,1802,unrelated,2.1639323e-08,1.2023188e-08,3.304279e-06,0.99999666
Small Meteorite Strikes in Nicaragua's Capital City of Managua,388,unrelated,4.9304578e-08,1.3262051e-08,3.394266e-08,0.9999999
Apple Watch launch reportedly planned for February with limited supply,2431,discuss,1.6331825e-05,6.1378034e-07,0.9999764,6.6578514e-06
6 Islamist militants killed in US attack in Somalia,1355,unrelated,6.2787067e-06,3.841176e-06,0.00097336376,0.9990165
"Marine Gets Shot in the Head, Walks Away",2360,agree,0.9984068,0.00013429049,0.0014564415,2.4618805e-06
White House fence-jumper made it far deeper into building than previously known,887,unrelated,1.021906e-07,6.2010552e-09,4.3871143e-08,0.9999999
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",382,unrelated,4.5344304e-06,1.1833073e-07,7.742223e-06,0.9999876
Nigeria Boko Haram blamed for raids despite truce claim,320,unrelated,3.0328692e-08,1.43806025e-08,1.4432408e-05,0.9999856
iOS 8 bug could delete your iCloud Drive documents,545,discuss,0.0774782,0.000101852296,0.9224169,3.0694957e-06
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,1183,unrelated,1.610426e-07,2.9369698e-07,1.9631987e-05,0.99997985
Saudi fatwa banning snowmen triggers heated debate,1950,unrelated,0.00016669041,3.9031625e-07,5.484239e-06,0.9998274
"Boko Haram claims to have German hostage, denies ceasefire",2403,discuss,0.0022076364,0.00015491188,0.99744594,0.00019150073
Isis claims it has US airdrop of weapons,2115,unrelated,1.6558904e-07,7.827999e-10,4.07082e-07,0.9999994
This College Student Claims She Was The 'Teletubbies' Sun Baby,2371,discuss,0.00035044062,7.911823e-05,0.99950373,6.672139e-05
The Apple Watch's battery life will reportedly be just like any other smartwatch,1492,unrelated,7.781692e-07,1.9349326e-08,6.1583916e-07,0.99999857
