Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",144,unrelated,1.431631e-06,1.8680099e-07,0.00011927039,0.9998791
Luke Somers' sister says he was killed in failed Yemen rescue attempt,40,unrelated,5.4211643e-08,8.552288e-09,5.0890446e-07,0.9999994
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1458,discuss,3.8636874e-05,3.5617843e-06,0.99935466,0.00060308806
"Islamic State leader's family detained by Lebanon, officials say",691,unrelated,5.9450375e-08,5.7651512e-08,1.0788917e-05,0.99998915
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1739,unrelated,1.2723673e-07,2.1209804e-08,5.5597673e-09,0.9999999
Seth Rogen to Play Apple’s Steve Wozniak,2124,unrelated,8.856249e-07,1.6565774e-07,0.00018751505,0.9998115
Reports: Boko Haram may release schoolgirls as part of deal,1372,unrelated,6.420398e-09,1.9475745e-08,8.7686334e-07,0.99999905
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,830,unrelated,4.4254003e-07,1.4517713e-09,6.7752963e-09,0.9999995
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1026,unrelated,4.902766e-07,8.245828e-09,1.1469755e-07,0.9999994
Another ISIS Massacre: ISIS Kills 300 Iraqi Soldiers With Chlorine Gas,2489,unrelated,2.7636423e-08,8.181988e-09,2.254112e-06,0.99999774
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,394,discuss,0.013532693,0.00052571896,0.9858614,8.023347e-05
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",678,discuss,0.003486861,3.389723e-05,0.9961945,0.0002847287
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,1517,agree,0.9835534,0.00041206967,0.0064121145,0.009622438
"Batmobile stolen in Detroit? Good one, joker!",1237,discuss,0.11178126,0.0002932239,0.8879123,1.3281753e-05
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1547,unrelated,4.7094662e-07,9.89281e-08,1.9376953e-06,0.9999975
Iraqi media says ISIS militants have contracted Ebola,2367,unrelated,6.760472e-08,4.6182727e-06,4.4678734e-05,0.99995065
Vogue's new digs are reportedly swarming with rats,945,unrelated,1.1052759e-08,1.760189e-08,5.6371056e-07,0.9999994
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1433,agree,0.9933355,7.5988995e-05,0.0065879817,5.2738386e-07
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,263,unrelated,9.65585e-07,5.203436e-08,1.9414684e-07,0.9999988
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",1376,agree,0.9572409,0.0017235766,0.026938817,0.014096767
Lebanon 'holding IS leader's daughter and ex-wife',639,unrelated,9.360838e-09,2.008531e-09,4.257545e-06,0.9999957
Meteorite strike in Nicaragua puzzles experts,1627,unrelated,9.512665e-08,8.757759e-09,1.1745e-08,0.9999999
Purported ISIS claim: Jordan airstrike kills female US hostage,2473,unrelated,7.125331e-08,4.6046292e-08,1.9869787e-05,0.99998
New iOS 8 bug can delete all of your iCloud documents,1361,unrelated,1.4257819e-08,2.1173405e-09,2.3339746e-06,0.9999976
Isis militants claim to have killed US journalist James Foley,1940,unrelated,1.2058717e-06,2.988835e-07,1.614034e-05,0.99998236
ISIS Video Purports To Show Beheading Of British Aid Worker,2440,discuss,0.008668269,0.00025136347,0.98877466,0.0023057205
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,1406,unrelated,8.411273e-09,8.982562e-08,2.223727e-07,0.99999964
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2115,unrelated,7.315342e-07,2.545673e-08,2.5582995e-06,0.99999666
Hospital: Man not being treated for Ebola in Kansas City,1586,unrelated,8.17243e-07,9.351326e-08,1.9234192e-05,0.99997985
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1972,discuss,0.0069532786,8.485692e-05,0.9928381,0.00012380436
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1815,unrelated,2.982991e-08,9.040319e-09,1.1368086e-06,0.9999988
Actor has his testicles stolen after meeting ‘young blonde woman at a bar’,803,unrelated,1.8396651e-06,1.8996866e-08,1.7686513e-07,0.999998
Christian Bale to play Steve Jobs in upcoming biopic,2017,discuss,9.7878765e-05,0.0010037818,0.99889636,1.943784e-06
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",1439,unrelated,3.425251e-07,4.08559e-07,1.896558e-07,0.99999905
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,304,unrelated,1.144606e-07,4.972719e-09,7.614724e-09,0.9999999
Unverified video shows beheading of aid worker David Haines,1802,unrelated,3.0079972e-09,1.5041364e-08,3.1406707e-06,0.9999969
"Taibbi takes time out from First Look after “disagreements.” Can I publish our emails now, Matt?",480,unrelated,8.100418e-05,4.7071962e-06,0.0004812693,0.999433
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",698,unrelated,1.750864e-08,5.984403e-09,2.401946e-06,0.9999976
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",1820,unrelated,0.00010809614,8.982164e-07,2.9344844e-06,0.99988806
Man who slaps people around the head for sneezing hunted by police,1006,unrelated,1.9443735e-06,1.4709907e-07,6.169305e-05,0.9999362
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1974,unrelated,1.17272405e-08,3.1070613e-08,8.1583374e-07,0.99999917
This Is a Truly Horrifying Story About a Spider,1860,agree,0.951808,0.016520377,0.031665694,6.014698e-06
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",2415,unrelated,1.8608652e-08,7.855495e-09,4.849531e-07,0.9999995
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",1339,unrelated,1.383936e-08,1.5428354e-08,1.7156533e-07,0.99999976
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1299,agree,0.9647643,0.028803665,0.006299404,0.00013264192
US confirms death of Somalia terror group leader,1921,unrelated,2.2128608e-08,7.608374e-10,3.5037596e-07,0.99999964
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,853,unrelated,4.055483e-05,3.3939405e-06,0.0002665701,0.99968946
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",557,unrelated,6.676159e-08,1.3494162e-07,1.1681627e-06,0.9999987
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,2415,unrelated,1.226681e-09,7.4725226e-10,3.2570824e-07,0.99999964
Hospital: Man not being treated for Ebola in Kansas City,1349,unrelated,2.5593179e-06,1.9737817e-08,4.468106e-07,0.999997
Apple may launch 12-inch MacBook Air with Retina Display,1744,unrelated,6.1696794e-09,5.1376645e-09,1.24549515e-05,0.9999875
"Small meteorite strikes Nicaragua, government says",2302,unrelated,1.2730231e-08,6.192539e-09,2.2171504e-05,0.9999778
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1289,unrelated,1.7391855e-08,4.6053343e-09,5.734452e-06,0.9999943
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,1430,discuss,8.112802e-06,4.4592657e-06,0.99998724,1.3212832e-07
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1179,unrelated,3.499714e-08,1.0168546e-07,1.18935645e-07,0.99999976
Seth Rogen Is Woz,1746,discuss,0.002447026,0.00015057874,0.9962106,0.0011918446
James Foley remembered as 'brave and tireless' journalist,991,discuss,0.0012324287,4.7431595e-06,0.9986211,0.0001417522
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1611,discuss,0.004574461,0.0027251437,0.9926999,4.795244e-07
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,2511,discuss,0.0076955347,0.00064869894,0.9905048,0.0011509539
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1459,unrelated,2.2634168e-09,3.2913556e-09,3.0210913e-06,0.999997
Sugarhill Gang Rapper Big Bank Hank Dies at 57,1374,unrelated,1.3795346e-06,5.8419904e-09,8.397449e-08,0.99999857
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,2214,discuss,0.037389174,0.00014464113,0.9624278,3.8432452e-05
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1347,unrelated,9.17762e-09,1.0466568e-08,1.4523869e-06,0.99999857
Soldier shot in Ottawa at War Memorial,1988,unrelated,1.400121e-08,1.1867921e-09,3.9968307e-07,0.99999964
Nun 'has surprise baby' after complaining of stomach pains,1480,unrelated,1.3799937e-08,1.2819627e-08,1.4618724e-06,0.99999857
Islamic State Flying Three Jets in Syria,819,unrelated,3.447949e-07,3.3544456e-08,0.00028406765,0.9997155
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",2485,discuss,8.510585e-05,7.9904794e-07,0.9999081,5.999728e-06
ISIS leader ‘killed’ in US airstrikes,40,unrelated,3.4105774e-08,6.0631007e-09,1.0445383e-06,0.9999989
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1343,unrelated,2.5483013e-07,7.415732e-08,1.2086315e-05,0.9999876
Isis claims it has US airdrop of weapons,2307,discuss,0.002610907,1.724217e-05,0.99735284,1.8960092e-05
Rats are still running around at Vogue,304,unrelated,4.6126812e-07,6.542959e-10,1.8184101e-08,0.9999995
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1130,unrelated,1.413136e-07,5.716083e-07,3.306693e-08,0.9999993
Tropical spider burrows under man's skin through scar,220,unrelated,9.88791e-08,3.6517264e-08,2.7456686e-08,0.9999999
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1375,unrelated,6.305357e-06,1.0638098e-06,1.6201004e-06,0.99999106
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,467,unrelated,4.2869306e-07,8.48535e-08,8.443015e-09,0.9999995
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2453,unrelated,0.000117484306,2.4483238e-06,4.06876e-06,0.999876
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,662,unrelated,1.12703134e-07,2.275396e-09,1.9618742e-08,0.9999999
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,1438,unrelated,8.0702144e-08,5.7223335e-08,3.9212887e-06,0.99999595
"In Moscow, police are looking for a felon, cut the male genitals",35,unrelated,9.760516e-07,1.3262418e-08,5.3191265e-08,0.9999989
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1184,unrelated,1.3985222e-06,8.297127e-09,3.0633615e-08,0.99999857
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1403,unrelated,1.1285508e-07,2.859486e-07,1.625855e-08,0.99999964
No - a Fox News Twitter account isn't responding to tweets on the #FoxNewsFacts hashtag,1087,unrelated,8.750258e-05,5.899157e-05,4.8760035e-06,0.9998486
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1836,discuss,6.808781e-05,7.341175e-07,0.99992454,6.58981e-06
"Amazon to launch first brick-and-mortar store, report says",1772,discuss,0.00011637134,2.925734e-06,0.999879,1.6815054e-06
Dog Found Abandoned With Suitcase Filled With His Belongings,1212,unrelated,1.5192745e-07,2.2134055e-08,1.9431566e-08,0.99999976
NET Extra: Back-from-the-dead Catholic priest claims God is a female,887,unrelated,1.9186702e-07,1.8699383e-08,8.208563e-09,0.99999976
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",204,unrelated,4.4910576e-07,5.3148593e-08,1.4224088e-07,0.9999994
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",1347,unrelated,3.761827e-08,1.0578954e-08,3.318473e-07,0.99999964
'Spiderman' squished: Perth experts debunk spider burrowing claims,1923,agree,0.98172206,0.0120253675,0.006250753,1.7587184e-06
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",47,unrelated,1.2748733e-08,6.7854e-08,2.1789047e-06,0.99999774
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,2443,discuss,0.0030378103,4.8217404e-05,0.996897,1.6963359e-05
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,625,unrelated,4.0180257e-07,2.0790525e-07,1.9135757e-06,0.9999975
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1905,unrelated,5.4878404e-09,2.9137304e-09,6.090161e-08,0.9999999
Comcast Says You Can Keep Your Tor,1438,unrelated,5.5638736e-07,3.1749013e-07,9.556157e-08,0.99999905
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),1277,unrelated,7.189034e-08,3.4869902e-07,1.5009571e-06,0.9999981
Obama: murder of James Foley 'shocks the conscience of the entire world',1166,unrelated,2.4140948e-07,4.523961e-08,3.3245365e-06,0.9999964
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,1926,disagree,0.0065887053,0.96064293,0.0022266028,0.030541748
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,387,unrelated,2.525545e-06,1.2408503e-06,1.3977784e-06,0.9999949
Pentagon: 1 weapons bundle seized by militants,666,unrelated,2.0901749e-05,2.352613e-08,4.8047577e-06,0.99997425
New iOS 8 bug can delete all of your iCloud documents,874,unrelated,1.2897114e-07,3.319983e-09,9.041625e-08,0.99999976
ISIS: Desperate mum told 'you've just eaten your son' after visiting militants' base in search of kidnap victim,2352,unrelated,6.785092e-07,2.5934417e-08,8.871153e-07,0.99999845
Tiger Woods' agent shoots down report of failed drug test,1584,unrelated,1.0994166e-07,5.345244e-09,4.3831832e-07,0.9999994
WHO says reports of suspected Ebola cases in Iraq are untrue,1938,unrelated,4.900129e-07,1.5358616e-08,1.8656813e-07,0.9999993
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1893,unrelated,1.2197596e-08,2.858944e-09,1.9140778e-05,0.9999808
Christian Bale in Talks to Star in Sony's Steve Jobs Film,2097,unrelated,1.7065179e-07,1.0451755e-08,3.8288454e-07,0.9999994
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1905,unrelated,4.7728975e-07,6.233251e-08,3.5598664e-08,0.9999994
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,220,unrelated,1.07388125e-07,6.1294756e-09,2.923299e-07,0.99999964
#Hairgate: iPhone 6 users say device pulls out hair,1427,unrelated,6.460894e-08,5.7529522e-08,3.1459805e-07,0.9999995
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,1954,agree,0.9977307,0.00018935981,0.0020791783,8.113232e-07
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2116,unrelated,5.5847742e-08,1.0628601e-08,7.7139043e-07,0.99999917
Homeland Security says terrorists haven't crossed U.S-Mexico border,190,unrelated,7.590032e-08,1.7413866e-07,7.278839e-08,0.99999964
Iraqi airstrike kills key ISIL leader,1921,unrelated,7.5995175e-08,2.124391e-09,4.4701383e-06,0.99999547
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",775,unrelated,4.722458e-09,1.9153209e-08,1.5995431e-06,0.99999833
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,2266,unrelated,5.1164065e-08,4.7815276e-09,1.3134658e-06,0.9999987
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,1376,discuss,0.0019826586,2.4295769e-05,0.9979912,1.8467872e-06
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,320,unrelated,3.7532857e-06,1.7598612e-06,0.00010607579,0.9998884
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,1855,discuss,0.004409084,0.00062704517,0.99495703,6.848801e-06
IS militant 'Jihadi John' named as Mohammed Emwazi from London,2501,unrelated,8.497355e-08,3.3808827e-09,4.1283066e-08,0.9999999
Report: Possible audio tape of Michael Brown shooting,1921,unrelated,1.0955736e-08,2.161534e-09,2.4562234e-05,0.99997544
Wife and child of Islamic State leader Baghdadi held in Lebanon,651,unrelated,6.348547e-08,5.663006e-08,9.058888e-08,0.99999976
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',1651,agree,0.99523205,0.0043188976,0.00044881855,2.0510251e-07
"Kurt Sutter Announces Plans For ‘Sons Of Anarchy’ Movie Starring Charlie Hunnam, Brad Pitt",342,unrelated,2.0277037e-05,5.462268e-07,0.00011716445,0.99986196
"Boko Haram denies truce, says kidnapped girls married",344,unrelated,1.2865383e-08,2.4840416e-09,1.5249839e-06,0.99999845
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,2096,unrelated,2.3171355e-08,3.7111274e-09,7.5557664e-06,0.9999924
Obama: murder of James Foley 'shocks the conscience of the entire world',533,unrelated,5.0854524e-06,6.849432e-08,2.3438098e-07,0.99999464
Macaulay Culkin dead: Actor is victim of another death hoax,1423,unrelated,2.2685336e-07,7.070475e-09,7.018641e-08,0.99999964
Does Vogue's New Office Have a Rat Infestation?,1619,discuss,2.81217e-06,1.4208846e-05,0.99998283,1.2446925e-07
Report: Christian Bale Will Play Steve Jobs,1215,disagree,0.06402153,0.5627207,0.37318277,7.503504e-05
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1966,unrelated,7.882095e-05,2.6171253e-07,9.28627e-07,0.99992
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1648,unrelated,6.972941e-09,7.0287065e-08,5.3480303e-06,0.9999945
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,651,unrelated,8.315849e-08,5.9402925e-08,4.4901068e-07,0.9999994
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,837,unrelated,1.756168e-07,1.1435873e-08,6.297137e-08,0.99999976
Pentagon: death of al Shabaab leader in U.S. strike would be major blow,686,unrelated,1.0269483e-07,1.4529672e-07,7.1693813e-07,0.99999905
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1795,discuss,0.13871525,0.0009805388,0.8602954,8.817736e-06
Isis claims to behead US journalist,1720,unrelated,9.700535e-08,3.5909682e-08,8.120796e-05,0.9999187
Married TV actor wakes up to find his testicles have been stolen after kissing young woman in sauna,662,unrelated,3.290097e-05,3.0465446e-07,5.125457e-06,0.9999616
HBO in talks with Apple to be launch partner for coming web service 'HBO Now',545,unrelated,5.332231e-06,1.8836869e-06,0.010694438,0.98929834
The Case of the Stolen Batmobile Has Been Solved,1338,unrelated,7.102105e-08,9.399716e-09,2.312287e-06,0.9999976
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,867,unrelated,1.0114622e-06,1.17867025e-07,3.622436e-05,0.9999627
Man chops off own penis after being dumped by his girlfriend,1379,unrelated,1.7082172e-06,2.8800858e-07,4.1241006e-07,0.9999976
Lego letter from the 1970s still offers a powerful message to parents 40 years later,53,agree,0.9522635,0.0012704609,0.046391793,7.425519e-05
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1938,unrelated,4.4888008e-08,4.8397006e-09,1.0124746e-06,0.9999989
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1529,discuss,6.47212e-06,4.3349874e-07,0.9999931,9.8881205e-09
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,368,unrelated,3.9255403e-05,2.0446369e-07,2.9678888e-06,0.99995756
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2058,unrelated,3.6211563e-09,9.900905e-09,5.083904e-07,0.9999995
Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,1660,unrelated,4.345441e-05,1.3313023e-06,7.917731e-07,0.99995446
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,1549,unrelated,5.5772194e-08,3.786461e-08,1.631183e-07,0.99999976
ISIS Beheads American Journalist James Foley in Video Message to U.S.,1009,unrelated,2.8798678e-07,9.1294176e-08,5.187538e-06,0.9999944
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2249,agree,0.9878307,0.00025715987,0.011905136,7.034085e-06
Michael Brown shooting audio caught on tape?,822,discuss,8.5339025e-06,2.547139e-06,0.9999877,1.163164e-06
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1864,discuss,0.0023674443,0.0027448458,0.99488705,6.060344e-07
James Foley remembered as 'brave and tireless' journalist,2092,unrelated,3.5127437e-07,2.0539314e-08,4.531326e-06,0.9999951
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2187,unrelated,3.7566052e-09,2.452914e-09,2.3055625e-06,0.99999774
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",2056,unrelated,8.375707e-09,5.532925e-08,6.991872e-06,0.99999297
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,808,unrelated,1.5378559e-08,6.979965e-09,1.3374969e-08,1.0
Tropical spider 'burrowed under man's skin through scar' - video report,214,unrelated,5.0657377e-08,1.5288228e-08,6.984811e-05,0.99993
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,2411,unrelated,8.327456e-08,1.5341291e-08,1.539135e-08,0.9999999
Man breaks down in tears when a lost recording of his deceased wife resurfaces,2403,unrelated,1.1153394e-07,2.8105045e-08,6.5374807e-06,0.9999933
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2450,discuss,0.00192416,1.981963e-05,0.9980332,2.2810666e-05
Is There an ISIS Threat on the Texas-Mexico Border or Not?,1946,discuss,1.6016316e-05,1.3027135e-07,0.9999838,2.926205e-08
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",175,discuss,0.004582353,0.0011612718,0.99425465,1.6741786e-06
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,154,agree,0.99422425,0.0023002918,0.0034743326,1.1078769e-06
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,1263,unrelated,1.1300388e-07,1.4930525e-06,1.7247541e-05,0.99998116
Christian Bale to play Steve Jobs in upcoming biopic,1846,disagree,0.044202212,0.9437731,0.0119974855,2.7234786e-05
Fence jumper reportedly made it much further into White House than Secret Service said,1488,discuss,3.790656e-05,8.6173856e-08,0.999962,7.678186e-08
Pope Francis tells boy whose dog had died that heaven is open to all,932,unrelated,1.3848636e-07,5.75494e-08,4.7077875e-09,0.99999976
Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,2269,unrelated,1.5493059e-07,2.1309917e-08,4.4966626e-08,0.99999976
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),822,unrelated,3.9836678e-07,3.0249294e-07,1.6092029e-06,0.99999774
