Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
ISIS Militants Allegedly Contracted Ebola,2261,unrelated,3.0591057e-08,2.7090598e-08,0.00017841635,0.9998216
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],2272,unrelated,1.5412093e-08,3.8651717e-09,3.2732306e-08,1.0
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,158,agree,0.9817614,0.0038854063,0.014342899,1.0266123e-05
North Korean dictator Kim Jong-Un to open restaurant in Scotland,972,unrelated,2.9061708e-08,4.6177726e-07,1.8066771e-07,0.9999993
NBC weatherman caught urinating in the woods live on air,320,discuss,0.052853968,0.087999426,0.85911304,3.3543485e-05
Former British Rapper Reportedly Under Investigation for James Foley Beheading,1237,unrelated,2.4053816e-07,6.284988e-08,0.00014377767,0.9998559
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,1982,discuss,0.004621258,1.1336808e-05,0.9952669,0.00010047616
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',992,unrelated,3.7626871e-06,1.2271142e-06,0.00045440855,0.9995407
Apple Watch battery will require nightly charging,1296,unrelated,4.3640265e-09,1.1134896e-09,3.4447706e-07,0.99999964
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1603,unrelated,8.605606e-09,4.8626356e-09,1.6142931e-06,0.99999833
Are Rumors of the Apple Watch in Feb True?,1760,unrelated,2.23995e-08,5.4226854e-09,7.53845e-06,0.9999925
IS Fighters Seize Weapons Cache Meant for Kurds,2252,unrelated,5.3248566e-08,1.3052551e-09,4.3667278e-08,0.9999999
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1179,unrelated,4.5770254e-09,3.7088316e-08,1.2357451e-06,0.9999987
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2317,discuss,8.687384e-06,1.6172622e-06,0.9999896,9.278219e-08
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,2124,unrelated,5.950984e-09,1.5615932e-08,4.2716656e-06,0.9999957
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1058,unrelated,6.918081e-08,5.0525095e-09,5.254891e-07,0.9999994
ISIS executioner 'Jihadi John' named by media,1724,discuss,4.9793075e-06,7.5267224e-08,0.9999949,6.106089e-08
Video Purports To Show Beheading Of U.S. Journalist By Militants,1747,discuss,0.0006009206,0.00015792338,0.9973354,0.0019058101
Mexico checks if 43 missing students in mass grave,712,unrelated,1.1257312e-08,1.4566545e-08,1.736665e-06,0.9999982
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",706,unrelated,4.256633e-08,2.6806235e-08,7.5913163e-06,0.9999924
Future Apple Watches could include platinum models - report,2389,unrelated,1.6015954e-09,4.0296277e-10,1.4906924e-06,0.99999845
Man who skipped work for 24 years is finally fired,432,agree,0.99838626,2.5579788e-05,0.0015334479,5.4688164e-05
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,608,unrelated,5.58607e-07,3.0342637e-08,1.1976965e-05,0.9999875
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1099,discuss,0.00066992186,0.00011010023,0.99919456,2.5426649e-05
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,280,unrelated,5.767225e-08,2.247404e-08,2.0658026e-06,0.99999785
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,880,discuss,5.724757e-06,7.958255e-08,0.9999931,1.0540165e-06
Rumors of ISIS leader's death debunked,511,unrelated,1.5899138e-07,1.0556475e-08,5.495824e-07,0.9999993
"No, Pumpkin Spice Condoms Are Not A Real Thing",1481,unrelated,8.2393575e-07,8.115586e-09,2.6490172e-08,0.99999917
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),959,unrelated,2.4372667e-08,2.0830325e-07,9.078758e-07,0.9999988
Apple Watch launch expected in late March,554,unrelated,7.502405e-09,2.5154845e-09,7.346207e-08,0.9999999
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",2519,disagree,0.003539239,0.9896457,0.006814558,4.5371667e-07
Apple Orders More Than 5 Million Watches for Initial Run,2492,unrelated,3.113785e-08,3.0192722e-09,7.885435e-08,0.9999999
NYPD to stop arrests for small amounts of marijuana,2483,unrelated,5.5570825e-07,2.0690706e-08,1.4773195e-08,0.9999994
US hostage Luke Somers dies after rescue bid,683,discuss,0.0043654083,0.0012009471,0.99439514,3.8453196e-05
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",1337,discuss,0.0005807148,0.00012344678,0.9990927,0.00020317851
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,725,unrelated,3.8858195e-07,1.1701594e-08,1.8060668e-08,0.9999995
Apple may launch 12-inch MacBook Air with Retina Display,1347,unrelated,1.4006605e-08,1.2077396e-08,1.9472589e-05,0.99998045
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2508,agree,0.99932885,6.2576364e-05,0.00060805003,5.971596e-07
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",404,unrelated,2.1383485e-06,1.1703222e-06,0.00090583577,0.9990909
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1022,agree,0.99858814,3.2597673e-05,0.0013774766,1.8089112e-06
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",630,unrelated,1.8436669e-08,1.6862609e-08,2.39629e-06,0.9999976
Meteorite strike in Nicaragua puzzles experts,1913,agree,0.8637278,0.066622436,0.06931407,0.0003357587
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1764,agree,0.99305516,0.0013514502,0.0054333075,0.00016008192
Video shows ISIL beheading of photojournalist James Foley,2524,agree,0.9755922,1.5349109e-06,0.024377173,2.9146819e-05
"No, Jordan's King Abdullah II is not personally flying planes against Isis",773,unrelated,3.2608793e-06,5.5087853e-08,6.175096e-05,0.9999349
Video shows ISIL beheading of photojournalist James Foley,2109,unrelated,2.3198467e-08,7.783923e-09,1.7292379e-06,0.9999982
Man chops off own penis after being dumped by his girlfriend,633,unrelated,6.1417566e-08,5.177395e-08,1.3113644e-08,0.9999999
Missing American journalist reportedly beheaded by Islamic State ,11,unrelated,3.9723837e-08,1.5527917e-08,1.6374237e-05,0.99998355
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2017,discuss,1.6821836e-06,2.71637e-07,0.999998,3.274254e-08
US officials: Video shows American's execution,1569,unrelated,6.192157e-08,2.341561e-08,4.1745952e-06,0.9999957
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1948,unrelated,5.090904e-08,4.101999e-09,8.562343e-06,0.9999914
Matt Taibbi Disappears From Omidyar’s First Look Media,777,unrelated,7.641679e-08,6.021449e-09,6.987583e-05,0.99993
#Hairgate: iPhone 6 users say device pulls out hair,1107,unrelated,7.341794e-08,9.897106e-10,2.0431319e-06,0.99999785
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,1120,unrelated,1.17004284e-07,1.498672e-08,1.3434253e-06,0.99999857
Senator: Detainees swapped for Bergdahl have contacted militants,1603,unrelated,1.417779e-08,9.281879e-09,6.809374e-07,0.9999993
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,892,unrelated,5.3704536e-08,6.540028e-08,6.931932e-06,0.99999297
Boston.com pulls story accusing prof of sending ‘racist’ emails,1266,unrelated,3.5070756e-05,6.2054105e-06,0.0054079588,0.99455076
Officials: Report That Area Town Is Under Ebola Quarantine Is False,1627,unrelated,1.2404276e-07,9.2203867e-10,8.639037e-09,0.9999999
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",568,unrelated,7.834009e-05,6.747821e-07,0.00035991863,0.999561
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2147,discuss,1.160044e-06,1.0437489e-07,0.9999987,8.2047386e-08
Nigeria Boko Haram blamed for raids despite truce claim,1541,unrelated,2.5721242e-08,2.5925533e-09,2.9664386e-07,0.99999964
IS militant 'Jihadi John' named as Mohammed Emwazi from London,472,unrelated,2.7804745e-06,7.536599e-08,3.1939005e-06,0.9999939
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",2496,agree,0.99902856,1.7569608e-05,0.00095356465,2.8731571e-07
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2022,discuss,7.4386935e-06,1.2145024e-06,0.99997675,1.4619416e-05
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",2092,discuss,0.00043883227,7.063355e-06,0.9985758,0.0009782744
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",2042,unrelated,4.6065303e-08,9.1799786e-09,9.989935e-08,0.9999999
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1099,disagree,0.4819527,0.49745932,0.020567166,2.0838948e-05
Man Chops Off and Throws Away His Small Penis After Bad Breakup,908,unrelated,9.019089e-08,2.3321018e-08,9.1836046e-07,0.9999989
"In Kim Jong Un's absence, his sister may rule. Or not.",490,unrelated,3.558422e-07,2.5632978e-08,3.7903558e-07,0.9999993
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,2142,discuss,0.24343213,0.36502463,0.3758794,0.015663879
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,1413,unrelated,2.7529873e-06,6.066338e-08,8.81606e-07,0.9999963
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2313,unrelated,3.925414e-08,5.592072e-08,1.444334e-06,0.99999845
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1789,unrelated,6.260082e-07,4.723164e-07,2.5642457e-08,0.9999989
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,503,agree,0.9971896,8.1402e-06,0.0028019664,2.7928448e-07
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1308,unrelated,1.6681323e-08,2.9915796e-08,8.139304e-06,0.9999918
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,776,unrelated,7.95389e-06,6.2577163e-07,8.165521e-06,0.9999833
New Audio Shows Michael Brown Was Shot at 11 Times,1034,unrelated,6.695309e-07,1.2232908e-07,1.3877403e-05,0.99998534
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,1024,discuss,0.003697223,0.00018105832,0.9961111,1.0595635e-05
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,804,unrelated,8.9185114e-08,2.2157236e-09,1.6316024e-08,0.9999999
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,527,unrelated,1.1212823e-08,7.596895e-09,8.962456e-08,0.9999999
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1034,unrelated,7.607409e-08,1.2312178e-07,0.00012612373,0.99987364
Christian Bale will not play Steve Jobs,1368,unrelated,3.5829924e-08,4.3257813e-08,7.2551927e-07,0.99999917
Tropical spider 'burrowed under man's skin through scar' - video report,2009,unrelated,1.8182352e-08,1.6602518e-09,1.6543092e-05,0.99998343
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1057,disagree,0.23140228,0.74670434,0.021883162,1.0171048e-05
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1933,unrelated,7.0472815e-08,5.463192e-09,1.04159625e-07,0.99999976
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,2133,unrelated,1.2378197e-06,4.754177e-07,0.00046305917,0.9995352
Rapper identified as James Foley's executioner: reports,1649,unrelated,1.5884227e-07,1.3230981e-08,4.714558e-05,0.9999527
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,2418,discuss,0.00023269937,0.002335442,0.9974203,1.1518328e-05
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,2268,unrelated,7.792665e-08,1.45050585e-08,0.00017663375,0.9998233
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,1336,unrelated,1.1917243e-06,1.5354024e-08,1.8114744e-05,0.9999807
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,269,unrelated,4.746244e-06,3.6298726e-08,1.0554888e-05,0.9999846
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,104,unrelated,1.0456589e-07,1.8156866e-08,1.6654727e-07,0.99999976
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2328,unrelated,0.00020908163,1.0698757e-05,0.001031496,0.99874866
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1471,unrelated,1.0082463e-06,6.949684e-08,2.2729644e-07,0.9999987
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,242,unrelated,1.0331505e-08,7.875852e-09,6.124923e-07,0.9999994
Islamic State claims to have beheaded American journalist,1361,unrelated,1.19628885e-08,6.687458e-09,8.5389234e-05,0.9999145
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1435,unrelated,1.37390455e-08,6.9434463e-09,2.3866176e-06,0.9999976
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,304,unrelated,6.782801e-08,1.5479754e-09,1.2375651e-08,0.9999999
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,2123,unrelated,1.1767817e-09,5.7299414e-09,2.4086416e-06,0.9999976
Nigeria says ceasefire agreed with Boko Haram,344,unrelated,1.6735752e-08,2.6978857e-09,6.261181e-06,0.9999937
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2403,unrelated,6.913937e-08,8.466302e-08,5.2274438e-05,0.99994755
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1374,agree,0.97358376,4.172144e-05,0.017680846,0.008693713
Michael Zehaf-Bibeau ID’d as Canadian Shooting Suspect in Ottawa,1739,unrelated,1.5071564e-08,5.3566778e-09,4.0223176e-09,1.0
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,35,unrelated,4.2405784e-08,1.2778623e-09,2.1847661e-06,0.99999774
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,80,unrelated,4.0329056e-08,8.931616e-09,1.8956385e-06,0.9999981
Lebanon 'holding IS leader's daughter and ex-wife',720,discuss,0.14090335,0.00016438916,0.8589215,1.0717219e-05
Robot security guards now patrolling Microsoft's Silicon Valley campus,1195,unrelated,1.9631047e-08,1.1416428e-08,5.9206707e-07,0.9999994
REPORT: Alleged New Audio of Michael Brown Shooting,1921,unrelated,2.454161e-08,1.3805407e-08,0.00023263159,0.99976736
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1530,unrelated,7.151275e-08,4.0071807e-08,1.8063934e-06,0.9999981
ISIS Militant “Jihadi John” Identified As Young West Londoner,424,unrelated,3.0640315e-08,8.917282e-09,1.281728e-07,0.9999999
400 men cut their testicles off believing it would help them meet God,586,unrelated,5.073846e-08,2.2486129e-08,2.736095e-07,0.99999964
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1660,unrelated,2.8266822e-06,3.4756667e-07,2.3839614e-07,0.99999654
Batmobile wasn't stolen: Cops,1790,unrelated,5.794367e-07,6.7488536e-08,3.1245512e-05,0.99996805
6 Islamist militants killed in US attack in Somalia,1905,unrelated,3.394473e-08,9.499824e-09,3.8092796e-08,0.9999999
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",979,unrelated,8.914463e-08,7.434021e-08,2.4852499e-08,0.99999976
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,365,discuss,0.00046247386,4.4305387e-05,0.99949014,3.026586e-06
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,2017,discuss,0.00033495534,0.00052131637,0.9991412,2.5018448e-06
"Vice's Shane Smith drops $300,000 on Vegas dinner",1682,agree,0.9848776,0.0005348457,0.014530955,5.6638688e-05
Developer quits using the app he was hired to make—or did he?,1372,unrelated,1.349255e-05,0.000117599026,0.00036150613,0.9995074
Priest' claim of seeing God as a woman dismissed as hoax,1877,unrelated,1.0817955e-06,7.328746e-06,6.7655856e-07,0.99999094
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,615,unrelated,7.7083905e-06,8.7169457e-07,8.79805e-05,0.99990344
James Foley remembered as 'brave and tireless' journalist,481,discuss,0.005802318,4.4477497e-06,0.9941684,2.4862456e-05
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1658,unrelated,3.9824243e-07,6.4868693e-09,2.6163022e-07,0.9999993
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1034,unrelated,1.4110972e-06,1.4429543e-07,2.0645035e-05,0.9999778
Nicaragua asks U.S. for help investigating meteorite crater,345,unrelated,1.6893091e-07,2.7691195e-08,3.3469174e-08,0.99999976
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1832,unrelated,2.8623484e-07,8.199394e-07,3.9388702e-08,0.9999988
High school student scores $72M playing the stock market,1858,disagree,0.012091769,0.9780081,0.009615603,0.00028458683
YPG Confirms: Gill Rosenberg Not Captured in Kobani,214,unrelated,2.8898935e-08,2.177863e-09,1.9236299e-07,0.99999976
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1789,unrelated,1.0001546e-06,1.3448364e-06,2.357774e-07,0.9999974
Doubts cast over Nicaragua meteorite claim,724,unrelated,1.2237718e-06,1.9384113e-07,1.8328913e-07,0.99999845
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,1652,unrelated,0.004901384,0.00010287354,0.06479839,0.93019736
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1347,unrelated,2.6311776e-08,1.2345426e-08,2.3295175e-07,0.99999976
Sugarhill Gang's Big Bank Hank Dead At 57,1996,unrelated,8.362377e-08,1.1373439e-09,7.6076105e-09,0.9999999
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,687,unrelated,1.4740271e-05,3.2799933e-06,0.00254107,0.99744093
Pentagon: ISIS Got U.S. Weapons Package,1938,unrelated,3.5079287e-07,1.5860299e-09,4.70028e-08,0.99999964
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,2520,unrelated,1.8936934e-08,4.299826e-08,1.4123274e-06,0.99999857
Doubts cast over Nicaragua meteorite claim,2475,agree,0.9559443,0.027770989,0.016281666,3.1174307e-06
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,43,unrelated,4.8145637e-07,7.176097e-08,7.802576e-08,0.9999994
Samsung Supposedly Wins Orders to Produce Apple Watch Components,1771,discuss,0.00053164514,4.3162487e-05,0.9982527,0.0011724755
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2477,discuss,0.00011046437,1.424528e-05,0.99986684,8.384094e-06
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1588,unrelated,6.5684034e-08,5.88588e-08,1.5467417e-06,0.99999833
Mexico prosecutor: Students not in 1st mass graves,1948,unrelated,4.9425e-08,1.4689582e-08,2.119684e-06,0.99999785
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1673,unrelated,8.173905e-07,6.6581642e-09,2.0288029e-08,0.99999917
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,2264,discuss,0.0017261005,0.00014420733,0.99812764,2.0367565e-06
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,14,discuss,9.703022e-06,6.1214934e-08,0.99998915,1.1277982e-06
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,1913,unrelated,1.0846184e-07,6.523503e-08,1.07428235e-08,0.99999976
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1883,unrelated,4.6351576e-07,3.015946e-08,2.1059273e-08,0.9999995
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1538,unrelated,3.6860694e-08,8.899979e-09,6.151058e-07,0.9999993
Seven teenage girls get pregnant on school trip,2097,agree,0.9955088,0.00038815459,0.0041020545,1.0270037e-06
The Case of the Stolen Batmobile Has Been Solved,1807,unrelated,6.308646e-08,1.486839e-08,0.00041906224,0.9995809
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2016,agree,0.9832513,0.000208959,0.016538076,1.6740329e-06
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,720,unrelated,1.9771292e-07,1.50306e-08,1.4388936e-06,0.99999833
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,702,unrelated,5.409568e-08,5.3769178e-08,1.7727305e-06,0.9999981
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,1012,unrelated,1.7138772e-08,3.095054e-08,1.2236755e-05,0.9999877
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,1476,unrelated,4.773234e-10,2.3452864e-09,1.0689183e-06,0.9999989
Man chops off his penis after his girlfriend breaks up with him,1379,unrelated,4.867433e-06,2.6208457e-07,9.436768e-07,0.9999939
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",139,unrelated,7.2739573e-07,1.4703553e-08,5.739141e-07,0.9999987
Magic mushrooms found at Buckingham Palace,2519,unrelated,6.11563e-07,1.8178584e-08,8.5228656e-08,0.9999993
Meteorite 'caused mysterious boom in Nicaragua',1019,unrelated,7.575452e-08,6.0318484e-08,3.3352944e-07,0.9999995
Ebola Scare in Kansas City,2501,discuss,0.030859914,0.00038649762,0.9687488,4.7662793e-06
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,2307,unrelated,1.8860995e-06,1.3844216e-07,1.6476602e-06,0.9999963
Dog abandoned at Scotland train station with suitcase,382,unrelated,3.8630878e-07,8.0094246e-08,1.095962e-07,0.9999994
Meteor Leaves 40-Foot Crater Near Managua's Airport,220,unrelated,4.83021e-08,4.3458375e-09,4.893879e-09,1.0
Constipated goldfish operated on by North Walsham vet,924,unrelated,3.0915784e-05,6.8102383e-07,1.455308e-06,0.999967
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",1314,discuss,0.0015044603,6.642812e-07,0.9984938,1.1221816e-06
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2526,unrelated,5.702336e-07,5.7125664e-08,6.54751e-06,0.99999285
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",2419,discuss,2.1995447e-05,2.3951195e-06,0.99994385,3.179359e-05
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,516,unrelated,7.82781e-09,3.9574872e-09,2.875585e-07,0.99999964
Scientists Doubt That Meteor Caused Crater In Nicaragua,1817,unrelated,3.891e-08,8.250482e-09,9.4502263e-07,0.99999905
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1817,discuss,2.2537355e-05,1.3335634e-05,0.9999639,2.15237e-07
Breaking: Soldier shot at National War Memorial in Ottawa,958,unrelated,2.4077315e-07,9.959241e-09,3.8461625e-08,0.99999976
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2305,disagree,0.22985879,0.76586497,0.0042693606,6.9039284e-06
Michael Phelps’ alleged girlfriend says she was born intersex,324,unrelated,2.9688584e-07,1.43574e-08,6.693455e-08,0.99999964
British aid worker David Haines beheaded by ISIL,2102,agree,0.9712285,2.2654825e-05,0.02874434,4.5573915e-06
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,1459,unrelated,1.7229779e-07,1.0542805e-07,1.7060258e-05,0.9999827
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',1104,unrelated,3.1963575e-07,1.5276166e-07,3.2765147e-08,0.9999995
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2531,unrelated,3.2036416e-05,1.8821898e-06,0.0011980992,0.9987679
Kim Jong-Un planning Scottish restaurant,1438,unrelated,1.070124e-07,2.4515342e-07,1.0212008e-06,0.99999857
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2184,unrelated,1.9672402e-08,1.0347702e-08,2.567356e-08,1.0
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",2526,discuss,0.012826114,0.0009520893,0.9827528,0.003468976
Missing Mexican students 'not found in mass grave',1939,unrelated,7.434057e-09,3.2657876e-09,4.2068731e-07,0.9999995
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2296,unrelated,7.4791683e-07,1.7714336e-09,5.412381e-08,0.99999917
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2096,unrelated,3.79462e-08,4.1490136e-09,0.00047593616,0.999524
