Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
"No, that high school kid didn't make $72 million trading stocks",550,unrelated,2.3624647e-05,2.8881877e-07,4.7465917e-05,0.9999286
Soldier shot at War Memorial; multiple shots fired in Parliament,633,unrelated,1.7817879e-08,1.2091921e-08,6.1835784e-08,0.9999999
Video messaging service verifies timing of CNN audio recording,346,unrelated,6.5244556e-08,1.8379754e-07,8.468369e-06,0.9999913
Christian Bale in Talks to Star in Sony's Steve Jobs Film,1646,unrelated,1.8537095e-08,1.3451811e-09,3.4683896e-07,0.99999964
Are Rumors of the Apple Watch in Feb True?,498,unrelated,5.41438e-08,1.800795e-08,1.5105111e-06,0.99999845
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",742,unrelated,2.785901e-07,1.5614022e-07,0.0004098708,0.99958974
Islamic State militants claim to behead missing American journalist,2147,discuss,3.560418e-06,4.7529975e-06,0.9985998,0.0013918506
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1489,discuss,2.7306671e-06,6.0912805e-07,0.9999962,4.454704e-07
Magic mushrooms found at Buckingham Palace,562,unrelated,6.4529374e-08,1.0239024e-09,5.4862625e-07,0.9999994
Jordan’s King May Participate Personally In ISIS Raids,803,unrelated,2.1190675e-05,5.8564984e-07,6.958195e-05,0.9999087
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2191,discuss,9.591995e-06,8.082833e-06,0.9999819,4.852586e-07
The Apple Watch's battery life will reportedly be just like any other smartwatch,1725,unrelated,9.6137366e-05,2.0954442e-06,0.00021400015,0.9996878
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1818,agree,0.8811639,0.03342378,0.0851116,0.0003007473
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",1197,unrelated,6.6115945e-07,1.3104034e-08,1.299899e-07,0.99999917
"Boko Haram claims to have German hostage, denies ceasefire",2191,discuss,0.0011305271,1.7392813e-05,0.9988506,1.4436697e-06
"Absent from duty for 25 years, CPWD official dismissed",2134,agree,0.9986493,4.655848e-05,0.0013031593,9.915989e-07
Pentagon: ISIS seized materials airdropped to Kurds,1498,unrelated,2.6488118e-08,3.5280646e-08,3.8891e-06,0.99999607
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1689,unrelated,5.8478186e-08,1.6493335e-08,4.2960409e-07,0.9999995
Lebanon confirms holding ISIS chief’s kin,1744,unrelated,1.3963292e-05,3.8036785e-07,0.0010871589,0.9988985
Islamic State 'training pilots to fly fighter jets',950,discuss,0.00031875697,7.844939e-06,0.99899536,0.0006780863
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,119,unrelated,3.9231145e-07,4.168532e-08,1.5379168e-08,0.9999995
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2463,unrelated,1.4701595e-09,1.1726411e-09,4.7242165e-07,0.9999995
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,763,discuss,0.00029252612,1.0052329e-05,0.9996973,1.6724772e-07
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1148,unrelated,2.7590229e-08,2.0387313e-07,1.9042888e-07,0.9999995
NASA: Viral news on days of darkness in December is hoax,348,agree,0.9559152,0.032924235,0.011122861,3.7712914e-05
"UNIVERSITY DROPS TERM ‘FRESHMAN,’ REPLACES IT WITH ‘FIRST-YEAR’",2398,unrelated,1.0596576e-05,1.6314041e-06,3.6418926e-06,0.99998415
N. Korea’s Kim has leg injury but in control,2230,discuss,0.0001542725,1.0736354e-05,0.9998184,1.6594066e-05
"Source: Pot in NYC may soon net just a ticket, not arrest",2163,discuss,0.027826756,0.002405544,0.93621886,0.0335489
"Obama, Outraged Over Beheading, Vows to Stay on Course",1461,unrelated,1.2433671e-07,3.466153e-08,3.884648e-06,0.99999595
Vogue's new digs are reportedly swarming with rats,313,unrelated,6.886228e-08,7.968108e-08,9.189859e-06,0.9999907
ISIL militant 'Jihadi John' named by media,2501,unrelated,9.7086925e-08,8.646408e-09,1.6572195e-06,0.9999982
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,992,discuss,0.0018941138,0.00013570291,0.9979176,5.261314e-05
Marijuana May Soon Spark Just a Ticket in New York,1718,unrelated,2.684577e-09,7.272041e-08,2.5732778e-08,0.9999999
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",483,unrelated,1.438912e-08,2.0193023e-09,2.7043063e-07,0.99999976
Airport worker strips naked at security scanner in protest against guards,1438,unrelated,3.8519756e-06,1.0724721e-06,5.431988e-07,0.9999945
Indian civil servant sacked 'after 24-year sickie',1034,unrelated,1.10666754e-07,9.757942e-09,1.3868832e-06,0.99999845
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,221,unrelated,1.4386632e-07,6.1661436e-09,1.0706255e-07,0.99999976
CBS News Names Canadian Parliament Shooting Suspect,431,unrelated,3.4577123e-09,1.1907268e-08,2.555358e-07,0.99999976
'Sex attacker' has penis cut off with a cleaver in India,2009,unrelated,4.489915e-08,3.771278e-09,7.4388277e-07,0.99999917
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',472,unrelated,4.65737e-08,1.6473079e-08,8.6611465e-07,0.99999905
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,734,unrelated,8.580476e-09,8.557953e-09,1.1674317e-05,0.9999883
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2191,discuss,9.074514e-07,4.692869e-07,0.99999857,1.523446e-08
White House fence-jumper made it far deeper into building than previously known,1355,unrelated,5.73684e-06,1.4582955e-06,1.2185566e-05,0.99998057
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",2152,unrelated,5.2044584e-08,3.137318e-08,1.4453797e-05,0.99998546
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2492,unrelated,1.1832958e-08,6.8252572e-09,5.885721e-07,0.9999994
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1889,discuss,8.262403e-06,2.1177062e-05,0.99996984,7.369792e-07
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1481,unrelated,7.754596e-07,1.3102739e-07,9.3890726e-08,0.99999905
Ottawa Gunman Identified As Michael Zehaf-Bibeau,1739,unrelated,5.3878093e-08,4.3013408e-08,7.693456e-09,0.9999999
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,277,unrelated,1.2285656e-08,1.9577553e-09,1.196174e-06,0.9999988
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1195,discuss,0.0008065028,0.012769756,0.9864194,4.3369514e-06
ISIS Reportedly Beheads American Photojournalist in Iraq,2067,discuss,0.0036249908,1.8106613e-05,0.9961499,0.00020702624
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1575,unrelated,6.846203e-09,1.13044365e-08,1.4762634e-06,0.99999845
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",105,unrelated,6.347504e-09,5.453799e-10,1.3122397e-07,0.9999999
NASA: Viral news on days of darkness in December is hoax,664,unrelated,1.4181801e-08,3.6539538e-09,1.5726586e-07,0.9999999
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1854,unrelated,3.9962527e-09,1.4935733e-08,1.0452434e-05,0.9999895
"Meteorite makes big crater in Nicaragua, government says",1795,unrelated,5.4308536e-08,3.1133872e-08,3.60762e-08,0.9999999
Is Kim Jong-un’s sister now the power behind the North Korean throne?,1152,discuss,0.00061979325,8.624218e-06,0.99924695,0.00012462803
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",961,agree,0.88906544,0.07325835,0.037672415,3.8069445e-06
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1478,agree,0.9850697,0.009957369,0.004969596,3.4155591e-06
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,2295,unrelated,8.526439e-08,7.0669905e-09,1.0403944e-06,0.9999988
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",26,unrelated,4.600328e-08,3.7646604e-08,2.8133018e-06,0.99999714
Cameron vows to hunt down IS 'monsters' after Haines murder,1360,unrelated,4.407882e-07,8.2789114e-08,5.9077962e-08,0.9999994
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1931,unrelated,4.102976e-07,5.0473554e-06,1.5680553e-06,0.99999297
Durex is not confirming or denying rumors of a “pumpkin spice” condom,181,unrelated,1.7527405e-09,9.224304e-10,1.21907815e-05,0.99998784
"Elon University has not banned the term ‘freshman,’ despite rumors",655,discuss,0.21765874,0.0021870178,0.7800121,0.00014211096
Dog abandoned at Scotland train station with suitcase,2483,agree,0.99928564,0.00015739794,0.00055506994,1.8619022e-06
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1817,discuss,0.001577951,0.003976051,0.9928518,0.0015942039
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,1478,unrelated,3.004034e-08,6.2774785e-09,2.3659945e-07,0.99999976
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',2152,unrelated,3.9886334e-08,1.041278e-07,4.252932e-07,0.9999994
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,639,unrelated,2.7071556e-08,4.6112736e-09,4.5533412e-07,0.9999995
Predator Drone Reportedly Spotted Over ISIS Stronghold,1081,unrelated,1.4163206e-07,3.9245723e-08,8.422108e-05,0.9999156
Seven teenage girls get pregnant on school trip,2508,agree,0.99809295,0.0006359108,0.0012702754,8.329895e-07
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2088,unrelated,1.8778618e-08,8.2932217e-10,6.164831e-07,0.9999994
Frisco: Sick patient claims to have had contact with Ebola victim,224,unrelated,2.1832281e-07,3.8796564e-08,8.451126e-08,0.99999964
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,199,unrelated,1.1273681e-08,8.42145e-09,3.7333945e-07,0.99999964
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,686,unrelated,4.558079e-07,4.417458e-07,3.2967733e-08,0.99999905
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,1973,disagree,0.038465843,0.95412296,0.007081911,0.00032926188
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1778,discuss,0.015964242,0.0017879988,0.9822466,1.1648635e-06
Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,2196,agree,0.9988581,2.0728827e-05,0.0011206085,5.44259e-07
Video Purports to Show Beheading of American Journalist,2070,unrelated,4.321622e-08,9.1957084e-08,3.1603076e-06,0.99999666
Hilarious: North Dakota Pays Special Tribute to President Obama,1599,unrelated,8.9845344e-07,2.0874932e-06,3.0164703e-05,0.99996686
"No, That Wasn’t Paul Rudd Tackling an Airport Homophobe",853,unrelated,0.00014695291,0.00011462235,2.4468733e-05,0.99971396
Christian Bale will not play Steve Jobs,574,unrelated,8.324347e-09,3.8114713e-08,9.386624e-07,0.99999905
Tropical spider 'burrowed under man's skin through scar' - video report,1500,unrelated,6.0510224e-08,8.223361e-07,5.475388e-06,0.9999937
Macaulay Culkin Victim of Another Online Death Hoax,585,agree,0.9996414,1.3778122e-05,0.00021387413,0.00013092704
Kim Jong-Un planning Scottish restaurant,2398,unrelated,1.145192e-07,1.4962423e-07,1.407842e-07,0.99999964
Islamic State claims it executed American photojournalist James Foley,1569,unrelated,1.577688e-06,6.8108776e-08,2.5664134e-05,0.9999727
Audio recording allegedly captures moment Michael Brown was shot,1950,unrelated,5.2040637e-08,2.0452682e-09,6.053437e-07,0.9999993
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,225,unrelated,1.5509912e-07,1.4975992e-08,2.2045585e-07,0.99999964
New Audio Allegedly Captures Moment Michael Brown Was Shot,662,unrelated,7.787997e-07,3.2296697e-08,7.03166e-06,0.99999213
Report: Secret Service Lied About White House Fence Jumper,1488,discuss,6.6339453e-06,5.600592e-07,0.9999927,3.0411456e-08
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1419,unrelated,3.5624645e-08,1.574719e-08,1.4622724e-06,0.99999845
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1630,discuss,0.008306458,0.00025993166,0.99142796,5.66446e-06
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1538,discuss,7.982731e-05,0.0054594693,0.99446046,2.9554477e-07
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,465,discuss,0.008632968,0.0003224508,0.94646126,0.044583324
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1034,unrelated,4.186962e-08,8.012996e-09,6.708236e-07,0.9999993
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,819,unrelated,2.719923e-08,1.4382107e-09,2.6946161e-06,0.99999726
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",687,unrelated,4.0564955e-06,3.64739e-07,2.090798e-05,0.9999747
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2307,unrelated,2.7432745e-07,1.3888079e-08,1.4355395e-05,0.99998534
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,2225,discuss,0.034421362,0.020454124,0.94471776,0.00040673767
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",1631,unrelated,0.00039951308,8.344031e-06,0.0049298974,0.9946622
The rats eat Prada at Vogue NY office,754,unrelated,4.3196738e-07,1.5982975e-09,5.437641e-07,0.99999905
Man discovers spider living under his skin during Bali vacation,1797,disagree,0.052734703,0.9414469,0.005217561,0.00060086156
Opposition group: ISIS militants training to fly warplanes in Syria,886,unrelated,2.796513e-08,3.645584e-10,3.15438e-08,0.9999999
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,313,unrelated,4.8830504e-08,5.493398e-08,8.67191e-06,0.9999912
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1658,agree,0.99264777,1.4088959e-05,0.007235798,0.000102368795
SEE IT: California homeless man uses $100 gift to give food to others,2132,disagree,0.03570386,0.9575465,0.006735289,1.4360819e-05
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1943,unrelated,1.4099564e-07,3.051991e-08,6.002441e-07,0.9999993
Sick Mum Sedated After Trying To Eat Baby,62,unrelated,2.885845e-07,2.279493e-07,1.2274464e-06,0.9999982
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,195,unrelated,5.4308195e-08,4.0800576e-09,4.4387875e-06,0.99999547
What TBS’s Sped-Up Seinfeld Reruns Tell Us About the Sorry State of America,2314,unrelated,0.0006936847,1.0962524e-05,0.0005626812,0.9987326
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",2288,unrelated,2.0987092e-07,3.8439016e-09,4.3363e-08,0.99999976
Islamic State claims to have beheaded American journalist,880,discuss,5.2407213e-06,4.0210352e-07,0.99999094,3.380832e-06
What Glenn Beck Fears May Be Done With the 11 Missing Jets,959,unrelated,2.0169762e-07,8.492479e-08,5.3278145e-06,0.9999944
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,1524,unrelated,1.6958925e-08,9.983966e-09,3.451739e-07,0.99999964
Video messaging service verifies timing of CNN audio recording,1438,unrelated,1.4203788e-05,3.2370077e-05,8.0003665e-06,0.9999454
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,1155,agree,0.964885,0.00022145279,0.034822296,7.1227754e-05
WHO says reports of suspected Ebola cases in Iraq are untrue,800,unrelated,5.145793e-06,6.06932e-07,0.00022225842,0.999772
Kim Jong-un 'Had Surgery on Fractured Ankles',186,unrelated,6.221389e-09,1.23890045e-08,1.2531589e-06,0.9999987
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1808,unrelated,1.9251942e-08,2.7975478e-08,1.8326945e-07,0.99999976
Duped again: Macaulay Culkin is not dead,690,unrelated,1.3648605e-07,1.2396509e-08,2.4896727e-07,0.99999964
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),1829,unrelated,3.1446114e-05,1.8724037e-06,8.5742954e-07,0.9999658
ISIS Beheads American Journalist,2047,discuss,0.00085041096,8.312327e-06,0.99912304,1.8226032e-05
North Korea dictator Kim Jong-un 'set to open a new restaurant in SCOTLAND',1873,discuss,0.013809691,0.011784674,0.9743162,8.95039e-05
U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,1936,unrelated,2.5136378e-06,2.427311e-07,8.3870947e-07,0.9999964
Islamic State militants claim to behead missing American journalist,1385,unrelated,2.452966e-07,1.2632876e-08,0.0019576778,0.998042
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1019,unrelated,2.4820886e-07,2.4811206e-07,4.586707e-06,0.9999949
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1223,unrelated,2.0670319e-08,1.2155996e-08,3.369899e-07,0.99999964
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,35,unrelated,6.397546e-08,3.1855698e-09,2.8865398e-07,0.99999964
Vice CEO Throws Down $300K on Lavish Vegas Dinner,640,unrelated,1.5510157e-07,2.5918418e-08,4.822899e-07,0.9999993
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2421,unrelated,2.2907559e-08,2.7029916e-09,1.417763e-07,0.9999999
Sugarhill Gang Rapper Big Bank Hank Dies at 57,754,unrelated,1.5164632e-07,1.4320934e-09,1.9851616e-07,0.99999964
New Audio Allegedly Captures Moment Michael Brown Was Shot,320,unrelated,8.511805e-08,4.2296005e-08,1.5509631e-05,0.9999844
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1893,unrelated,4.138766e-09,2.5890252e-09,2.5385475e-07,0.99999976
Fence-jumper made it farther in White House than Secret Service let on,516,unrelated,7.4522694e-07,1.2205175e-08,5.7178024e-08,0.99999917
"Meteorite makes big crater in Nicaragua, government says",1722,discuss,0.0017898609,0.0032474364,0.9949568,5.906603e-06
"Nun gives birth, intends to keep baby",1795,unrelated,9.734556e-08,7.52202e-09,5.1375057e-08,0.9999999
