Headline,Body ID,Stance,prob_0,prob_1,prob_2,prob_3
Pentagon: ISIS Got U.S. Weapons Package,1485,agree,0.9477048,3.233934e-05,0.05224983,1.303741e-05
Meteorite 'caused mysterious boom in Nicaragua',992,unrelated,9.595556e-06,3.3862682e-06,0.00041868704,0.9995683
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,208,unrelated,4.4439142e-07,1.4872123e-07,3.0022522e-07,0.99999917
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",1471,unrelated,5.6515306e-05,3.1184382e-07,5.051533e-06,0.99993813
Missing Mexico students not among 28 bodies found in mass grave,761,unrelated,6.6925404e-06,1.0155856e-07,4.5190308e-07,0.9999927
Saddam Hussein’s pilots training Islamic State group,2283,unrelated,0.00019468987,1.7567439e-06,0.0009054032,0.99889815
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",2468,agree,0.9641748,0.0017276745,0.003079631,0.03101795
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,1567,agree,0.99276406,0.000114065006,0.007121456,4.783719e-07
Amazon.com to open first physical store in Manhattan: DJ,832,unrelated,5.704988e-09,9.0495345e-09,8.555557e-07,0.99999917
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,185,unrelated,1.0349425e-05,1.2509119e-06,0.00015914282,0.9998292
Bali Awry,1709,unrelated,7.0995085e-08,7.94355e-09,0.00031644592,0.9996835
Isis militants claim to have killed US journalist James Foley,11,unrelated,2.8779407e-08,4.8794306e-09,2.6310286e-07,0.99999976
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",2097,unrelated,1.4058847e-07,2.2285242e-08,1.1884006e-07,0.99999976
Amazon's first brick-and-mortar store said to open in Manhattan,742,unrelated,8.060003e-09,7.314513e-09,1.4585008e-05,0.99998546
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2345,discuss,0.0022733598,0.005197776,0.9924184,0.000110526795
Video messaging service verifies timing of CNN audio recording,195,unrelated,4.6940113e-06,5.404549e-07,0.00015002003,0.9998447
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,2061,unrelated,1.5994515e-07,6.928859e-08,1.5738923e-08,0.99999976
The next Apple Watch could be platinum,2265,unrelated,8.787274e-09,3.8956047e-09,2.073935e-06,0.99999785
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1036,unrelated,3.838853e-08,7.090121e-09,7.394889e-07,0.99999917
Report: Jose Canseco accidentally shot,1772,unrelated,5.848846e-08,2.061516e-08,6.120255e-05,0.9999387
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,1024,discuss,0.2612577,0.0016497151,0.507624,0.22946857
"No, Nobody's Discovered a New Eyewitness Account of Jesus' Miracles",544,unrelated,0.00029777968,1.5196056e-05,4.1589556e-05,0.9996455
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1936,unrelated,2.5781355e-09,5.5423612e-09,4.4297874e-08,1.0
Could Kim Jong Un open a restaurant in Scotland?,1535,unrelated,1.7604113e-07,4.8972673e-08,4.616126e-07,0.9999993
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",444,unrelated,6.9241803e-09,1.9654943e-10,2.4336696e-08,1.0
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,666,unrelated,5.946713e-05,8.699786e-07,0.0021074144,0.99783224
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,1467,unrelated,2.4734237e-07,1.873626e-08,8.0186595e-08,0.99999964
NBC weatherman caught urinating in the woods live on air,1046,disagree,0.36852273,0.5105143,0.11891769,0.002045279
An audio recording of the Michael Brown shooting has reportedly surfaced,1715,discuss,2.654775e-06,3.1832136e-07,0.9999969,6.8691776e-08
"Obama, Outraged Over Beheading, Vows to Stay on Course",1747,agree,0.9862045,0.00016379038,0.0050877994,0.008543927
Islamic State claims it executed American photojournalist James Foley,2495,discuss,1.5160606e-06,5.6959262e-08,0.99999774,7.073787e-07
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,846,discuss,4.1605535e-06,4.1826513e-07,0.9999949,5.675579e-07
US officials: Video shows American's execution,2045,unrelated,9.192042e-09,2.9260205e-08,8.633927e-06,0.9999913
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1627,unrelated,6.3461634e-08,1.3171368e-09,1.6930777e-08,0.9999999
What Glenn Beck Fears May Be Done With the 11 Missing Jets,859,unrelated,2.7930585e-07,3.4793857e-08,4.1856165e-06,0.99999547
Two blokes dared to eat 20-year-old burger for charity,2367,unrelated,7.727844e-07,7.835729e-06,6.493579e-07,0.9999907
Shocking! Chinese parents sell their son to fund for daughter’s Cancer treatment,1225,unrelated,2.1037338e-06,1.381831e-08,1.1611768e-07,0.99999774
No One In North Korea Is Allowed To Share Kim Jong Un's Name,1175,unrelated,2.1605767e-07,3.4064776e-08,8.814371e-08,0.99999964
Report: Amazon to Launch Ad-Supported Streaming Service,971,unrelated,2.7877145e-06,2.3263733e-07,2.6039741e-05,0.9999709
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,693,discuss,0.0026090173,0.0007409175,0.8560817,0.14056832
Mohammed Islam Denies Making $72 Million From Stock Market Trading,2252,unrelated,2.3215132e-07,1.2771855e-08,1.5526635e-07,0.99999964
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1808,unrelated,4.27332e-09,6.251403e-09,8.5429116e-07,0.99999917
Isis tells mother on rescue mission :’You’ve just eaten your son’,1347,unrelated,6.761698e-08,9.08944e-08,1.3899167e-06,0.99999845
Batman Set To Play Steve Jobs In Upcoming Biopic,1368,unrelated,1.6731374e-08,6.9114044e-08,9.3089136e-07,0.9999989
Homeland Security: No ISIL fighters on U.S. border,1269,unrelated,6.751599e-07,3.1203067e-06,1.2744395e-06,0.9999949
Mass grave found after 40 students disappear in Mexican protest,61,unrelated,2.4396805e-09,5.674018e-09,6.622715e-07,0.9999993
Speeding Up ‘Seinfeld’ For Younger Viewers,242,unrelated,9.173697e-08,1.0592077e-08,2.676001e-07,0.99999964
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,40,unrelated,4.407523e-08,9.297966e-08,5.1602046e-06,0.99999475
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',2060,discuss,0.004417395,7.641128e-05,0.9954503,5.582537e-05
"Tour, agent: Tiger Woods not banned",2175,discuss,0.03867085,6.9339185e-05,0.9612097,5.0070572e-05
ISIS fighters seize weapons airdrop meant for Kurds,1076,discuss,0.002750202,2.0982328e-05,0.99620736,0.0010214703
Amazon plans ad-supported video streaming service - NY post,887,unrelated,5.4845668e-08,2.243986e-08,1.1043517e-07,0.99999976
"Jihadi John named as Mohammed Emwazi, from west London",1073,unrelated,1.4176089e-08,1.0967415e-08,4.821594e-07,0.9999995
Report: Secret Service Lied About White House Fence Jumper,1426,unrelated,6.273737e-07,2.6827567e-07,0.00032944058,0.9996697
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2046,unrelated,3.9461275e-07,1.02511635e-08,1.5525431e-07,0.9999994
Breaking: Soldier shot at National War Memorial in Ottawa,195,unrelated,1.8934544e-07,1.2130613e-08,1.9112967e-06,0.99999785
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",754,unrelated,4.7871453e-09,4.7116305e-10,1.4043023e-07,0.9999999
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,521,unrelated,4.7283624e-08,9.962986e-09,8.120645e-08,0.9999999
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",467,unrelated,3.409582e-07,5.3111346e-08,1.2795111e-06,0.99999833
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",404,unrelated,3.776112e-08,5.107429e-09,5.9513923e-06,0.99999404
Resetting iOS 8 Preferences May Wipe iCloud Files,1155,unrelated,2.7270863e-07,7.56294e-09,1.0644574e-06,0.9999987
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,2412,unrelated,2.1254045e-06,8.9842473e-07,0.00028512208,0.9997118
“Willie Nelson dead 2015” : Guitarist killed by internet death hoax,185,unrelated,3.092524e-08,6.603698e-08,3.7566411e-07,0.9999995
ISIS fighters ‘have contracted Ebola’,2003,discuss,4.0187088e-06,4.1964293e-07,0.99999535,1.5851687e-07
Russians Bag Better Bigfoot Footage,879,unrelated,0.008602998,9.5853e-05,0.0014306899,0.9898705
Missing American journalist reportedly beheaded by Islamic State ,2388,discuss,7.92939e-07,4.296281e-07,0.99999726,1.4974515e-06
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,692,unrelated,1.7863759e-07,4.5341122e-07,1.0962396e-05,0.99998844
"Batmobile stolen in Detroit? Good one, joker!",2062,discuss,0.010085454,0.00065888243,0.989254,1.5911719e-06
Apple may launch 12-inch MacBook Air with Retina Display,724,unrelated,1.7555575e-08,4.464363e-08,1.2089532e-06,0.9999987
US confirms death of Somalia terror group leader,646,unrelated,7.676435e-07,9.041851e-07,8.1170134e-07,0.9999975
New Audio Recording From Ferguson May Capture Michael Brown Shooting,693,discuss,8.298314e-05,3.331127e-05,0.99986494,1.8693183e-05
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,204,unrelated,8.91867e-07,1.3638916e-07,8.827686e-07,0.9999981
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2520,unrelated,4.204006e-09,5.220805e-09,3.3362684e-07,0.99999964
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",1672,discuss,8.293906e-05,2.1866323e-05,0.99912804,0.00076714763
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1419,unrelated,2.0925338e-08,4.2413692e-08,6.1696113e-07,0.9999993
ISIS executioner 'Jihadi John' named by media,2531,unrelated,9.896859e-09,1.2538561e-08,1.0506993e-05,0.9999895
Report: NYPD to stop arresting people for minor marijuana offenses,1875,unrelated,7.051697e-07,1.8786986e-07,0.0003442636,0.9996549
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,93,unrelated,5.9642844e-08,4.6731214e-09,3.7778626e-08,0.9999999
ISIS Militants Allegedly Contracted Ebola,1291,unrelated,1.4171106e-08,7.3775794e-09,1.2529172e-05,0.9999875
"Are missing students in mass graves found near Iguala, Mexico?",2360,unrelated,5.0299178e-08,2.075707e-09,1.2845693e-07,0.99999976
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",1153,unrelated,2.4616793e-09,1.2470431e-08,1.5189661e-07,0.9999999
Audio of gunfire in Michael Brown case authenticated by app company,1481,unrelated,8.054724e-06,9.961055e-08,5.076167e-06,0.99998677
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",511,unrelated,2.4959797e-07,1.1951134e-08,5.4285536e-08,0.99999964
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,1737,unrelated,2.2370025e-06,1.341806e-07,1.5824594e-07,0.9999975
"Jihadi John named as Mohammed Emwazi, from west London",2123,discuss,0.0009490151,2.1945389e-05,0.9990277,1.344754e-06
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1789,unrelated,3.3900316e-05,3.2041871e-06,6.4858807e-07,0.9999622
'Spiderman' squished: Experts debunk claims,1271,unrelated,0.0014078985,2.2010188e-05,7.239072e-05,0.9984977
Samsung is reportedly making a secret new chip in the Apple Watch,139,unrelated,5.7928798e-08,1.6295769e-09,8.851707e-08,0.9999999
Lego letter to parents in 1974 on gender equality still resonates 40 years on,1547,agree,0.9992574,0.00016111476,0.0005765715,4.913875e-06
Robert Plant ripped up $800M Led Zeppelin reunion contract,1492,disagree,0.41081116,0.5497472,0.03921203,0.00022962605
This Is The Most Epic Way To Quit Your Job,478,unrelated,6.032814e-08,1.1650659e-08,6.1472053e-07,0.9999993
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,527,unrelated,2.598347e-08,1.6661222e-09,1.9463737e-07,0.99999976
Luke Somers 'killed in failed rescue attempt in Yemen',1988,discuss,0.00016667524,1.0766192e-05,0.9998222,4.3566914e-07
"No, Banksy has not been arrested (sigh)",1940,agree,0.9970348,0.002220607,0.0007413821,3.2541855e-06
Vigilantes cut off alleged rapist's penis,2015,unrelated,8.868214e-07,2.1597275e-08,4.795359e-08,0.99999905
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1893,discuss,1.7838765e-05,3.3566255e-06,0.9999788,5.3966847e-08
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),964,unrelated,7.655085e-07,8.119806e-07,1.07899605e-05,0.9999876
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,1746,discuss,0.00093134603,0.00026330468,0.9986993,0.000105995015
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1009,unrelated,7.597778e-08,1.7875974e-08,5.771324e-07,0.9999993
ISIL allegedly kills US journalist in video,1120,unrelated,7.148363e-08,1.2711503e-08,0.00045658127,0.9995433
US officials: Video shows American's execution,1786,unrelated,2.387494e-09,1.9608983e-08,1.5077626e-05,0.99998486
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,2124,unrelated,8.1402725e-09,9.629529e-09,2.1209073e-06,0.99999785
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",1256,unrelated,2.4244258e-05,3.0693184e-07,4.691811e-05,0.9999285
Vladimir Putin Bird Poop Video is Fake,1028,unrelated,0.0011767533,5.7054185e-05,4.904485e-05,0.9987172
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2087,unrelated,6.5895374e-06,1.1405499e-07,0.0008887888,0.99910444
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",539,unrelated,2.3154067e-07,1.4432659e-08,4.6697554e-08,0.99999976
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1498,unrelated,1.409518e-07,4.06805e-08,1.5661207e-06,0.9999982
Rapper identified as James Foley's executioner: reports,975,unrelated,9.678234e-08,3.449474e-07,2.03328e-06,0.9999975
BREAKING: ISIS Beheads American Journalist James Wright Foley,2296,unrelated,1.0857668e-06,2.861614e-09,1.04592516e-07,0.9999988
"So, There Might Be a Rat Infestation at Vogue",2106,discuss,2.9039163e-06,4.855602e-07,0.99999654,2.0691516e-08
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,1948,unrelated,1.8767831e-07,1.5619758e-08,1.6629407e-05,0.9999832
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,2044,unrelated,7.587485e-08,7.73716e-09,1.9459894e-07,0.99999976
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,359,unrelated,1.3297019e-07,6.021672e-07,1.714579e-06,0.9999975
"Man chops off own penis, throws it in a dustbin after poor show in bed",714,unrelated,6.88682e-08,2.5598855e-08,1.4631038e-06,0.99999845
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,855,unrelated,1.9276156e-06,2.471292e-07,1.4623126e-07,0.99999774
Pumpkin Spice condoms? Don't fall for this hoax.,1853,unrelated,5.252847e-07,2.3235515e-08,3.5589363e-08,0.9999994
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1826,unrelated,5.2728865e-07,5.4384326e-08,1.156029e-06,0.9999982
Journalist James Wright Foley reportedly beheaded by ISIS,539,unrelated,3.2706502e-09,2.358238e-09,3.1902093e-07,0.99999964
Man Chops Off and Throws Away His Small Penis After Bad Breakup,2496,agree,0.99912137,1.9998515e-05,0.00085655606,2.1385256e-06
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,2338,discuss,0.0040772953,0.0015638181,0.9943547,4.123132e-06
Questions raised over Nicaragua 'meteorite',966,discuss,0.008147102,0.0005631735,0.9912895,1.8997682e-07
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",2274,agree,0.9888621,0.0021492778,0.008964775,2.3850489e-05
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2266,unrelated,3.849085e-09,1.8713209e-08,2.6012964e-05,0.999974
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,304,unrelated,1.4416656e-07,2.0197504e-08,1.24199415e-08,0.9999999
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1253,discuss,0.007665436,4.3339398e-05,0.99225414,3.7070327e-05
Dumped woman spends a week in KFC to get over ex,2002,unrelated,8.97768e-08,1.6261245e-08,9.918735e-06,0.99999
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2307,unrelated,0.033023953,5.9963368e-05,0.0046949545,0.9622211
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2525,unrelated,1.440632e-06,4.5653174e-08,7.700686e-08,0.99999845
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,1988,unrelated,9.950014e-09,2.9157927e-09,2.0855748e-07,0.99999976
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",944,unrelated,6.39052e-08,8.6753644e-08,4.6425893e-07,0.9999994
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,2202,discuss,0.0010835847,1.701691e-06,0.9989141,5.756496e-07
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",40,unrelated,5.1388675e-08,5.2126197e-08,1.8818073e-07,0.99999976
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,819,discuss,4.2310887e-05,5.0294725e-06,0.99995124,1.4514445e-06
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,936,unrelated,8.0205844e-08,9.663049e-09,4.801257e-07,0.9999994
Nasa questions whether crater in Nicaragua caused by meteorite,1795,unrelated,1.9795117e-07,6.304039e-07,1.10062885e-07,0.99999905
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,26,unrelated,3.3794003e-09,4.1152783e-09,4.7082764e-08,1.0
Not coming to a store near you: The pumpkin spice condom,2058,unrelated,1.0307748e-07,1.1157563e-07,2.7728436e-06,0.999997
Christian Bale quits Steve Jobs movie,1294,unrelated,1.6785656e-08,2.1863902e-09,6.224444e-07,0.9999994
NBC weatherman caught urinating in the woods live on air,1169,unrelated,9.493887e-05,5.9308672e-06,0.00016585748,0.99973327
Canadian Soldier Shot At Ottawa War Memorial: Report,2338,unrelated,1.6897127e-08,3.048862e-08,4.0222294e-05,0.9999597
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,2322,discuss,0.011101059,3.2377895e-05,0.9888653,1.1980342e-06
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,2287,unrelated,2.465934e-07,4.99687e-08,9.6007325e-06,0.9999901
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",633,unrelated,1.04539346e-07,1.5775159e-07,2.3567384e-07,0.9999995
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),755,unrelated,3.2605808e-08,5.328329e-09,2.7961612e-08,0.9999999
Report: Amazon to Launch Ad-Supported Streaming Service,698,discuss,0.0003349141,3.318557e-05,0.99962056,1.1358678e-05
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,1374,unrelated,4.757724e-07,7.602299e-09,2.3335804e-08,0.9999995
'Jihadi John' named as Mohammed Emwazi from London,1308,unrelated,1.5204666e-08,2.2202341e-08,1.9157831e-07,0.99999976
ISIS fighters ‘have contracted Ebola’,2078,unrelated,8.7283485e-07,6.9055446e-08,5.4786513e-05,0.9999442
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2314,unrelated,1.3649986e-07,7.1120736e-09,1.0166689e-06,0.9999988
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,43,unrelated,2.587497e-07,4.906431e-08,1.923191e-07,0.9999995
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',1500,unrelated,2.7178864e-08,3.6312986e-08,1.275453e-07,0.99999976
"Rumor: Apple shooting for 19 hours of Apple Watch battery life under normal conditions, 2.5 hours 'heavy' use",1357,unrelated,8.653356e-08,8.168394e-09,4.216432e-08,0.9999999
Nigeria says ceasefire agreed with Boko Haram,955,discuss,0.0019068775,0.0030379007,0.9950388,1.6429189e-05
Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,254,unrelated,1.6374236e-07,1.3067452e-08,4.215603e-08,0.99999976
"Boko Haram denies truce, says kidnapped girls married",1155,unrelated,9.953285e-08,3.235168e-09,9.5605394e-08,0.99999976
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,742,discuss,0.0019939763,7.3058654e-05,0.997929,4.0359305e-06
"Paradise is open to all, even dogs, Pope tells boy",714,unrelated,1.2350577e-07,1.958045e-07,1.8540228e-06,0.99999785
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",467,unrelated,7.8392745e-08,1.3108315e-08,2.2720845e-07,0.99999964
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1221,unrelated,2.9205927e-07,2.7974188e-08,2.444516e-07,0.9999994
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,2459,unrelated,1.5091406e-07,1.9029926e-08,6.5860377e-07,0.99999917
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,2519,discuss,0.0014647534,5.2000538e-05,0.9984823,9.2375944e-07
CNN Plays Alleged Recording of Michael Brown Shooting,2187,unrelated,2.8856455e-09,4.0455066e-09,2.100272e-06,0.99999785
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1361,unrelated,1.6777747e-06,8.8389534e-08,0.00039094943,0.99960726
'Jihadi John' named as Mohammed Emwazi from London,1212,unrelated,1.3463219e-08,3.3448615e-09,1.4068728e-08,1.0
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1804,unrelated,1.4426616e-06,1.7853331e-07,6.636019e-07,0.99999774
Video: Marine survives Taliban sniper headshot thanks to helmet,7,unrelated,7.532388e-08,9.1082955e-09,9.7662266e-08,0.99999976
Gateway Pundit,2327,discuss,0.002305108,2.594989e-05,0.98644954,0.0112194335
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,1933,unrelated,1.165685e-07,1.3988933e-08,6.369871e-08,0.99999976
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",35,unrelated,2.1060443e-07,4.1430148e-08,5.8115097e-07,0.99999917
ISIS militants trick mother into ‘eating her kidnapped son’,2175,unrelated,8.060515e-09,1.3146488e-09,7.4908115e-07,0.9999993
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1931,unrelated,4.546129e-07,1.4586072e-05,2.8192353e-06,0.9999821
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2078,unrelated,1.8903073e-07,1.0007686e-07,2.2614752e-06,0.9999975
Senator: Detainees swapped for Bergdahl have contacted militants,236,unrelated,1.4591349e-07,3.3637597e-09,2.3350333e-07,0.99999964
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,205,unrelated,1.6976618e-06,3.8011514e-08,2.079146e-06,0.9999962
ISIS fighters seize weapons airdrop meant for Kurds,2307,agree,0.98868644,9.214932e-06,0.011271131,3.3261742e-05
Kim Jong-un: obese leader 'fractured both ankles',2186,unrelated,7.104123e-08,2.1907631e-07,3.3446844e-07,0.9999994
Shots Heard In Alleged Brown Shooting Recording [AUDIO],398,discuss,0.0010577273,0.00014103984,0.9987936,7.577337e-06
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",81,unrelated,1.9825318e-07,7.1385976e-08,3.8958515e-08,0.99999964
It Begins: HazMat-Wearing Passenger Spotted At Airport,1826,agree,0.9965707,0.00034540537,0.002942374,0.00014153848
CNN Airs Alleged Audio from Michael Brown Shooting,2481,discuss,3.28004e-07,3.251499e-07,0.9999987,6.500366e-07
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,1308,discuss,8.706472e-05,1.69003e-05,0.9998884,7.641092e-06
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,2214,discuss,0.00942499,0.0001703614,0.9901544,0.0002502761
Son pays off his parents' mortgage in a heartwarming Christmas video,1439,unrelated,2.6674485e-07,4.423173e-08,5.099158e-07,0.99999917
Islamic State militants claim to behead missing American journalist,1372,unrelated,1.4590994e-06,9.067357e-06,0.0046785213,0.99531096
